control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak1177	118	56	775	1128	51	55	272	485
peak1178	280	162	1637	2642	128	144	645	1486
peak1179	151	116	1736	2726	80	112	500	846
peak1180	658	345	1133	1229	199	281	1922	2463
peak1181	404	243	1779	3713	443	581	1910	5863
peak1182	267	92	2322	3403	167	212	1763	4552
peak1183	97	56	1559	2004	59	132	431	1103
peak1184	383	230	3848	5425	310	265	1249	2630
peak1185	290	245	2698	4484	274	313	1262	2676
peak1186	59	22	223	218	47	33	366	458
peak1187	69	13	391	334	64	50	291	416
peak1188	147	44	961	903	105	105	586	821
peak1189	278	115	3002	3138	243	201	1868	3109
peak1190	2490	1179	9014	11746	1032	1171	4036	8203
peak1191	408	235	2410	4193	141	155	727	1420
peak1192	62	27	694	862	15	6	111	242
peak1193	15	9	213	509	38	37	311	698
peak1194	74	34	762	1255	45	65	610	1191
peak1195	466	319	3558	6989	316	387	1340	2819
peak1196	495	242	3623	5510	241	413	1039	2881
peak1197	387	109	2879	2435	227	244	1851	2235
peak1198	52	50	544	939	66	167	387	603
peak1199	114	102	1279	1981	199	206	1384	2558
peak1200	50	31	69	56	40	20	109	150
peak1201	88	28	202	226	75	67	563	662
peak1202	469	154	6238	4577	203	111	1691	1683
peak1203	533	147	379	218	248	217	1101	821
peak1204	420	188	816	1207	191	252	668	1302
peak1205	738	189	3000	1444	273	139	5515	2184
peak1206	563	41	2679	1094	251	60	4935	1659
peak1207	459	92	534	234	141	82	1101	623
peak1208	218	104	1300	1306	107	79	347	594
peak1209	590	263	1246	1462	321	307	1841	2054
peak1210	12302	8709	44961	84412	4633	7086	54042	133376
peak1211	67	25	642	762	45	86	510	890
peak1212	39	14	78	137	37	57	397	615
peak1213	88	53	584	738	52	106	374	547
peak1214	204	82	202	322	83	124	489	912
peak1215	97	56	427	552	51	29	262	423
peak1216	147	56	1349	1648	84	100	668	1105
peak1217	197	69	1392	1733	69	133	537	905
peak1218	298	110	1388	1321	110	111	486	589
peak1219	226	117	828	1072	65	119	707	1958
peak1220	146	66	640	847	146	152	661	758
peak1221	26	7	169	176	55	35	393	454
peak1222	93	49	89	174	60	69	206	308
peak1223	155	47	298	501	123	70	345	548
peak1224	129	19	183	169	88	59	680	569
peak1225	310	99	700	588	187	143	1863	2018
peak1226	338	104	1027	933	173	149	2003	2358
peak1227	312	124	551	656	191	219	1151	2113
peak1228	376	135	593	582	244	240	1625	2589
peak1229	282	115	323	354	194	195	1006	1502
peak1230	405	167	451	487	294	290	1297	1730
peak1231	399	130	473	684	234	218	947	1845
peak1232	404	165	845	1068	231	272	1730	2959
peak1233	200	66	577	478	173	129	1308	1438
peak1234	323	83	498	588	168	169	1546	1850
peak1235	484	189	572	735	394	340	2239	2393
peak1236	249	122	329	378	135	176	645	1263
peak1237	45	41	142	170	33	56	289	528
peak1238	1407	638	1445	2095	498	686	2427	4880
peak1239	786	453	2825	5264	327	516	1093	2355
peak1240	140	60	749	1419	61	42	315	633
peak1241	79	37	637	931	26	24	157	309
peak1242	109	80	175	279	57	48	341	552
peak1243	120	54	234	322	40	48	407	681
peak1244	213	125	474	585	81	102	937	1365
peak1245	96	57	784	917	48	35	212	420
peak1246	76	21	111	163	42	38	266	499
peak1247	61	32	76	109	36	43	244	377
peak1248	80	27	127	128	42	26	337	395
peak1249	99	39	123	167	41	35	372	456
peak1250	52	9	94	104	15	34	201	170
peak1251	75	18	168	165	25	20	376	330
peak1252	41	24	213	239	46	31	638	531
peak1253	382	160	145	353	247	206	402	809
peak1254	834	326	6901	7815	469	538	4971	6642
peak1255	248	55	942	981	181	161	929	1189
peak1256	4043	2039	14023	24215	1185	1402	13507	26199
peak1257	489	157	1723	1279	333	183	2689	3202
peak1258	1469	580	9711	14258	975	855	10857	26625
peak1259	4194	980	19084	10226	2271	1177	31389	21016
peak1260	106	34	218	276	64	93	647	1269
peak1261	162	97	1539	2135	133	182	847	2056
peak1262	24	16	436	550	5	12	119	389
peak1263	302	103	589	635	117	97	1124	1305
peak1264	6336	2948	7905	10145	3175	2950	14753	22521
peak1265	30	27	170	261	30	16	181	260
peak1266	626	323	1044	1290	416	386	1510	3168
peak1267	177	132	247	371	108	198	612	1256
peak1268	629	240	2630	2394	509	401	5769	6687
peak1269	900	448	9436	16446	580	694	4208	10155
peak1270	109	43	155	228	67	91	454	813
peak1271	74	24	454	860	26	34	108	260
peak1272	731	257	526	491	365	345	1057	1133
peak1273	2257	687	17527	15474	1633	986	25042	16101
peak1274	222	154	338	538	136	221	655	1424
peak1275	490	325	3049	3883	465	450	5987	7771
peak1276	548	294	3602	5574	448	556	3165	3601
peak1277	177	76	188	773	68	92	343	1623
peak1278	86	30	155	331	51	29	320	774
peak1279	165	104	160	390	65	92	427	884
peak1280	159	90	131	327	52	100	238	582
peak1281	157	58	76	152	51	49	155	314
peak1282	9945	5353	33196	52736	4626	4382	48925	64318
peak1283	630	138	1561	1167	257	185	3576	3343
peak1284	704	338	2780	4847	490	604	2744	7388
peak1285	498	291	795	1752	367	514	2258	5815
peak1286	124	22	559	292	83	37	389	235
peak1287	372	124	1896	1340	132	102	386	511
peak1288	308	124	3158	3260	235	248	1422	1791
peak1289	269	63	1105	886	236	189	1684	1942
peak1290	125	36	356	224	81	121	428	387
peak1291	222	26	2453	1408	213	125	1332	1550
peak1292	276	49	340	405	143	156	781	1050
peak1293	27	19	217	597	18	11	115	254
peak1294	321	175	829	1609	247	215	1274	1775
peak1295	555	258	1978	2865	289	254	1518	2238
peak1296	2110	933	3198	4631	1044	1098	5836	10643
peak1297	4865	2354	8345	11425	2478	2373	13598	17969
peak1298	309	118	633	708	207	165	867	1042
peak1299	55	18	315	236	29	20	625	852
peak1300	193	75	2020	1832	105	100	457	719
peak1301	52	21	138	255	41	42	106	248
peak1302	68	28	216	286	40	15	220	402
peak1303	75	38	875	1559	19	51	267	612
peak1304	951	344	6506	6478	282	369	1882	2768
peak1305	339	125	2555	2645	130	139	1085	1748
peak1306	41	16	581	879	27	36	169	393
peak1307	34	36	212	429	55	77	152	396
peak1308	1129	508	7153	9389	529	661	3382	6575
peak1309	205	140	784	1630	218	200	2453	4234
peak1310	174	68	1040	994	83	81	337	545
peak1311	146	70	123	193	61	61	307	372
peak1312	68	52	77	74	44	36	212	359
peak1313	260	104	741	741	318	250	3394	4218
peak1314	198	70	407	354	228	206	1766	1955
peak1315	276	51	305	137	236	150	1364	903
peak1316	365	83	1541	929	157	100	1543	797
peak1317	216	69	928	748	112	110	516	412
peak1318	178	62	183	261	56	47	386	644
peak1319	5	16	160	273	2	10	95	227
peak1320	6	4	67	140	19	18	138	302
peak1321	174	85	1959	2208	152	162	1522	2777
peak1322	126	32	638	877	94	113	550	1230
peak1323	57	25	656	858	63	78	506	924
peak1324	51	35	583	1038	69	87	449	1158
peak1325	236	105	456	309	215	110	987	822
peak1326	443	191	1076	1106	287	131	2178	2605
peak1327	510	278	634	771	199	222	1097	1465
peak1328	228	140	255	353	165	220	661	1519
peak1329	457	196	146	126	287	319	266	668
peak1330	235	115	1774	2145	220	242	1835	2685
peak1331	596	229	4399	4142	412	296	2354	3195
peak1332	479	163	4032	3070	130	144	766	1421
peak1333	6361	1788	22010	16846	3651	2349	40329	44854
peak1334	813	253	11152	10315	542	479	5704	8631
peak1335	123	80	174	223	111	170	496	796
peak1336	279	143	3936	5291	272	251	1673	2853
peak1337	341	130	2767	2865	260	262	1211	1896
peak1338	41	10	229	360	55	40	352	485
peak1339	589	317	4727	6607	292	252	2930	4746
peak1340	977	364	9419	6842	634	362	9889	7174
peak1341	218	70	247	184	104	105	734	425
peak1342	227	47	487	246	146	63	1677	773
peak1343	3669	1309	6407	4788	1488	1179	13189	9497
peak1344	52	25	443	341	52	62	501	532
peak1345	60	28	855	933	76	51	710	986
peak1346	250	112	141	269	135	128	420	605
peak1347	149	21	119	62	75	31	361	67
peak1348	48	42	52	76	77	48	255	294
peak1349	249	62	1239	631	390	168	5507	3275
peak1350	763	180	5423	3969	715	701	4166	5197
peak1351	191	61	1197	1403	116	97	797	1321
peak1352	120	43	186	365	54	90	614	1614
peak1353	88	18	142	235	50	51	402	969
peak1354	102	25	180	156	65	42	540	772
peak1355	149	72	186	164	82	88	484	866
peak1356	141	51	258	216	96	128	617	673
peak1357	268	104	473	820	118	117	1016	2251
peak1358	256	75	495	712	86	93	790	1725
peak1359	182	68	401	473	107	133	525	836
peak1360	22	14	115	245	15	24	137	259
peak1361	226	117	640	657	158	161	766	1261
peak1362	159	63	384	444	75	90	399	886
peak1363	333	178	1447	2445	165	276	554	884
peak1364	340	139	1612	1103	150	137	599	706
peak1365	452	194	947	1744	114	168	1464	2688
peak1366	275	101	386	437	71	82	431	601
peak1367	230	107	1057	929	187	180	818	1284
peak1368	350	177	3090	4008	246	291	1216	2265
peak1369	19	20	98	182	24	29	214	534
peak1370	165	90	403	726	222	267	919	1978
peak1371	26	7	203	179	20	17	238	232
peak1372	346	123	353	487	225	189	970	1358
peak1373	337	76	613	421	245	183	1451	1152
peak1374	263	51	343	220	103	102	874	632
peak1375	209	53	381	301	106	79	875	735
peak1376	138	47	844	785	82	62	447	491
peak1377	324	172	421	464	136	122	489	732
peak1378	490	262	3582	5822	170	245	934	2291
peak1379	569	191	5098	4329	368	471	2520	6711
peak1380	144	50	162	160	51	76	346	457
peak1381	146	75	140	132	136	85	456	504
peak1382	216	77	150	129	154	164	376	481
peak1383	254	85	4276	3658	68	57	928	1370
peak1384	68	30	120	187	60	37	491	1221
peak1385	42	19	105	141	54	27	363	697
peak1386	82	19	161	170	97	74	486	568
peak1387	868	342	4005	7391	224	320	1115	3143
peak1388	352	75	3593	2720	123	114	1110	1079
peak1389	169	73	86	91	138	99	170	373
peak1390	992	157	5088	3254	364	194	1589	1524
peak1391	274	90	549	334	171	136	1114	1198
peak1392	204	38	520	335	127	85	1165	1203
peak1393	134	31	658	787	27	39	310	661
peak1394	263	104	1069	816	139	158	825	1100
peak1395	1186	524	9514	10090	610	749	6186	9748
peak1396	253	96	1333	1557	177	158	773	1130
peak1397	135	60	193	275	72	72	434	624
peak1398	677	237	399	192	170	243	486	651
peak1399	2647	700	7573	5090	1057	676	8513	10719
peak1400	831	257	1019	551	319	150	850	688
peak1401	257	79	216	330	128	77	644	609
peak1402	232	95	1558	2137	126	180	471	675
peak1403	270	60	106	119	79	123	529	508
peak1404	242	43	554	185	128	55	884	396
peak1405	40	21	480	598	17	29	146	294
peak1406	54	21	145	154	40	45	191	394
peak1407	261	105	1523	1764	135	156	657	1067
peak1408	731	234	663	781	238	278	951	1847
peak1409	542	243	414	627	300	238	1282	1183
peak1410	60	21	56	81	44	31	138	215
peak1411	53	20	101	98	55	28	272	377
peak1412	400	65	245	121	118	73	492	228
peak1413	222	81	299	321	140	110	621	933
peak1414	250	95	281	200	266	282	1066	1198
peak1415	224	91	1430	1912	190	177	821	1363
peak1416	505	180	3781	2985	311	329	1982	2258
peak1417	123	46	949	1021	26	47	269	463
peak1418	46	26	495	373	78	47	539	513
peak1419	30	14	284	463	68	16	459	517
peak1420	360	61	4983	2463	66	51	1145	895
peak1421	1056	348	10038	10965	536	526	3829	5570
peak1422	652	184	4304	2674	219	152	1688	982
peak1423	490	224	5396	7030	359	383	2026	3888
peak1424	357	107	1972	1858	201	194	1169	1596
peak1425	180	46	400	177	117	54	974	622
peak1426	304	68	854	504	183	75	826	534
peak1427	175	49	87	114	145	128	236	364
peak1428	137	72	160	70	44	42	208	172
peak1429	661	376	1699	3023	994	1105	8434	13626
peak1430	1393	637	4315	4451	1230	1540	10362	17936
peak1431	141	47	187	109	39	12	323	284
peak1432	60	18	102	247	32	71	123	257
peak1433	135	39	584	854	92	92	284	537
peak1434	547	267	675	739	395	393	1937	3379
peak1435	1246	535	9108	12498	737	886	3609	8843
peak1436	1115	451	11405	13762	888	807	7923	14063
peak1437	397	120	366	416	194	269	840	1427
peak1438	465	135	369	368	179	179	1124	1334
peak1439	550	99	6169	3984	315	278	2449	3456
peak1440	59	18	628	620	38	31	242	544
peak1441	587	262	2603	2961	304	289	2830	3872
peak1442	870	366	1922	2284	436	301	3101	4026
peak1443	170	39	1014	788	99	75	342	478
peak1444	3003	1549	8377	10513	2223	1706	20189	28551
peak1445	1163	583	4400	5440	894	638	10254	14655
peak1446	111	92	139	188	111	105	440	561
peak1447	717	368	4606	6564	366	567	2618	6201
peak1448	957	140	1591	588	256	89	2696	1047
peak1449	1277	318	3886	2206	413	199	5788	3422
peak1450	1852	382	7737	2997	732	206	12141	4892
peak1451	184	62	883	1111	251	186	3319	3516
peak1452	361	133	875	1129	297	369	2875	3696
peak1453	570	191	3836	3866	423	439	1789	1815
peak1454	1180	736	981	1670	803	848	2904	3934
peak1455	2576	1170	2286	3518	1251	1591	6195	8953
peak1456	2479	1163	3794	7105	1291	1459	10904	18902
peak1457	2855	1667	2750	4802	1496	1947	6221	11431
peak1458	317	162	531	461	286	220	1022	950
peak1459	1186	545	6381	7400	703	759	6049	7816
peak1460	238	126	2836	4388	182	159	1337	2511
peak1461	336	177	4470	6544	248	236	1657	2862
peak1462	120	59	674	1025	148	172	687	1191
peak1463	39	10	245	288	110	60	865	1077
peak1464	202	111	3015	4107	253	291	4092	7896
peak1465	117	60	766	899	136	162	1301	2045
peak1466	73	27	306	251	92	83	657	831
peak1467	102	59	232	354	129	141	771	1418
peak1468	161	66	458	518	169	210	1339	2395
peak1469	178	74	530	814	235	289	1873	3371
peak1470	87	47	268	601	98	150	427	1211
peak1471	590	304	5918	9212	332	397	2520	4643
peak1472	78	34	284	403	96	95	271	367
peak1473	548	269	1534	2985	223	358	2140	6376
peak1474	418	191	1466	2642	228	257	2408	5797
peak1475	636	154	7126	6586	288	287	2366	3926
peak1476	250	62	919	353	190	32	1586	768
peak1477	218	116	833	1047	107	124	602	1431
peak1478	187	84	1368	2042	83	167	401	1077
peak1479	256	126	1712	3721	163	204	749	1773
peak1480	131	89	319	446	79	133	506	743
peak1481	169	96	452	791	90	154	476	637
peak1482	78	57	250	398	36	73	544	913
peak1483	100	42	367	538	46	85	895	1564
peak1484	35	13	168	268	38	44	163	313
peak1485	178	57	1532	1408	139	117	1999	2980
peak1486	73	40	804	857	111	57	464	596
peak1487	299	190	2136	3737	207	223	999	2195
peak1488	515	297	744	1151	224	281	1465	2667
peak1489	393	186	412	310	400	289	791	948
peak1490	1603	578	15893	19934	603	821	6187	13622
peak1491	550	180	5761	4475	337	202	3675	4594
peak1492	179	83	244	339	53	66	367	519
peak1493	155	71	187	304	57	52	341	305
peak1494	86	45	75	83	47	99	371	254
peak1495	33	22	40	64	31	29	145	217
peak1496	523	230	585	717	444	465	2102	2636
peak1497	299	131	331	316	197	149	477	658
peak1498	91	45	1143	1739	95	113	458	1000
peak1499	2069	1284	10518	17632	1257	1478	15439	25208
peak1500	10	3	96	105	6	6	123	166
peak1501	159	68	166	203	120	121	495	771
peak1502	5189	2881	8836	17255	2030	2455	13905	28326
peak1503	211	81	2623	2607	175	173	1131	1821
peak1504	305	67	1696	1548	252	251	1099	1704
peak1505	199	91	324	291	238	200	962	1210
peak1506	171	56	1757	1757	44	68	278	423
peak1507	245	107	516	588	110	97	417	759
peak1508	326	204	463	763	157	188	875	1275
peak1509	157	54	262	385	63	41	584	612
peak1510	210	72	204	216	80	92	382	410
peak1511	103	38	89	145	66	61	278	526
peak1512	83	56	538	1170	27	51	138	592
peak1513	89	39	87	140	44	59	403	641
peak1514	277	77	1405	1224	53	41	463	533
peak1515	160	46	255	355	176	122	1027	2364
peak1516	214	114	2292	2215	290	187	2417	3136
peak1517	275	105	1793	1832	246	207	1684	1060
peak1518	490	200	3116	3225	343	349	2480	3269
peak1519	510	160	2434	2133	333	302	2748	2765
peak1520	540	241	3471	3254	481	505	2734	3279
peak1521	43	14	50	98	14	16	163	302
peak1522	113	40	817	1221	85	81	266	468
peak1523	152	86	1757	2567	95	73	717	1145
peak1524	507	319	559	586	212	342	1882	2195
peak1525	1915	1058	9866	17066	1023	951	13475	26802
peak1526	59	40	145	171	121	99	334	388
peak1527	393	153	1515	1661	233	373	1263	2024
peak1528	364	63	2338	1957	247	184	1539	1324
peak1529	99	24	162	92	137	105	465	473
peak1530	307	62	497	540	180	201	1192	1996
peak1531	257	116	210	120	144	139	352	549
peak1532	42	22	223	278	35	33	698	1283
peak1533	35	24	156	230	30	37	495	1008
peak1534	85	20	329	274	63	48	388	353
peak1535	147	37	795	933	147	123	485	1024
peak1536	244	122	1310	2682	153	110	565	1181
peak1537	1747	1000	16271	32634	845	991	3779	9510
peak1538	186	43	274	270	71	39	347	675
peak1539	2800	764	2536	1863	929	549	4732	3254
peak1540	418	158	486	510	238	268	547	861
peak1541	637	175	3705	3329	334	218	6124	6209
peak1542	1182	391	4367	4265	584	513	8502	10197
peak1543	12	6	205	232	12	10	439	736
peak1544	17	18	48	54	15	51	140	201
peak1545	259	179	268	582	35	75	276	477
peak1546	163	111	384	675	30	53	313	640
peak1547	846	413	4542	7558	339	427	2257	3937
peak1548	271	74	186	237	105	104	295	377
peak1549	82	65	186	320	135	146	252	420
peak1550	272	135	470	692	164	165	1222	1644
peak1551	259	90	2359	2331	201	135	1666	2446
peak1552	47	34	52	122	62	40	260	335
peak1553	368	214	2414	3950	188	243	992	2033
peak1554	498	297	1068	1408	389	309	2750	3417
peak1555	1265	648	1607	1887	628	695	2976	4382
peak1556	789	374	2013	3076	505	591	3691	6223
peak1557	670	277	1853	1944	607	568	5375	6842
peak1558	501	170	402	358	207	207	1472	1087
peak1559	353	138	526	582	217	233	1647	2123
peak1560	256	97	3349	4658	143	154	795	2180
peak1561	364	209	478	917	197	214	1206	2422
peak1562	513	210	545	883	220	260	1347	2276
peak1563	1015	410	2702	2900	743	558	8641	9801
peak1564	913	388	1037	1033	437	567	2398	3804
peak1565	62	34	358	269	51	46	439	592
peak1566	225	114	2056	3413	117	174	1338	3753
peak1567	69	56	837	1162	49	47	197	336
peak1568	568	268	538	755	315	270	954	1202
peak1569	286	143	3457	5173	86	87	1226	1904
peak1570	516	126	2870	2227	298	231	2589	2651
peak1571	1149	566	11937	18035	438	483	1724	3479
peak1572	78	17	785	874	33	28	263	390
peak1573	866	269	809	750	358	240	1911	1741
peak1574	233	178	210	325	51	72	184	465
peak1575	768	360	5626	8086	303	399	2342	4667
peak1576	1332	589	15584	20939	680	677	3831	7475
peak1577	123	53	871	483	151	83	1910	1256
peak1578	2214	1306	3907	6490	904	1419	5263	9197
peak1579	1634	765	1324	1679	719	945	3578	4246
peak1580	566	315	709	703	416	517	1686	2433
peak1581	174	147	403	770	71	89	175	404
peak1582	273	131	200	374	184	207	550	1152
peak1583	113	66	1876	2884	89	127	1006	1751
peak1584	260	104	995	1039	140	117	1040	1203
peak1585	297	80	1081	1098	106	137	481	956
peak1586	216	59	418	239	102	50	693	426
peak1587	190	76	1184	1329	110	68	477	716
peak1588	338	106	1003	805	199	154	798	912
peak1589	26	12	95	155	76	82	522	993
peak1590	339	110	990	1246	181	236	794	1539
peak1591	328	71	4586	2955	134	105	1306	1122
peak1592	1621	557	17176	16364	820	789	7631	13990
peak1593	97	52	211	193	129	77	551	830
peak1594	1138	443	2902	4760	493	613	5227	13574
peak1595	281	83	427	498	98	120	795	1069
peak1596	46	25	269	421	74	78	309	541
peak1597	1539	762	1172	1479	459	658	2384	3107
peak1598	242	141	251	328	77	81	403	468
peak1599	691	239	9769	7703	355	376	9556	11642
peak1600	1429	678	8150	14091	787	764	4856	10508
peak1601	1556	740	22575	29143	807	813	12018	20943
peak1602	92	23	245	208	57	79	212	352
peak1603	212	158	2645	4264	166	261	1761	3105
peak1604	55	35	133	119	25	18	261	351
peak1605	291	140	1581	2594	228	318	852	1448
peak1606	214	73	1193	1295	178	171	1558	2165
peak1607	210	120	503	668	109	152	1023	1634
peak1608	87	39	158	259	31	38	162	286
peak1609	879	242	7445	5875	429	375	3098	5489
peak1610	178	69	187	162	158	142	835	840
peak1611	2	2	70	129	14	10	169	413
peak1612	114	61	228	368	99	109	517	764
peak1613	249	89	3749	4195	213	194	1218	2175
peak1614	217	65	295	117	154	99	839	536
peak1615	228	74	343	250	146	89	1053	964
peak1616	174	124	650	661	248	174	2843	3416
peak1617	179	95	463	382	209	174	1717	1851
peak1618	772	206	5867	5190	501	381	3598	4724
peak1619	1913	642	11854	9944	1040	735	9672	8407
peak1620	396	173	977	1630	169	218	820	1450
peak1621	63	14	406	565	40	43	127	304
peak1622	129	76	387	585	71	62	500	793
peak1623	2029	589	2203	1600	1400	1066	5998	5639
peak1624	58	25	90	168	82	58	289	368
peak1625	549	261	834	1649	288	357	2084	3526
peak1626	584	203	948	1351	272	275	2499	3152
peak1627	454	102	1969	1966	216	189	1189	1839
peak1628	924	275	1515	1058	370	263	1620	887
peak1629	487	96	494	271	189	105	1122	467
peak1630	463	102	750	488	158	100	1371	1023
peak1631	742	230	479	397	326	222	746	833
peak1632	437	183	881	1058	253	282	1098	1424
peak1633	502	148	1718	1463	263	238	1446	1697
peak1634	441	119	1823	1628	238	191	1529	1286
peak1635	705	209	3780	2984	446	362	2125	2696
peak1636	252	147	1126	965	325	284	2414	2365
peak1637	271	80	1652	1173	80	59	581	409
peak1638	253	155	1999	2439	117	107	966	1541
peak1639	1098	433	1192	1098	492	456	2133	2618
peak1640	342	93	451	227	134	103	846	605
peak1641	134	60	197	260	55	58	220	368
peak1642	147	53	994	927	73	64	328	478
peak1643	212	71	1381	1209	71	68	391	375
peak1644	191	38	2741	1776	191	129	2087	2152
peak1645	113	28	582	570	42	37	238	254
peak1646	87	43	581	677	101	102	505	674
peak1647	411	270	3250	5778	147	243	1218	2768
peak1648	824	489	922	1816	545	576	2149	3446
peak1649	376	193	1201	1760	194	205	706	1577
peak1650	718	326	6823	10644	316	356	2112	4559
peak1651	573	332	5985	10946	199	325	1069	3576
peak1652	1001	475	8097	13540	409	445	2904	6491
peak1653	426	243	1660	2793	164	278	797	1557
peak1654	6657	2797	3747	4272	3447	2250	9450	9221
peak1655	19	2	218	275	52	52	170	431
peak1656	848	501	1274	1757	668	677	3316	5038
peak1657	130	49	267	360	97	125	815	944
peak1658	82	54	252	532	49	68	728	1609
peak1659	135	95	242	477	65	98	621	1438
peak1660	91	57	203	317	63	108	325	689
peak1661	645	337	5965	9716	410	493	3409	8111
peak1662	687	297	665	598	278	349	933	1091
peak1663	794	511	3598	6514	392	495	1540	2238
peak1664	45	28	75	139	22	40	121	271
peak1665	48	24	340	612	24	25	147	414
peak1666	425	149	292	237	136	130	555	504
peak1667	384	235	684	705	253	382	1270	2060
peak1668	180	101	1144	2181	117	132	484	1086
peak1669	77	12	584	725	57	42	226	389
peak1670	364	217	628	911	314	304	1778	2478
peak1671	275	149	405	683	139	127	353	612
peak1672	413	135	674	678	249	312	1797	2643
peak1673	446	199	400	407	183	246	593	962
peak1674	831	441	1106	1522	429	505	1737	2197
peak1675	146	76	254	470	79	109	314	745
peak1676	139	103	254	291	89	125	831	1044
peak1677	102	63	184	160	70	71	574	761
peak1678	62	42	37	87	54	74	175	386
peak1679	80	44	1103	1073	65	62	806	1221
peak1680	50	27	423	708	29	66	412	577
peak1681	105	34	621	739	67	96	890	1397
peak1682	797	330	1176	1066	357	276	1686	2051
peak1683	568	330	1366	1478	271	252	2125	2699
peak1684	499	154	2077	2377	256	180	3565	4656
peak1685	167	116	394	551	67	79	529	1111
peak1686	959	505	12563	21068	906	985	8375	18771
peak1687	292	134	1209	1611	358	336	1129	1768
peak1688	96	75	93	216	45	77	172	329
peak1689	395	168	1002	1180	425	341	2372	3273
peak1690	11	6	19	27	15	26	123	159
peak1691	95	29	45	87	35	39	176	233
peak1692	225	151	766	1132	154	170	816	1129
peak1693	424	269	3004	4778	239	151	2325	2484
peak1694	278	196	265	385	61	78	244	441
peak1695	2612	779	24313	24358	1037	980	7694	13468
peak1696	880	476	1550	3403	725	904	6011	13863
peak1697	329	171	1159	1407	178	224	1813	2598
peak1698	556	280	3879	5645	450	375	2164	3485
peak1699	31	17	94	220	62	72	308	474
peak1700	141	62	956	1374	142	126	477	638
peak1701	207	97	999	1193	190	126	684	937
peak1702	88	43	1100	1290	60	58	370	553
peak1703	154	58	162	290	60	58	410	681
peak1704	562	246	3825	5414	502	565	2839	4833
peak1705	2	0	28	48	22	16	150	281
peak1706	81	33	863	1477	91	74	456	908
peak1707	35	17	92	81	24	15	129	111
peak1708	115	84	971	1696	162	224	1095	1807
peak1709	116	51	265	370	124	115	478	661
peak1710	306	185	900	1580	228	178	1926	3504
peak1711	219	123	576	816	113	119	992	1656
peak1712	172	99	317	661	79	105	319	639
peak1713	415	172	893	1559	216	207	1608	2593
peak1714	284	135	979	1399	165	152	1793	2642
peak1715	169	90	473	582	104	110	664	1061
peak1716	189	124	461	567	80	81	635	1110
peak1717	590	320	3671	6746	431	547	2132	3841
peak1718	295	129	1809	1814	168	215	1694	2468
peak1719	221	113	2335	3929	121	204	1887	3428
peak1720	722	371	6649	9963	498	595	6024	10191
peak1721	220	170	367	505	170	201	610	1333
peak1722	175	83	1854	2443	166	168	621	1488
peak1723	73	17	336	385	56	35	242	302
peak1724	78	49	759	1163	75	90	239	439
peak1725	93	74	102	217	96	74	223	589
peak1726	80	67	1015	1481	97	99	285	576
peak1727	74	4	192	124	64	49	593	596
peak1728	158	47	187	128	95	66	524	583
peak1729	450	260	250	499	198	269	703	1291
peak1730	2778	1209	4141	6697	1539	1671	7758	13889
peak1731	63	39	309	454	30	20	431	637
peak1732	164	69	1140	1815	99	89	613	802
peak1733	1103	779	1604	3178	525	734	2932	5627
peak1734	70	40	198	334	79	102	735	732
peak1735	76	36	48	75	91	68	230	347
peak1736	70	31	104	175	53	38	254	318
peak1737	440	161	345	456	268	211	1066	1379
peak1738	479	239	490	731	258	333	1382	2397
peak1739	369	93	632	691	216	187	2101	2599
peak1740	419	197	2116	3309	423	500	1714	3201
peak1741	366	160	588	562	158	188	1232	1705
peak1742	543	240	1644	1990	375	227	3535	4022
peak1743	490	185	5869	5133	571	502	4149	4554
peak1744	97	50	733	1203	35	49	253	552
peak1745	107	10	560	225	49	21	403	163
peak1746	274	92	1315	1471	128	142	696	767
peak1747	91	12	269	132	30	10	186	121
peak1748	19	3	107	214	6	7	77	178
peak1749	36	7	407	552	12	15	180	370
peak1750	42	19	321	464	23	24	107	275
peak1751	33	19	93	129	24	11	171	254
peak1752	73	38	307	274	68	58	753	695
peak1753	50	28	54	100	56	47	210	401
peak1754	129	72	990	1321	110	162	573	750
peak1755	166	65	1137	977	120	95	1306	1147
peak1756	243	81	793	665	132	146	501	628
peak1757	16	22	68	158	30	48	328	588
peak1758	35	30	56	92	25	61	184	367
peak1759	55	26	97	144	47	77	295	509
peak1760	806	395	1026	1172	485	469	2583	3551
peak1761	877	235	4532	3505	394	234	2550	2078
peak1762	56	37	229	225	33	27	256	191
peak1763	29	8	326	314	21	17	131	249
peak1764	111	34	226	191	25	54	572	617
peak1765	62	36	205	161	35	21	435	331
peak1766	247	106	209	120	148	69	418	336
peak1767	42	26	86	102	46	41	275	372
peak1768	132	40	540	379	99	58	616	532
peak1769	267	96	1537	1449	113	109	564	848
peak1770	227	106	2578	2658	212	199	1856	3598
peak1771	686	299	6765	9745	1045	1001	11217	20675
peak1772	189	95	639	1368	257	299	2871	5792
peak1773	359	131	431	386	341	284	2179	2082
peak1774	321	146	1850	2344	170	232	875	1317
peak1775	116	62	488	480	52	32	938	868
peak1776	121	26	130	112	68	28	375	332
peak1777	63	2	81	65	24	14	231	105
peak1778	194	21	307	71	83	16	1161	335
peak1779	288	37	279	150	136	69	1143	515
peak1780	252	52	113	44	145	82	408	222
peak1781	319	57	314	125	148	44	1332	361
