control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak1586	7	1	101	68	4	1	74	34
peak1587	10	3	101	76	8	2	51	44
peak1588	27	10	116	86	12	6	89	56
peak1589	13	8	62	53	10	4	42	13
peak1590	13	2	65	41	5	2	83	20
peak1591	0	0	18	1	1	2	64	31
peak1592	8	2	78	5	10	4	204	53
peak1593	12	8	119	119	4	0	130	65
peak1594	7	3	67	36	4	2	59	13
peak1595	5	0	85	50	3	0	83	33
peak1596	22	2	273	203	7	3	211	98
peak1597	15	2	73	56	9	1	63	30
peak1598	25	9	259	112	26	7	183	67
peak1599	5	1	127	26	3	0	83	30
peak1600	7	1	62	34	3	0	38	14
peak1601	6	4	60	38	1	1	44	19
peak1602	0	1	229	16	0	1	683	219
peak1603	13	2	36	35	9	3	26	4
peak1604	5	2	127	73	4	1	87	46
peak1605	12	3	128	52	6	1	150	43
peak1606	9	4	149	57	6	3	77	39
peak1607	16	9	287	157	12	5	163	66
peak1608	34	10	519	295	29	4	528	232
peak1609	5	4	109	77	0	0	56	43
peak1610	3	0	25	2	0	0	57	22
peak1611	17	8	124	33	5	2	60	14
peak1612	20	3	84	69	10	3	39	32
peak1613	43	12	234	55	17	4	122	35
peak1614	29	8	147	94	12	1	73	43
peak1615	39	11	226	89	11	8	117	49
peak1616	21	3	154	42	5	1	83	35
peak1617	77	27	665	468	33	11	497	212
peak1618	62	23	1894	778	43	16	1274	344
peak1619	129	50	2109	617	121	19	1966	364
peak1620	80	34	1154	297	97	25	1148	383
peak1621	6	9	76	12	14	14	243	58
peak1622	172	90	3572	427	205	48	5254	1323
peak1623	6	1	144	47	6	0	184	21
peak1624	55	27	981	310	44	18	586	161
peak1625	19	11	82	20	10	2	77	22
peak1626	23	20	283	107	18	4	285	145
peak1627	39	20	216	90	16	2	148	89
peak1628	10	4	75	37	7	2	57	15
peak1629	55	25	474	215	20	9	287	176
peak1630	50	23	645	330	37	5	520	170
peak1631	1	1	47	14	0	0	34	8
peak1632	60	24	375	210	33	5	330	82
peak1633	5	4	78	27	2	1	63	12
peak1634	6	3	189	72	5	1	217	71
peak1635	5	2	66	31	3	0	51	13
peak1636	1	2	677	129	4	1	413	106
peak1637	9	2	70	21	2	1	25	15
peak1638	8	2	59	73	3	2	35	33
peak1639	8	4	289	57	12	5	502	461
peak1640	38	15	710	226	19	6	583	138
peak1641	25	12	111	72	5	2	96	44
peak1642	26	9	165	70	12	0	128	40
peak1643	14	5	130	36	9	3	73	10
peak1644	39	11	111	44	22	5	100	25
peak1645	21	4	176	44	15	3	114	65
peak1646	6	5	111	56	9	2	112	30
peak1647	3	4	37	3	2	3	83	23
peak1648	41	26	251	63	17	3	474	207
peak1649	75	28	486	188	25	8	380	246
peak1650	145	55	819	672	66	23	479	286
peak1651	18	11	112	65	7	3	102	27
peak1652	15	6	130	79	8	6	59	44
peak1653	32	13	228	116	8	1	119	92
peak1654	19	5	88	49	5	1	44	20
peak1655	19	5	101	70	11	3	46	40
peak1656	44	11	104	64	15	6	39	29
peak1657	60	26	545	129	32	3	438	166
peak1658	102	43	683	270	40	20	1015	416
peak1659	9	7	55	6	6	1	48	40
peak1660	7	1	133	69	5	1	112	41
peak1661	14	7	42	12	15	1	71	10
peak1662	16	5	170	158	19	5	187	156
peak1663	10	3	68	35	3	1	86	14
peak1664	11	1	182	20	1	2	748	254
peak1665	45	27	436	319	36	7	621	237
peak1666	16	11	179	129	9	9	211	75
peak1667	42	21	148	71	22	8	151	55
peak1668	36	12	215	122	22	5	209	52
peak1669	30	21	244	159	19	2	152	90
peak1670	9	7	182	55	4	0	213	71
peak1671	7	4	73	26	6	1	69	18
peak1672	46	14	229	162	17	6	186	62
peak1673	7	0	72	25	5	2	121	30
peak1674	6	5	97	20	4	1	464	87
peak1675	10	6	141	71	7	4	129	46
peak1676	4	0	42	10	1	1	103	64
peak1677	20	8	92	39	10	4	101	30
peak1678	31	5	129	54	13	5	151	23
peak1679	2	4	193	17	2	11	1412	356
peak1680	7	2	84	44	7	2	207	75
peak1681	32	11	296	217	6	2	306	83
peak1682	1	1	6	5	1	0	57	20
peak1683	43	22	668	100	36	10	1262	210
peak1684	61	21	346	154	44	2	285	63
peak1685	10	6	77	14	3	3	92	12
peak1686	11	4	157	80	5	0	116	55
peak1687	17	5	257	136	8	2	184	69
peak1688	7	4	1184	87	5	4	7092	1827
peak1689	20	7	105	76	15	3	119	42
peak1690	23	7	228	148	19	1	158	74
peak1691	21	5	100	64	8	1	88	20
peak1692	23	14	104	109	8	2	100	37
peak1693	30	14	79	83	9	5	67	36
peak1694	40	17	237	249	32	9	174	114
peak1695	3	4	83	69	6	1	89	22
peak1696	18	7	98	30	7	4	112	33
peak1697	30	10	204	60	13	1	153	43
peak1698	14	0	180	34	5	2	125	41
peak1699	22	7	146	109	9	5	104	55
peak1700	11	7	109	32	10	3	77	34
peak1701	10	6	99	61	4	1	129	30
peak1702	2	5	51	11	2	2	32	12
peak1703	13	3	174	84	7	2	138	47
peak1704	15	4	132	90	5	3	93	42
peak1705	89	35	249	177	49	16	317	73
peak1706	17	4	92	25	7	3	76	19
peak1707	25	10	136	49	13	8	86	19
peak1708	58	25	503	207	50	8	347	176
peak1709	34	5	187	66	9	2	139	18
peak1710	68	18	204	143	28	10	173	47
peak1711	39	13	146	89	24	4	105	27
peak1712	61	21	373	274	30	11	304	178
peak1713	46	22	73	22	32	13	120	33
peak1714	19	13	154	75	26	3	197	44
peak1715	1	0	78	5	1	0	308	92
peak1716	5	2	50	10	4	4	164	60
peak1717	4	0	39	31	2	0	28	14
peak1718	16	7	97	63	10	0	86	43
peak1719	7	1	119	83	8	2	59	24
peak1720	21	12	258	155	20	2	223	99
peak1721	3	4	61	14	1	1	138	28
peak1722	15	7	82	79	9	3	83	40
peak1723	21	4	40	40	21	4	53	14
peak1724	31	10	277	153	15	6	244	93
peak1725	15	4	204	129	11	5	154	63
peak1726	40	7	135	104	15	4	109	43
peak1727	6	5	41	51	4	0	21	17
peak1728	25	11	172	156	9	3	126	83
peak1729	10	2	56	55	6	1	60	27
peak1730	10	3	48	31	5	1	47	16
peak1731	13	3	139	70	10	3	46	60
peak1732	6	4	24	4	7	1	73	16
peak1733	15	8	593	157	14	0	501	119
peak1734	10	3	69	44	5	1	58	19
peak1735	35	6	217	179	14	4	142	57
peak1736	16	4	63	113	9	1	43	36
peak1737	14	6	85	45	4	4	68	32
peak1738	23	10	242	142	10	3	121	80
peak1739	20	4	144	19	9	0	99	11
peak1740	24	11	91	85	17	0	73	38
peak1741	9	5	152	40	2	2	198	95
peak1742	22	2	80	58	14	7	66	25
peak1743	32	13	197	136	11	3	171	43
peak1744	27	11	139	68	8	9	97	43
peak1745	24	4	91	61	4	3	48	27
peak1746	12	2	60	49	7	1	35	24
peak1747	42	14	179	65	21	4	139	39
peak1748	29	7	78	70	21	5	77	23
peak1749	70	38	342	182	57	13	355	115
peak1750	141	33	255	151	95	19	366	108
peak1751	13	8	179	28	14	0	357	127
peak1752	5	3	51	15	5	2	94	28
peak1753	38	22	291	191	19	1	328	108
peak1754	20	7	99	56	11	2	104	51
peak1755	17	6	694	185	13	3	703	130
peak1756	11	6	144	69	5	2	52	33
peak1757	66	30	1104	506	56	15	841	258
peak1758	42	11	136	87	25	4	144	35
peak1759	14	7	126	10	8	5	158	59
peak1760	39	10	903	631	24	6	1146	416
peak1761	35	13	135	30	22	8	135	15
peak1762	54	24	516	192	7	9	338	330
peak1763	10	11	108	18	1	1	31	15
peak1764	45	16	195	95	9	6	99	50
peak1765	14	5	153	39	6	2	70	32
peak1766	10	4	73	34	6	7	39	54
peak1767	43	16	453	191	9	7	118	114
peak1768	27	17	293	79	6	7	102	60
peak1769	4	1	93	45	0	0	68	83
peak1770	12	15	57	9	1	1	44	9
peak1771	15	11	121	56	3	1	20	34
peak1772	13	5	773	240	9	1	865	194
peak1773	5	7	151	49	3	4	154	29
peak1774	6	2	52	15	4	1	45	20
peak1775	8	2	63	5	5	0	23	0
peak1776	14	6	138	62	10	0	156	25
peak1777	21	2	298	76	14	1	305	55
peak1778	75	27	231	123	38	2	254	34
peak1779	34	9	320	223	41	9	255	128
peak1780	5	1	135	72	9	1	147	34
peak1781	20	7	276	156	14	5	163	91
peak1782	6	3	56	30	3	2	52	21
peak1783	5	6	65	14	3	0	56	53
peak1784	4	3	62	28	1	1	40	15
peak1785	13	4	108	89	4	0	93	56
peak1786	18	7	521	280	9	6	324	174
peak1787	3	1	36	6	4	4	88	70
peak1788	22	6	210	69	21	7	244	64
peak1789	36	14	178	78	15	8	144	39
peak1790	17	5	154	71	13	1	119	54
peak1791	29	9	228	57	12	0	217	51
peak1792	5	4	111	48	3	1	155	48
peak1793	9	12	78	22	15	2	97	20
peak1794	9	2	373	143	7	2	397	92
peak1795	21	9	100	42	7	9	70	28
peak1796	60	41	293	238	39	11	288	105
peak1797	23	4	455	249	17	5	625	196
peak1798	7	2	76	34	13	1	72	17
peak1799	14	4	185	19	12	3	178	22
peak1800	7	4	53	29	1	2	54	16
peak1801	9	1	67	50	0	0	32	26
peak1802	9	5	237	59	6	0	168	70
peak1803	1	4	82	49	9	1	61	22
peak1804	5	3	52	47	3	0	75	27
peak1805	13	4	84	91	9	0	89	36
peak1806	4	5	36	2	2	1	112	45
peak1807	56	17	384	236	31	5	262	103
peak1808	8	5	67	19	9	2	59	30
peak1809	20	7	2855	245	16	5	2520	619
peak1810	19	14	160	83	6	7	219	83
peak1811	26	9	194	76	14	5	136	54
peak1812	19	9	176	98	4	2	108	45
peak1813	9	6	109	119	3	0	92	60
peak1814	20	9	62	22	29	3	46	8
peak1815	29	12	506	261	22	5	318	180
peak1816	19	9	141	67	7	1	143	45
peak1817	10	5	96	70	2	1	93	50
peak1818	2	1	70	40	5	0	31	23
peak1819	38	22	206	100	30	1	292	69
peak1820	1	0	53	40	1	0	60	49
peak1821	2	2	115	50	2	1	123	28
peak1822	5	7	215	15	9	9	724	176
peak1823	2	0	93	43	4	2	110	18
peak1824	16	4	99	61	6	5	116	50
peak1825	0	2	43	7	0	1	230	115
peak1826	13	3	94	47	1	1	49	28
peak1827	38	14	162	110	11	3	91	66
peak1828	32	25	1332	508	32	18	1710	1112
peak1829	106	42	1809	163	40	20	2398	462
peak1830	151	68	799	103	170	35	1265	251
peak1831	8	5	80	34	6	2	51	28
peak1832	3	9	131	88	5	3	93	47
peak1833	26	9	240	107	9	5	146	77
peak1834	19	6	98	53	7	7	75	18
peak1835	98	45	771	129	80	26	1580	346
peak1836	22	5	106	51	8	3	70	25
peak1837	17	6	68	35	12	4	101	63
peak1838	3	4	63	28	1	0	82	31
peak1839	8	3	224	90	4	2	237	44
peak1840	8	4	60	50	8	5	56	24
peak1841	31	5	222	51	13	1	211	60
peak1842	4	6	224	62	2	1	297	60
peak1843	31	25	420	259	30	12	527	185
peak1844	14	3	279	119	8	5	272	98
peak1845	16	10	351	156	17	4	232	86
peak1846	31	11	330	108	17	4	381	80
peak1847	34	23	232	113	28	7	160	67
peak1848	33	3	358	151	16	4	420	116
peak1849	22	6	147	101	8	1	125	42
peak1850	14	7	188	131	5	3	175	56
peak1851	11	8	69	1	7	12	251	54
peak1852	7	4	57	38	3	2	53	17
peak1853	5	3	102	15	5	0	122	44
peak1854	17	12	433	161	28	4	366	133
peak1855	7	5	87	76	7	2	78	39
peak1856	41	10	79	71	20	3	63	15
peak1857	87	32	613	273	56	8	572	144
peak1858	113	44	707	581	76	15	608	186
peak1859	23	15	94	64	23	3	104	58
peak1860	60	24	297	169	39	7	219	90
peak1861	40	10	732	337	22	6	486	288
peak1862	33	16	487	371	19	7	257	183
peak1863	7	3	48	37	6	0	34	8
peak1864	50	22	204	189	23	6	200	85
peak1865	98	32	401	251	46	9	201	110
peak1866	162	55	1003	871	64	18	624	401
peak1867	54	19	308	87	26	3	279	54
peak1868	32	19	344	289	14	9	292	144
peak1869	11	8	87	99	15	6	92	77
peak1870	15	3	53	39	15	5	51	19
peak1871	24	10	147	77	14	1	119	55
peak1872	24	5	117	43	3	4	42	25
peak1873	12	2	75	31	5	3	35	16
peak1874	17	7	95	73	6	6	63	33
peak1875	11	2	67	18	6	2	54	20
peak1876	12	5	105	75	9	2	93	32
peak1877	46	17	290	114	27	12	205	69
peak1878	65	35	561	212	57	6	375	129
peak1879	67	22	493	286	38	10	407	169
peak1880	105	23	908	456	61	11	597	206
peak1881	3	1	34	33	6	0	25	12
peak1882	29	24	41	11	24	7	152	51
peak1883	23	4	444	296	11	2	378	82
peak1884	39	9	189	81	14	2	166	35
peak1885	14	6	171	120	11	3	113	69
peak1886	26	5	86	41	10	3	77	26
peak1887	15	5	190	101	10	4	111	66
peak1888	3	0	36	31	2	0	21	8
peak1889	28	7	2766	107	19	8	1383	52
peak1890	6	2	87	22	4	2	295	59
peak1891	45	15	417	176	21	10	327	112
peak1892	28	13	123	196	22	1	137	71
peak1893	18	6	448	202	22	1	346	122
peak1894	11	4	66	32	6	0	79	33
peak1895	11	4	85	19	3	0	97	35
peak1896	38	22	316	236	32	8	287	90
peak1897	41	17	113	137	23	7	108	66
peak1898	64	31	289	429	56	25	320	283
peak1899	84	54	565	417	83	25	813	582
peak1900	1	1	58	13	1	0	299	96
peak1901	5	2	18	44	8	0	28	15
peak1902	26	11	61	70	17	1	75	28
peak1903	9	2	168	55	4	0	65	25
peak1904	5	2	81	92	8	2	25	29
peak1905	36	10	218	123	18	4	165	78
peak1906	105	27	627	178	62	9	456	87
peak1907	9	3	77	36	7	0	87	21
peak1908	3	1	108	53	3	0	45	26
peak1909	35	28	2606	195	32	13	2096	494
peak1910	17	2	70	43	12	2	63	19
peak1911	16	7	219	184	7	5	176	101
peak1912	12	9	261	105	8	4	262	65
peak1913	78	33	252	49	62	21	255	114
peak1914	16	4	45	8	6	1	107	25
peak1915	114	24	429	368	74	9	311	158
peak1916	20	3	60	40	10	3	68	26
peak1917	11	3	35	47	7	0	57	22
peak1918	13	2	74	49	4	1	60	15
peak1919	40	13	209	102	25	11	178	68
peak1920	26	6	83	56	16	4	94	19
peak1921	15	7	33	38	5	2	38	15
peak1922	16	7	72	70	13	3	62	38
peak1923	15	3	157	105	5	0	181	54
peak1924	0	0	8	0	0	1	135	28
peak1925	13	6	218	103	9	5	120	41
peak1926	2	4	92	9	3	0	178	45
peak1927	14	4	92	69	7	4	42	40
peak1928	20	10	183	136	6	10	99	74
peak1929	17	9	149	98	6	4	66	60
peak1930	8	3	190	9	3	5	413	660
peak1931	13	3	22	72	6	2	24	22
peak1932	8	4	61	53	6	0	47	11
peak1933	4	7	34	45	6	2	25	16
peak1934	27	9	99	61	14	1	106	33
peak1935	11	3	59	37	5	1	40	22
peak1936	8	6	110	52	1	2	68	33
peak1937	7	2	73	19	3	1	71	20
peak1938	7	3	178	83	1	0	102	70
peak1939	74	32	1751	822	40	12	1798	540
peak1940	13	3	124	49	4	3	288	120
peak1941	15	8	77	66	10	0	77	34
peak1942	13	2	126	66	12	3	95	39
peak1943	27	12	410	280	14	2	289	158
peak1944	36	23	309	226	22	2	262	121
peak1945	5	1	69	34	8	1	71	16
peak1946	3	4	61	38	11	2	62	18
peak1947	8	3	40	60	5	3	28	23
peak1948	9	2	49	12	9	2	279	88
peak1949	31	14	76	67	14	9	80	25
peak1950	5	8	49	67	5	1	56	43
peak1951	100	49	737	398	45	12	753	212
peak1952	12	2	41	46	3	1	43	15
peak1953	22	10	231	76	17	6	135	57
peak1954	8	5	132	7	5	4	351	111
peak1955	3	2	67	64	3	0	71	24
peak1956	2	2	123	5	5	1	259	56
peak1957	18	5	80	36	10	3	135	36
peak1958	19	8	869	111	17	3	690	141
peak1959	8	3	75	24	5	0	106	38
peak1960	3	7	83	35	4	2	78	24
peak1961	10	9	124	77	11	1	123	51
peak1962	7	4	113	24	2	3	163	37
peak1963	19	12	92	37	17	5	118	32
peak1964	32	12	242	106	17	1	179	50
peak1965	19	12	173	93	15	8	93	48
peak1966	0	0	44	1	0	0	115	55
peak1967	23	11	150	82	22	5	178	61
peak1968	10	5	25	6	10	4	67	5
peak1969	7	7	38	23	4	0	72	35
peak1970	1	1	16	6	2	2	50	10
peak1971	49	20	489	205	20	8	248	87
peak1972	20	10	66	80	5	2	28	31
peak1973	42	23	373	268	16	7	204	105
peak1974	17	8	188	112	8	5	114	55
peak1975	22	15	286	112	15	4	391	102
peak1976	11	5	185	134	4	3	105	89
peak1977	20	13	115	19	20	5	79	13
peak1978	34	29	325	151	27	9	240	83
peak1979	6	3	112	31	2	2	222	120
peak1980	17	10	166	10	15	8	688	211
peak1981	42	10	105	30	20	3	108	16
peak1982	16	8	227	45	10	6	420	126
peak1983	53	21	382	174	36	8	238	93
peak1984	100	33	436	396	83	11	546	161
peak1985	55	19	493	289	42	8	428	88
peak1986	57	27	84	13	34	16	130	44
peak1987	2	0	107	6	4	0	296	150
peak1988	10	8	394	76	8	2	949	463
peak1989	38	5	102	81	24	2	124	40
peak1990	40	12	207	115	22	3	226	74
peak1991	45	17	254	88	24	6	164	55
peak1992	55	25	1187	465	28	7	951	287
peak1993	19	8	197	93	9	3	133	50
peak1994	2	3	47	31	2	0	57	14
peak1995	37	10	260	134	12	8	262	71
peak1996	25	13	137	132	16	4	111	55
peak1997	74	37	692	416	50	13	716	191
peak1998	14	9	137	58	14	1	191	51
peak1999	12	4	87	60	3	2	34	53
peak2000	11	3	163	51	3	0	65	25
peak2001	17	10	85	61	15	4	50	29
peak2002	1	0	63	10	2	0	14	7
peak2003	31	20	530	298	19	7	380	164
peak2004	29	18	277	134	20	3	227	94
peak2005	37	17	416	148	15	3	307	88
peak2006	25	18	426	107	17	6	243	89
peak2007	17	7	108	94	10	2	95	38
peak2008	2	3	136	134	1	0	62	48
peak2009	6	1	60	29	2	1	42	24
peak2010	34	10	307	164	16	5	240	162
peak2011	39	14	226	74	23	5	118	37
peak2012	10	6	39	37	6	1	49	19
peak2013	12	5	73	48	5	0	50	22
peak2014	9	2	82	14	3	4	49	8
peak2015	6	1	51	46	3	0	27	23
peak2016	32	12	335	162	20	7	353	111
peak2017	14	4	226	99	8	2	229	52
peak2018	2	0	61	8	1	0	19	2
peak2019	6	2	15	1	3	2	73	12
peak2020	29	17	161	56	24	3	123	38
peak2021	36	10	74	64	17	3	87	19
peak2022	7	3	81	34	6	1	52	35
peak2023	13	3	608	257	9	2	530	99
peak2024	0	2	59	19	1	1	71	35
peak2025	9	7	292	202	11	4	267	101
peak2026	25	6	190	128	16	9	174	61
peak2027	37	15	113	91	25	5	122	45
peak2028	7	3	50	16	4	0	96	37
peak2029	54	13	207	114	20	14	209	76
peak2030	58	13	193	142	31	10	91	41
peak2031	25	13	227	105	27	1	293	62
peak2032	52	26	553	424	39	6	437	199
peak2033	19	10	146	121	7	2	188	71
peak2034	11	6	522	38	27	4	1663	825
peak2035	5	4	96	32	0	0	63	23
peak2036	14	2	93	32	4	0	83	30
peak2037	2	0	10	4	0	2	44	13
peak2038	11	5	124	62	6	0	204	51
peak2039	37	17	96	48	9	4	83	19
peak2040	0	0	73	7	0	0	302	149
peak2041	32	24	246	89	33	11	287	142
peak2042	12	10	79	14	11	3	147	84
peak2043	16	8	89	50	4	4	47	23
peak2044	21	9	152	115	5	7	101	47
peak2045	6	4	45	12	4	2	57	17
peak2046	10	6	154	39	6	4	299	73
peak2047	52	19	138	21	12	8	212	35
peak2048	85	29	824	302	64	14	605	215
peak2049	38	15	234	202	33	9	253	110
peak2050	80	26	578	156	27	11	546	150
peak2051	36	15	133	85	12	2	53	38
peak2052	7	11	118	38	5	2	88	59
peak2053	8	2	86	33	3	0	75	13
peak2054	3	2	25	39	4	1	24	19
peak2055	16	2	78	47	3	1	66	32
peak2056	17	6	62	61	10	4	63	32
peak2057	9	9	54	68	8	0	61	24
peak2058	15	8	34	33	5	1	59	11
peak2059	15	9	206	128	5	3	121	48
peak2060	7	4	424	150	12	0	244	84
peak2061	12	3	72	22	7	4	53	12
peak2062	13	2	137	105	6	2	99	50
peak2063	14	3	82	48	10	3	54	28
peak2064	26	14	113	77	16	4	65	36
peak2065	2	2	33	11	1	0	71	13
peak2066	6	2	79	52	3	3	60	22
peak2067	22	6	82	44	8	4	85	20
peak2068	41	20	277	204	17	5	260	68
peak2069	17	2	146	32	10	1	85	18
peak2070	9	6	210	121	11	2	220	54
peak2071	12	3	116	49	18	2	102	20
peak2072	50	25	322	240	31	6	293	81
peak2073	14	5	255	156	8	2	211	92
peak2074	7	11	232	245	9	0	185	133
peak2075	2	1	127	61	4	0	148	39
peak2076	32	11	193	100	17	4	117	82
peak2077	21	4	95	17	13	4	41	13
peak2078	21	10	91	87	10	3	72	40
peak2079	33	0	207	64	13	2	109	23
peak2080	53	11	282	93	21	7	182	73
peak2081	20	8	88	58	4	2	63	34
peak2082	26	11	147	79	14	6	83	49
peak2083	31	10	303	247	11	2	195	95
peak2084	26	9	152	102	18	5	105	79
peak2085	14	10	104	101	8	4	61	52
peak2086	48	9	71	53	17	5	62	23
peak2087	8	3	72	23	2	1	37	19
peak2088	5	3	36	42	3	1	11	16
peak2089	8	4	77	24	13	1	67	17
peak2090	16	12	83	53	8	3	50	33
peak2091	26	17	574	428	18	2	566	271
peak2092	6	7	71	23	6	0	88	11
peak2093	12	2	122	43	9	1	62	17
peak2094	61	30	250	116	66	5	245	60
peak2095	30	7	65	52	26	7	66	27
peak2096	14	5	87	25	6	2	93	24
peak2097	12	2	149	88	2	2	148	48
peak2098	9	3	415	96	11	1	344	92
peak2099	5	2	38	8	0	1	91	24
peak2100	14	3	160	110	8	2	126	84
peak2101	10	3	72	46	16	5	60	23
peak2102	11	5	34	36	6	0	39	14
peak2103	6	3	45	66	5	3	37	28
peak2104	26	15	326	132	15	8	239	111
peak2105	39	28	487	364	20	3	369	220
peak2106	9	3	93	68	7	0	71	26
peak2107	25	11	172	118	14	7	129	53
peak2108	9	5	54	51	8	1	57	21
peak2109	9	4	74	41	4	1	61	30
peak2110	6	3	218	61	4	1	117	30
peak2111	21	6	90	112	12	7	106	49
peak2112	20	11	58	63	8	1	69	22
peak2113	9	9	204	121	12	0	177	57
peak2114	4	3	65	44	2	0	46	23
peak2115	10	5	162	45	4	2	274	104
peak2116	60	21	368	172	24	7	344	124
peak2117	29	12	241	127	24	5	215	75
peak2118	11	4	112	37	6	4	181	96
peak2119	11	5	102	22	8	1	110	28
peak2120	10	4	138	32	5	0	107	25
peak2121	9	3	79	51	2	3	93	34
peak2122	16	7	88	27	6	1	31	22
peak2123	17	6	75	35	2	3	33	13
peak2124	15	5	93	43	8	1	38	24
peak2125	12	10	62	47	5	3	78	21
peak2126	11	5	205	72	5	1	121	29
peak2127	37	6	160	148	12	4	137	53
peak2128	18	7	170	101	16	3	106	45
peak2129	18	10	276	130	8	2	146	72
peak2130	28	6	394	166	7	3	208	72
peak2131	13	9	285	146	9	4	293	112
peak2132	17	7	378	229	12	3	169	171
peak2133	17	7	223	104	5	1	127	57
peak2134	7	3	53	61	1	1	46	29
peak2135	14	6	71	40	11	2	65	27
peak2136	28	10	229	237	17	6	122	102
peak2137	24	9	262	96	9	4	141	39
peak2138	26	10	395	146	11	1	269	90
peak2139	11	6	66	23	6	4	89	31
peak2140	10	7	140	73	9	2	124	63
peak2141	11	3	81	41	12	1	73	17
peak2142	13	2	90	49	3	0	90	15
peak2143	9	5	40	19	5	2	49	17
peak2144	14	9	38	27	6	1	21	11
peak2145	32	7	108	78	12	1	91	37
peak2146	29	18	348	165	23	8	382	144
peak2147	15	11	80	46	9	2	51	23
peak2148	7	4	42	41	1	1	42	27
peak2149	14	6	49	40	7	2	38	16
peak2150	10	9	63	49	5	2	61	19
peak2151	42	18	695	376	20	8	502	220
peak2152	44	12	336	233	13	5	210	92
peak2153	12	5	169	67	11	3	89	48
peak2154	11	10	94	40	8	7	45	26
peak2155	15	1	120	66	3	2	59	67
peak2156	5	5	159	46	6	6	152	28
peak2157	10	6	110	54	8	0	141	30
peak2158	24	11	87	81	27	4	129	31
peak2159	0	1	76	1	1	1	233	64
peak2160	2	3	21	1	2	0	59	23
peak2161	25	12	113	48	16	5	82	59
peak2162	65	8	323	201	52	7	280	117
peak2163	49	21	278	167	38	7	224	50
peak2164	37	11	312	198	32	6	316	116
peak2165	22	9	136	117	11	2	180	48
peak2166	25	8	113	76	12	3	197	39
peak2167	2	1	78	16	1	0	61	12
peak2168	22	5	183	63	10	6	96	42
peak2169	14	2	63	53	10	1	45	25
peak2170	13	6	130	72	15	4	76	31
peak2171	16	9	89	49	7	1	61	17
peak2172	6	8	45	27	3	1	45	26
peak2173	8	2	48	6	6	2	93	60
peak2174	22	12	87	85	18	2	85	21
peak2175	98	28	195	167	68	15	215	67
peak2176	0	6	56	46	4	1	29	19
peak2177	20	7	159	55	11	3	110	30
peak2178	12	5	110	59	2	1	70	31
peak2179	40	10	288	104	20	3	174	90
peak2180	10	3	155	40	4	2	114	39
peak2181	22	8	258	104	11	4	124	72
peak2182	18	3	106	16	14	2	59	18
peak2183	12	5	180	75	6	1	134	48
peak2184	24	7	47	42	8	1	82	33
peak2185	31	5	146	124	16	2	145	43
peak2186	8	5	93	91	4	0	73	28
peak2187	3	0	69	41	3	0	27	18
peak2188	7	6	88	81	6	2	72	32
peak2189	15	2	47	40	5	4	56	24
peak2190	229	76	4043	1315	96	50	2564	1102
peak2191	30	4	500	191	12	7	348	202
peak2192	29	24	427	338	38	11	407	155
peak2193	28	13	98	101	14	7	58	37
peak2194	3	2	187	98	8	0	197	79
peak2195	0	0	17	2	0	1	85	20
peak2196	30	5	111	44	18	3	101	21
peak2197	18	7	107	60	21	1	105	29
peak2198	8	5	160	80	5	0	184	32
peak2199	15	15	95	85	21	5	113	42
peak2200	29	5	76	56	11	1	55	25
peak2201	22	3	176	84	13	2	112	51
peak2202	34	7	183	102	17	8	178	79
peak2203	15	12	283	91	9	4	271	97
peak2204	13	5	104	53	6	2	100	32
peak2205	29	6	179	58	16	0	110	19
peak2206	7	2	90	38	3	1	53	19
peak2207	5	2	53	20	4	0	25	8
peak2208	8	2	72	6	3	4	141	32
peak2209	36	7	415	138	26	2	282	78
peak2210	2	2	76	48	2	1	56	29
peak2211	6	1	37	38	1	2	33	26
peak2212	12	6	177	180	7	3	124	86
peak2213	28	18	232	180	14	5	189	81
peak2214	57	14	1060	628	47	8	965	309
peak2215	41	11	102	38	20	3	74	30
peak2216	46	19	417	259	34	12	375	202
peak2217	2	0	25	3	0	0	145	66
peak2218	42	29	252	150	10	14	435	172
peak2219	9	3	61	24	7	1	51	9
peak2220	23	11	89	96	17	1	63	50
peak2221	20	11	447	100	12	1	255	47
peak2222	7	4	82	52	7	2	46	27
peak2223	160	68	1348	643	64	29	1166	743
peak2224	48	13	180	188	24	1	124	81
peak2225	34	11	239	175	18	6	160	102
peak2226	0	0	26	0	0	2	69	20
peak2227	33	4	288	150	14	3	169	85
peak2228	67	32	267	105	35	9	251	66
peak2229	15	6	140	11	6	7	193	104
peak2230	15	2	238	57	5	1	152	48
peak2231	11	4	132	44	14	1	152	12
peak2232	12	0	67	33	7	2	58	29
peak2233	10	5	177	147	6	2	164	43
peak2234	22	18	282	222	9	5	151	171
peak2235	33	16	620	499	18	5	386	330
peak2236	2	5	26	10	1	1	75	46
peak2237	11	4	46	35	2	2	63	96
peak2238	32	12	66	44	14	4	42	23
peak2239	21	5	128	62	21	4	123	25
peak2240	35	10	620	172	21	5	594	123
peak2241	28	9	267	83	18	1	205	51
peak2242	16	3	125	43	7	7	138	93
peak2243	18	7	207	97	15	4	148	66
peak2244	26	8	102	82	15	6	80	52
peak2245	31	9	73	61	11	2	93	34
peak2246	26	15	219	95	13	5	132	79
peak2247	25	6	76	49	6	3	67	55
