control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak3001	8	0	173	80	15	36	145	190
peak3002	138	55	981	299	302	403	469	1201
peak3003	324	36	891	523	465	489	707	1381
peak3004	31	24	168	58	153	192	203	551
peak3005	255	12	144	123	136	144	236	324
peak3006	113	16	419	273	92	117	308	625
peak3007	259	20	715	213	243	316	570	909
peak3008	73	24	474	138	101	154	296	389
peak3009	60	0	486	308	55	107	229	419
peak3010	171	24	1642	855	133	201	614	1190
peak3011	101	54	288	88	143	186	159	631
peak3012	101	49	468	381	126	183	390	900
peak3013	191	0	1758	701	158	228	1184	2412
peak3014	68	26	1465	636	145	168	1321	2290
peak3015	144	19	1099	391	264	356	1112	2328
peak3016	122	0	1079	425	46	63	382	691
peak3017	114	0	803	634	182	218	842	1387
peak3018	75	64	368	305	170	242	317	354
peak3019	22	0	388	211	70	70	254	315
peak3020	324	91	583	437	381	597	629	1400
peak3021	82	78	558	266	234	264	366	806
peak3022	42	0	244	99	200	188	355	678
peak3023	652	168	2746	1857	1045	1370	2117	4894
peak3024	75	23	443	159	191	187	159	312
peak3025	26	0	718	302	119	183	1017	2017
peak3026	1193	522	3618	1476	3004	3470	3419	6321
peak3027	106	71	437	245	395	466	645	1124
peak3028	247	121	988	890	553	703	1167	2163
peak3029	183	46	383	218	208	268	428	571
peak3030	337	175	4748	2240	737	809	3821	6845
peak3031	81	128	641	395	229	251	347	505
peak3032	795	99	606	403	1478	1713	587	1378
peak3033	766	150	568	164	1166	1533	765	1456
peak3034	833	114	2056	1293	1121	1434	2285	4654
peak3035	2973	647	12113	6871	6360	7507	12806	24112
peak3036	114	19	391	206	268	342	424	826
peak3037	22	0	167	129	7	17	114	144
peak3038	3	47	317	19	16	16	93	128
peak3039	1265	194	2851	1779	965	1181	3031	5593
peak3040	927	181	3649	2745	617	816	3724	7520
peak3041	390	7	2025	1569	322	414	1984	4527
peak3042	348	4	1481	1118	217	265	1314	2536
peak3043	256	31	2330	1499	323	408	2301	4327
peak3044	391	216	3437	2070	860	924	3097	5573
peak3045	535	77	1679	988	955	1123	1679	3259
peak3046	200	0	911	228	347	366	827	1853
peak3047	353	10	1364	825	714	965	1189	2256
peak3048	251	78	4082	1487	547	669	3592	6389
peak3049	183	19	1708	584	402	524	1377	2538
peak3050	373	35	1075	729	149	273	766	1263
peak3051	228	42	848	343	344	464	605	1051
peak3052	461	69	3247	1346	603	778	2548	4358
peak3053	625	37	1303	661	623	758	1029	2412
peak3054	491	71	1292	547	509	596	1449	2223
peak3055	9	16	179	134	91	91	114	359
peak3056	40	49	108	70	28	37	133	209
peak3057	107	12	1058	456	131	153	1017	1654
peak3058	28	0	362	165	86	137	329	549
peak3059	18	0	305	84	83	141	140	368
peak3060	64	0	466	89	103	111	220	388
peak3061	101	16	537	146	141	153	256	517
peak3062	253	52	1119	501	493	606	850	1816
peak3063	216	61	2807	1891	396	403	1458	2324
peak3064	820	339	8583	3989	284	352	1481	2666
peak3065	51	0	111	4	98	115	187	382
peak3066	176	74	1640	567	584	785	3035	4435
peak3067	68	76	667	370	634	807	2242	3242
peak3068	76	32	396	161	626	838	881	1867
peak3069	61	0	411	120	180	252	446	726
peak3070	77	0	605	131	70	97	218	264
peak3071	136	0	399	117	140	229	475	676
peak3072	268	57	2343	828	791	735	1777	3670
peak3073	92	12	672	335	142	151	211	399
peak3074	59	63	694	180	47	60	155	323
peak3075	36	3	549	125	20	21	172	273
peak3076	283	79	2193	889	465	553	1433	2275
peak3077	347	91	474	221	397	541	474	1011
peak3078	263	0	888	670	684	827	965	2127
peak3079	1060	142	6834	3636	3566	4333	7183	12301
peak3080	57	16	603	310	283	305	537	1236
peak3081	57	20	556	390	176	266	404	442
peak3082	332	122	1961	868	896	1110	1916	3139
peak3083	181	75	1223	1017	287	416	909	2177
peak3084	223	89	1430	600	193	273	1469	2521
peak3085	207	91	641	269	277	295	507	1111
peak3086	68	59	212	149	44	52	171	176
peak3087	9	0	308	169	36	62	108	215
peak3088	17	0	532	322	75	52	420	990
peak3089	42	18	378	205	137	147	256	536
peak3090	34	23	451	228	75	102	235	325
peak3091	28	0	581	332	47	69	245	608
peak3092	40	0	321	337	40	54	139	424
peak3093	62	31	450	441	82	114	386	607
peak3094	49	0	382	162	49	77	360	829
peak3095	447	159	1037	677	791	1016	1857	3455
peak3096	546	168	2964	1416	2930	3261	2916	5679
peak3097	446	56	4020	1409	1167	1392	2725	4761
peak3098	19	15	66	42	184	238	502	893
peak3099	19	0	120	0	85	122	489	692
peak3100	1	0	42	31	50	75	197	331
peak3101	0	0	47	0	53	31	198	148
peak3102	105	0	979	256	278	225	673	1004
peak3103	54	0	338	100	57	55	284	417
peak3104	48	0	770	477	54	89	342	764
peak3105	315	128	2980	1362	866	1055	2771	4742
peak3106	133	59	325	328	193	253	342	816
peak3107	24	0	195	131	72	71	272	504
peak3108	51	23	327	187	52	54	255	528
peak3109	1432	238	2462	1196	4025	4506	3603	7153
peak3110	147	29	506	378	94	185	545	1144
peak3111	129	13	503	283	175	203	326	869
peak3112	287	142	2873	1094	1033	1093	3253	5442
peak3113	69	19	1696	741	150	220	933	1686
peak3114	95	0	311	142	73	89	211	453
peak3115	8	13	465	176	86	141	389	725
peak3116	36	0	295	176	152	215	325	754
peak3117	1556	186	1206	920	4134	4428	4579	8207
peak3118	245	192	625	291	2763	2859	1624	2905
peak3119	417	123	2332	734	902	1080	2270	4061
peak3120	107	8	366	96	197	281	150	375
peak3121	30	0	458	231	23	23	302	316
peak3122	28	0	738	211	122	151	1262	1873
peak3123	16	22	155	10	78	83	307	476
peak3124	3	0	246	190	41	66	313	597
peak3125	8	0	74	86	26	45	220	415
peak3126	35	0	290	92	252	244	598	944
peak3127	29	0	169	11	220	258	440	643
peak3128	122	41	1224	870	423	617	491	1330
peak3129	154	29	692	486	298	426	418	887
peak3130	254	95	685	422	224	342	366	406
peak3131	143	119	869	804	345	406	850	1636
peak3132	22	0	57	15	65	55	166	354
peak3133	17	0	612	410	79	58	435	691
peak3134	37	0	167	37	113	118	139	294
peak3135	356	49	1368	628	476	719	1455	2255
peak3136	22	0	269	21	54	63	193	324
peak3137	187	45	587	466	189	271	478	1072
peak3138	293	68	2012	1254	424	574	911	2041
peak3139	213	43	437	321	365	399	441	907
peak3140	8035	836	4976	3554	3848	4974	2487	4776
peak3141	326	103	1901	913	453	566	1783	3308
peak3142	155	45	586	275	278	336	373	958
peak3143	55	74	505	394	319	385	430	648
peak3144	44	89	468	114	184	218	462	838
peak3145	165	24	680	485	394	390	791	1448
peak3146	620	53	2657	1148	1063	1102	2980	4177
peak3147	544	61	1232	861	539	748	919	1977
peak3148	54	12	147	82	63	84	151	390
peak3149	717	61	614	405	764	922	1139	2114
peak3150	1688	205	2568	2102	8669	11398	8042	17019
peak3151	694	150	2536	1255	1874	2845	3899	8152
peak3152	625	197	1059	679	1786	2452	2148	4708
peak3153	734	266	2779	3184	1531	1999	5729	12520
peak3154	424	53	1035	628	864	1110	1364	2636
peak3155	176	39	1721	748	392	554	1606	2951
peak3156	52	53	457	116	137	142	280	469
peak3157	69	0	733	441	150	127	507	1009
peak3158	204	19	1349	335	322	302	1388	2203
peak3159	560	123	2923	1462	787	855	1624	2616
peak3160	5	16	194	153	75	104	207	396
peak3161	315	31	1356	816	443	459	1551	2678
peak3162	98	8	340	204	137	153	439	608
peak3163	78	8	337	454	117	122	394	755
peak3164	43	9	446	262	76	108	466	856
peak3165	161	20	1383	484	335	337	1489	2339
peak3166	57	0	52	6	151	187	509	576
peak3167	60	0	246	109	195	217	396	1027
peak3168	24	5	231	98	45	76	101	183
peak3169	122	106	659	441	283	360	680	1231
peak3170	231	75	1401	537	551	636	1252	1789
peak3171	515	76	2718	805	725	914	1748	2815
peak3172	13	28	353	109	32	81	229	389
peak3173	192	43	1019	413	150	188	551	794
peak3174	165	0	461	375	209	310	444	608
peak3175	1944	357	1745	1062	4748	6717	2384	4885
peak3176	24	31	201	119	89	127	394	833
peak3177	23	0	292	109	67	58	160	334
peak3178	15	0	129	53	27	42	274	540
peak3179	3347	414	8727	3564	7243	7490	11278	19865
peak3180	63	0	786	322	494	637	1721	3100
peak3181	613	33	4564	1633	434	562	3294	5474
peak3182	222	20	724	194	80	117	472	519
peak3183	32	43	318	285	39	38	171	396
peak3184	28	0	385	207	63	72	248	302
peak3185	310	21	2404	901	381	453	2250	4005
peak3186	26	50	196	54	134	120	217	364
peak3187	72	27	666	243	279	309	822	1397
peak3188	91	49	583	183	273	304	964	1404
peak3189	182	32	1133	321	375	506	1185	1745
peak3190	294	17	381	87	222	237	492	939
peak3191	257	4	1224	573	368	465	1748	2919
peak3192	175	11	3240	925	616	696	1702	3767
peak3193	296	142	3306	833	1317	1456	1558	3711
peak3194	67	12	491	347	86	103	452	884
peak3195	6	0	138	86	42	44	210	320
peak3196	18	20	231	40	66	75	271	439
peak3197	43	4	203	158	57	84	315	635
peak3198	396	125	911	339	543	633	568	1072
peak3199	241	17	526	332	224	286	337	693
peak3200	71	0	520	216	32	29	273	354
peak3201	16	0	268	146	228	260	604	1238
peak3202	110	73	606	386	400	414	1416	2459
peak3203	99	15	542	32	458	505	915	1466
peak3204	619	17	1705	692	530	688	1606	2836
peak3205	83	28	420	316	226	286	822	1548
peak3206	59	32	819	371	136	179	754	1094
peak3207	490	103	4945	1652	917	1027	3518	5663
peak3208	49	22	195	90	49	86	253	507
peak3209	29	41	251	182	204	222	138	488
peak3210	38	8	444	466	71	101	330	618
peak3211	127	56	768	467	132	160	434	673
peak3212	422	25	1007	473	995	1022	1479	2343
peak3213	255	51	5625	2949	684	954	4255	8789
peak3214	89	25	1395	460	93	105	590	1335
peak3215	80	0	385	178	122	157	325	728
peak3216	134	29	800	188	166	269	543	941
peak3217	536	258	2312	1727	1404	1633	1947	4631
peak3218	42	0	284	127	55	50	157	422
peak3219	2023	672	2753	1702	4659	5899	2427	5086
peak3220	231	170	1073	689	839	999	1095	1921
peak3221	206	0	568	456	109	159	352	664
peak3222	1801	821	8372	4021	6877	8211	10417	22693
peak3223	605	77	365	165	930	1196	840	1323
peak3224	62	28	586	242	221	291	366	568
peak3225	17	56	170	127	109	148	203	418
peak3226	57	0	379	132	246	306	775	1130
peak3227	1005	326	1820	1101	3321	3347	3770	7319
peak3228	743	268	1306	575	2147	2257	2111	3363
peak3229	877	205	2580	1406	1893	2123	5784	8748
peak3230	195	99	1546	755	1043	1193	3282	5253
peak3231	276	188	992	426	839	944	2217	3483
peak3232	765	29	505	101	428	928	948	1438
peak3233	458	17	986	368	114	189	780	1110
peak3234	330	138	3512	1644	1114	1564	2423	5322
peak3235	243	58	1555	846	540	728	1289	2342
peak3236	163	124	1717	926	437	444	616	959
peak3237	18	0	1201	304	105	121	721	1188
peak3238	43	30	216	0	20	34	66	226
peak3239	105	97	1666	425	414	421	1056	1891
peak3240	118	89	1069	375	579	648	1535	3234
peak3241	320	42	3245	1259	565	708	3558	5483
peak3242	931	152	7233	2016	149	200	600	807
peak3243	96	0	183	83	103	177	250	583
peak3244	246	2	410	180	390	393	538	1277
peak3245	140	12	792	461	200	275	455	1156
peak3246	137	95	1098	651	351	437	493	886
peak3247	28	0	395	244	38	29	156	280
peak3248	11	0	200	71	9	17	68	139
peak3249	18	10	289	123	24	44	144	283
peak3250	30	0	340	145	12	38	133	357
peak3251	78	27	714	419	59	82	565	693
peak3252	72	35	525	311	227	228	542	734
peak3253	294	104	5150	2357	642	822	2912	4894
peak3254	177	55	1082	201	461	570	866	1729
peak3255	25	29	289	46	165	172	192	224
peak3256	11	0	224	60	41	62	92	350
peak3257	32	0	323	218	53	53	147	299
peak3258	28	32	186	98	66	80	207	139
peak3259	5	22	271	152	48	75	111	215
peak3260	907	404	10697	5290	1492	1857	5416	9662
peak3261	622	228	4098	1470	929	1076	1970	3705
peak3262	191	21	952	321	105	101	239	457
peak3263	134	7	661	328	299	399	742	1430
peak3264	78	0	792	442	100	156	550	1206
peak3265	42	0	474	341	39	60	307	730
peak3266	48	0	438	106	48	59	367	441
peak3267	70	0	266	8	173	177	286	450
peak3268	44	76	568	234	334	395	413	980
peak3269	204	40	620	59	139	156	313	461
peak3270	37	18	348	236	127	146	127	258
peak3271	2524	518	11148	6456	6772	8061	14023	28308
peak3272	15647	3196	11808	6570	27562	32368	14389	28373
peak3273	543	213	3844	2127	1009	1220	2877	5777
peak3274	335	28	1679	603	659	962	2301	4646
peak3275	37	0	292	186	149	177	534	959
peak3276	29	21	273	242	114	139	554	1035
peak3277	28	35	271	219	60	73	415	779
peak3278	35	24	252	214	79	111	487	924
peak3279	84	0	447	284	51	115	174	361
peak3280	52	0	549	248	47	64	221	329
peak3281	58	7	715	283	65	87	173	493
peak3282	23	13	196	127	40	68	58	108
peak3283	47	0	362	67	53	51	119	259
peak3284	267	179	2415	1762	309	392	1404	2937
peak3285	97	123	1660	1139	180	200	742	2068
peak3286	51	29	600	477	72	130	258	997
peak3287	365	49	718	527	285	429	499	1028
peak3288	142	31	830	505	220	223	606	924
peak3289	15123	2123	11806	7684	43532	57025	13796	35042
peak3290	25	0	1100	383	131	182	902	1616
peak3291	0	0	102	94	10	10	110	252
peak3292	243	21	2015	641	172	252	796	1294
peak3293	143	19	1036	334	75	92	509	618
peak3294	29	0	233	161	24	33	131	187
peak3295	2465	305	8168	4419	2088	2640	5575	10929
peak3296	855	70	3440	1486	1230	1373	2356	5773
peak3297	74	0	892	467	118	137	606	1389
peak3298	779	134	7582	3901	1826	2266	4818	10178
peak3299	205	0	517	78	281	384	619	894
peak3300	211	0	2243	1547	429	557	1094	2386
peak3301	55	67	525	311	112	166	477	958
peak3302	106	49	1048	674	266	321	1212	2614
peak3303	83	51	362	210	176	205	594	961
peak3304	169	115	1752	1007	250	287	1229	2354
peak3305	59	0	456	505	61	85	410	559
peak3306	76	1	443	203	1163	1414	7676	12600
peak3307	386	128	1725	1627	473	683	862	1951
peak3308	200	12	1305	955	282	341	804	1489
peak3309	101	81	465	179	69	83	85	315
peak3310	358	89	5751	4243	305	505	2050	4213
peak3311	6	0	323	199	20	31	180	370
peak3312	32	20	303	66	45	55	188	273
peak3313	123	20	2045	1193	261	374	1558	2670
peak3314	39	0	283	92	100	109	287	515
peak3315	71	108	811	354	384	413	1316	2065
peak3316	32	0	397	109	172	204	453	832
peak3317	39	23	506	571	99	130	342	669
peak3318	51	3	394	268	108	132	94	242
peak3319	407	120	728	388	230	381	411	638
peak3320	1857	236	6206	3130	2119	2837	3502	5930
peak3321	1490	503	1922	465	3388	4222	1998	4163
peak3322	1227	520	1433	457	4230	4664	1522	2861
peak3323	5516	757	8406	2867	6862	7623	6711	12216
peak3324	2032	557	13111	5376	5024	5992	10719	20184
peak3325	207	57	795	368	362	482	478	1172
peak3326	84	0	377	183	236	326	306	746
peak3327	195	44	1462	779	526	676	1484	2709
peak3328	169	2	796	561	348	475	890	1575
peak3329	219	98	1356	645	607	788	1517	2644
peak3330	139	6	924	729	207	276	997	1865
peak3331	106	35	773	499	153	192	902	1608
peak3332	206	13	1085	845	183	264	1146	2538
peak3333	93	9	613	676	161	200	724	1545
peak3334	167	70	572	532	171	215	596	1254
peak3335	29	0	197	91	10	33	172	271
peak3336	477	83	1912	1335	1049	1550	1769	4045
peak3337	75	0	706	866	48	77	364	919
peak3338	133	28	790	212	42	46	152	299
peak3339	236	12	1285	1062	1019	1280	2494	4425
peak3340	1438	314	4195	3538	2953	3931	3263	7782
peak3341	906	166	1055	868	1481	1891	1059	2084
peak3342	210	13	987	710	329	483	537	1096
peak3343	545	82	1591	674	1634	1912	1955	4463
peak3344	76	13	185	179	91	119	242	405
peak3345	5343	1741	60079	34091	15384	18569	45358	78601
peak3346	2003	440	4467	2030	4636	5447	5482	9382
peak3347	1485	359	2922	1241	3437	4174	3469	6306
peak3348	39	0	659	434	71	115	693	1051
peak3349	79	34	559	129	137	142	466	888
peak3350	32	97	468	141	104	106	333	697
peak3351	110	0	1093	452	318	411	938	1783
peak3352	104	33	905	428	97	145	621	1035
peak3353	1676	158	3509	3308	984	1289	6765	13877
peak3354	137	84	915	421	276	354	629	1324
peak3355	617	62	4460	1935	753	995	2646	5065
peak3356	83	30	1213	728	570	786	1713	3503
peak3357	73	14	1306	500	243	296	1298	3048
peak3358	12	0	177	21	22	27	133	252
peak3359	43	27	1092	545	100	191	590	963
peak3360	98	68	614	529	192	249	554	1234
peak3361	68	40	266	119	67	116	205	327
peak3362	42	0	546	348	166	214	253	491
peak3363	12	54	347	118	196	221	366	467
peak3364	36	0	123	4	65	68	197	450
peak3365	9	0	146	24	10	19	44	81
peak3366	261	53	1319	812	416	565	400	896
peak3367	31	63	498	273	316	404	469	1209
peak3368	114	43	1748	597	948	929	1620	3144
peak3369	34	17	539	148	83	83	131	222
peak3370	121	36	1456	1094	330	379	1109	1983
peak3371	27	0	222	118	92	77	399	515
peak3372	55	0	258	105	36	57	146	247
peak3373	17	0	198	17	49	57	177	285
peak3374	95	28	1743	1195	242	302	1590	3226
peak3375	1615	139	2204	1690	1021	1160	2250	4259
peak3376	265	49	655	505	210	261	1253	1473
peak3377	491	157	1672	1035	1136	1315	2050	4173
peak3378	212	47	730	326	414	497	1131	1781
peak3379	177	39	2559	627	591	645	4362	5952
peak3380	100	10	647	197	299	274	953	1315
peak3381	41	0	480	46	220	263	516	615
peak3382	15	0	307	92	20	61	172	239
peak3383	34	0	244	132	105	108	292	383
peak3384	16781	4621	1718	1070	7083	7970	1668	2628
peak3385	6	0	453	153	21	14	234	290
peak3386	7	0	369	70	43	56	378	769
peak3387	6006	1578	21188	11167	15066	16472	22003	40425
peak3388	3662	307	1078	496	4021	4690	1180	1988
peak3389	1021	339	1838	1246	1913	2396	1965	3529
peak3390	125	32	1341	784	496	573	1057	2041
peak3391	1556	570	10314	4755	4989	6283	9660	18173
peak3392	47	137	945	458	532	609	1868	2911
peak3393	68	54	636	191	529	432	1195	1945
peak3394	169	0	802	485	606	680	1762	2986
peak3395	64	0	390	145	79	84	254	438
peak3396	13	0	334	210	65	64	309	753
peak3397	403	59	2178	1165	1259	1425	1885	3219
peak3398	1375	138	4204	873	1678	1873	2820	4912
peak3399	1702	282	14014	4775	2268	2870	12678	21834
peak3400	109	9	672	219	230	264	510	958
peak3401	141	92	822	665	287	326	1185	1603
peak3402	86	186	716	208	315	388	910	1701
peak3403	481	213	2335	1016	1272	1390	2696	4274
peak3404	166	80	1585	692	972	1060	1878	3006
peak3405	6	0	330	176	59	98	520	922
peak3406	26	0	72	17	17	25	176	266
peak3407	241	0	304	120	104	110	176	406
peak3408	493	109	5954	2415	1075	1255	5222	9420
peak3409	94	36	789	267	212	253	518	889
peak3410	366	40	1567	754	576	676	1396	2650
peak3411	1607	239	5106	2743	2661	3307	3324	6809
peak3412	93	0	530	78	16	26	197	307
peak3413	202	68	1163	539	266	485	685	1143
peak3414	221	0	480	165	312	424	410	1060
peak3415	11	0	193	231	24	38	88	186
peak3416	339	110	2680	1440	417	482	1127	1780
peak3417	16	0	202	28	28	31	71	160
peak3418	671	24	1468	923	1005	1263	1795	3155
peak3419	93	33	241	241	95	157	440	580
peak3420	28	56	237	413	43	80	253	281
peak3421	27	0	250	157	50	71	170	319
peak3422	122	27	2549	960	106	88	898	1712
peak3423	644	75	1609	1416	1101	1600	1928	3956
peak3424	2847	750	11899	7291	5797	7352	13308	26964
peak3425	193	96	1364	609	987	1100	1863	3862
peak3426	73	0	532	43	87	106	285	395
peak3427	516	64	3970	2293	899	1156	3703	7290
peak3428	102	45	420	225	136	153	177	469
peak3429	7	0	163	170	70	101	109	175
peak3430	184	73	1545	420	756	913	2897	5304
peak3431	42	18	1404	571	188	219	1222	2237
peak3432	22	0	383	190	82	88	434	611
peak3433	29	0	281	153	105	145	149	397
peak3434	85	10	277	69	55	65	140	317
peak3435	137	15	724	411	261	346	434	810
peak3436	69	119	394	183	125	171	157	430
peak3437	11	4	206	117	78	64	316	452
peak3438	100	17	842	192	115	162	522	1085
peak3439	162	46	1003	478	296	387	942	1761
peak3440	203	0	1534	387	403	478	1073	1589
peak3441	408	43	2224	1040	788	1060	1236	2836
peak3442	115	2	522	349	131	146	378	654
peak3443	36	9	439	171	202	223	451	726
peak3444	48	0	479	100	163	201	948	1775
peak3445	42	0	223	49	104	143	253	347
peak3446	97	0	217	131	329	410	245	702
peak3447	207	114	558	212	506	688	584	1094
peak3448	9	38	242	20	38	50	75	286
peak3449	28	0	499	167	45	58	179	346
peak3450	124	0	520	365	33	55	177	260
peak3451	76	15	557	170	111	116	201	389
peak3452	332	0	1616	1121	895	1138	1554	3158
peak3453	20	0	178	69	86	138	140	264
peak3454	1	26	142	38	70	60	263	395
peak3455	1257	356	2080	700	1772	2225	2615	3999
peak3456	302	112	219	191	227	382	360	451
peak3457	114	104	2135	941	1140	1106	8220	11843
peak3458	672	33	2423	1188	785	1124	2310	3621
peak3459	100	38	549	318	233	278	566	1234
peak3460	42	24	416	404	131	181	328	793
peak3461	8	0	187	31	29	31	189	159
peak3462	18	0	270	125	53	79	277	462
peak3463	10	0	92	31	24	33	161	234
peak3464	18	1	338	139	51	61	130	234
peak3465	183	55	636	477	880	992	731	1261
peak3466	227	112	779	214	216	229	316	399
peak3467	175	48	1347	632	240	352	594	1226
peak3468	330	127	383	134	387	487	535	819
peak3469	452	74	305	44	416	465	556	670
peak3470	820	111	2515	2199	1755	2057	1929	4473
peak3471	86	26	983	558	220	299	946	1830
peak3472	330	97	1308	272	423	459	805	1182
peak3473	16	11	337	146	58	55	276	290
peak3474	78	27	763	691	202	303	681	1524
peak3475	84	0	233	111	193	197	316	620
peak3476	107	21	1053	570	427	511	1266	2313
peak3477	1319	317	6789	3533	1992	2393	3380	7429
peak3478	93	17	428	213	160	220	302	484
peak3479	152	94	1301	920	282	330	629	1355
peak3480	76	0	276	140	129	134	194	274
peak3481	60	25	394	32	244	334	944	1559
peak3482	84	7	390	270	183	211	375	880
peak3483	0	0	146	1	43	24	220	363
peak3484	44	0	216	55	256	268	242	429
peak3485	2	0	45	0	199	208	630	1037
peak3486	1	0	10	0	152	129	304	643
peak3487	0	0	21	0	252	293	702	1130
peak3488	12	0	349	205	220	236	495	953
peak3489	19	0	399	224	117	124	422	711
peak3490	55	0	509	303	109	119	424	661
peak3491	62	1	312	425	46	49	241	362
peak3492	807	121	6182	2795	3239	4074	10521	18940
peak3493	4069	446	6936	3245	3128	3727	5243	10099
peak3494	87	161	454	16	226	194	243	378
peak3495	771	65	1116	651	908	1034	1234	1999
peak3496	189	51	322	46	297	380	499	852
peak3497	303	0	448	239	349	446	691	1258
peak3498	299	47	472	158	558	701	649	1311
peak3499	192	111	382	259	486	512	552	1064
peak3500	175	41	508	136	415	485	855	1518
peak3501	260	27	2022	635	432	523	1846	2489
peak3502	295	44	1727	1154	250	274	1707	2535
peak3503	605	235	1160	484	1093	1378	1407	2280
peak3504	441	142	508	140	893	994	510	1099
peak3505	2005	1197	11469	5412	7150	7786	10813	19271
peak3506	82	29	619	249	197	229	247	408
peak3507	175	88	995	255	826	921	1036	1979
peak3508	309	35	1387	533	331	353	1098	1598
peak3509	542	266	9704	4874	1095	1189	7708	12288
peak3510	1910	872	6614	3536	3463	4099	5416	8877
peak3511	101	2	701	303	416	503	881	1677
peak3512	122	0	658	332	183	192	932	1504
peak3513	766	69	2089	993	1334	1534	2028	3743
peak3514	924	168	1855	791	1325	1649	1307	2347
peak3515	19	0	460	97	32	68	553	644
peak3516	347	0	121	3	68	130	156	262
peak3517	86	0	390	115	80	73	418	643
peak3518	3	0	159	65	6	3	66	86
peak3519	256	12	729	292	369	489	745	1708
peak3520	214	105	709	382	553	565	1027	1624
peak3521	681	115	3462	2211	743	1037	2661	5376
peak3522	221	54	2223	1303	727	963	1934	3790
peak3523	1511	144	5973	2131	1333	1948	5911	9047
peak3524	3257	307	3544	1394	3840	3998	5859	7642
peak3525	887	97	4167	1527	1373	1665	4985	7351
peak3526	91	41	821	590	303	417	456	1075
peak3527	4827	1077	18858	8212	7253	9332	15365	27428
peak3528	442	79	3570	933	834	884	5473	7929
peak3529	26	12	407	228	84	136	585	849
peak3530	170	105	728	273	226	246	507	989
peak3531	826	368	8095	2673	3701	4665	10979	20071
peak3532	345	74	1421	635	1015	1213	1282	2119
peak3533	277	135	3263	1478	956	1147	3213	5618
peak3534	579	159	3240	1632	1240	1511	3836	6680
peak3535	119	103	1573	661	267	290	908	1630
peak3536	192	39	931	249	175	272	610	1278
peak3537	170	5	958	319	35	48	315	403
peak3538	45	0	585	315	19	33	129	176
peak3539	166	0	2013	457	209	161	609	1131
peak3540	768	229	6854	3584	1287	1462	4692	8009
peak3541	86	21	473	222	362	380	743	1305
peak3542	140	39	670	282	357	403	677	960
peak3543	434	69	3891	1506	504	719	4211	6730
peak3544	1525	503	2022	1249	1354	1698	1366	2665
peak3545	620	242	1433	798	1291	1676	1091	2724
peak3546	27	0	477	204	128	151	325	626
peak3547	68	16	329	228	108	145	670	868
peak3548	677	533	2766	1025	4398	4756	2906	6112
peak3549	32	24	510	274	75	103	307	368
peak3550	325	403	1640	915	2152	2547	2445	4694
peak3551	193	170	772	393	946	1238	1510	2709
peak3552	250	217	1403	635	2116	2481	2115	4741
peak3553	502	195	1920	1265	2637	3133	3818	6208
peak3554	777	258	2148	1099	3857	4388	4225	6992
peak3555	1619	496	4999	1712	4790	5026	6886	12176
peak3556	255	289	2077	808	2739	2822	3155	5195
peak3557	716	141	1562	435	2974	3146	3057	4524
peak3558	1631	438	1625	579	4050	4400	2378	4473
peak3559	1118	90	917	541	2161	2655	1915	3564
peak3560	3157	795	3205	1610	4320	5614	2401	4793
peak3561	92	0	422	151	63	63	169	301
peak3562	145	143	2178	1170	530	633	1845	3092
peak3563	139	56	1564	529	392	509	926	1988
peak3564	260	140	1863	720	1289	1275	2187	3368
peak3565	22	0	310	137	13	36	55	174
peak3566	80	89	651	252	197	222	439	727
peak3567	814	111	9719	5109	2069	2260	6494	10070
peak3568	104	34	959	321	134	155	637	1310
peak3569	68	132	1289	589	339	358	713	1116
peak3570	79	28	704	446	190	196	577	1021
peak3571	29	0	341	228	123	163	462	819
peak3572	41	1	556	466	155	171	693	1369
peak3573	12	0	153	90	48	29	55	109
peak3574	254	0	631	127	58	101	338	604
peak3575	178	65	1287	570	294	262	907	1586
peak3576	121	49	430	169	211	254	337	841
peak3577	314	17	1930	657	472	520	1552	2302
peak3578	16	0	111	42	33	27	124	281
peak3579	13	0	259	42	26	43	210	316
peak3580	11	2	332	187	56	77	207	493
peak3581	85	0	478	167	101	148	437	1044
peak3582	184	0	871	459	283	332	438	828
peak3583	66	48	474	198	138	171	231	427
peak3584	137	2	881	1001	103	216	608	1196
peak3585	109	38	1795	908	234	281	1903	3092
peak3586	32	17	247	328	216	297	237	474
peak3587	43	0	472	236	99	106	285	544
peak3588	151	29	471	116	304	311	389	986
peak3589	53	0	751	601	148	199	844	1647
peak3590	101	0	976	441	267	337	1068	2017
peak3591	9	0	128	0	35	33	135	231
peak3592	59	102	1677	789	515	632	1929	3310
peak3593	96	8	439	143	88	130	491	641
peak3594	31	0	251	175	68	93	182	262
peak3595	561	89	843	331	1070	1303	848	1253
peak3596	35	0	423	96	157	170	611	1069
peak3597	84	71	908	463	405	454	999	1358
peak3598	46	5	625	164	183	232	707	1446
peak3599	155	110	1479	653	267	391	1464	2651
peak3600	39	0	262	198	36	40	247	415
peak3601	9	25	196	195	34	70	125	290
peak3602	44	17	676	317	251	211	513	854
peak3603	52	37	408	186	176	193	415	597
peak3604	1315	213	2759	1235	1225	1545	2103	4223
peak3605	829	217	10045	5903	2912	2918	11933	21145
peak3606	128	31	639	503	223	323	356	989
