control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak2473	24	56	457	474	13	29	98	520
peak2474	121	366	782	1009	70	180	100	292
peak2475	238	996	614	2126	141	162	384	162
peak2476	138	501	604	1720	64	117	316	234
peak2477	204	502	369	1134	279	138	367	381
peak2478	111	326	928	2327	80	65	160	365
peak2479	545	2286	3908	12346	571	556	2984	3370
peak2480	523	2846	3610	12755	671	665	2600	4638
peak2481	991	5547	1296	5310	1072	1496	937	1503
peak2482	44	56	762	294	116	56	310	251
peak2483	65	65	486	250	91	52	394	380
peak2484	25	40	714	373	74	38	579	644
peak2485	60	62	420	330	6	3	37	38
peak2486	1314	1207	21159	12355	207	85	1814	1024
peak2487	538	987	1091	1600	190	100	332	111
peak2488	939	1407	3433	3803	595	413	1554	1326
peak2489	427	554	830	1306	227	177	286	326
peak2490	84	334	1271	3243	53	94	575	1644
peak2491	59	207	824	2041	39	56	124	168
peak2492	511	753	3961	4033	186	190	1069	837
peak2493	601	872	807	1367	230	191	277	306
peak2494	156	209	661	1065	305	258	507	1092
peak2495	576	562	9959	6620	266	426	2810	4646
peak2496	512	492	1935	1170	217	391	677	985
peak2497	123	108	1364	698	59	88	429	810
peak2498	1000	1387	702	1065	628	762	394	600
peak2499	1723	2232	1729	2069	1153	1352	1174	1698
peak2500	1546	1817	3499	2253	1214	1235	1873	2362
peak2501	264	308	409	855	184	112	292	282
peak2502	255	463	1755	1466	250	251	560	542
peak2503	124	172	545	604	112	103	246	426
peak2504	225	352	3086	2597	197	151	880	1650
peak2505	501	742	1535	1809	263	290	594	675
peak2506	193	301	683	766	98	110	199	69
peak2507	211	432	1095	1257	107	185	518	604
peak2508	200	239	968	473	138	135	133	149
peak2509	214	291	411	884	140	106	130	450
peak2510	152	269	453	524	105	109	113	359
peak2511	547	886	1916	2521	355	309	842	826
peak2512	593	384	2552	1236	290	477	634	2088
peak2513	1442	968	8634	3849	694	1258	2367	6754
peak2514	716	718	3055	1438	431	547	1335	1633
peak2515	97	46	709	89	36	39	57	90
peak2516	6	0	20	0	46	29	143	470
peak2517	1	0	48	0	38	29	233	366
peak2518	89	94	154	62	329	308	1056	483
peak2519	128	218	1506	1551	93	136	678	953
peak2520	305	625	1684	2443	248	332	1020	1054
peak2521	522	820	1999	2427	526	492	910	1653
peak2522	1320	2329	8006	7830	1096	1260	3281	5542
peak2523	242	399	777	819	218	238	307	229
peak2524	275	452	536	1031	242	235	204	507
peak2525	18	97	175	943	23	10	252	236
peak2526	35	84	218	457	10	11	252	47
peak2527	23	89	64	365	18	31	69	95
peak2528	677	942	1346	2010	652	455	958	1021
peak2529	94	205	355	516	65	67	300	368
peak2530	112	372	627	825	67	130	191	304
peak2531	36	128	196	497	19	18	63	152
peak2532	103	243	888	843	174	230	363	652
peak2533	85	248	95	645	137	186	410	382
peak2534	89	327	829	1007	209	235	177	1067
peak2535	200	445	1349	2835	282	421	1362	2605
peak2536	62	112	365	616	69	96	310	410
peak2537	68	196	292	705	46	103	170	598
peak2538	158	322	1016	1476	118	116	530	559
peak2539	845	1595	2353	4788	706	520	1144	738
peak2540	1540	5460	3535	8136	454	241	644	361
peak2541	1086	3664	2924	8782	274	128	448	339
peak2542	299	1127	742	2537	1147	187	1986	275
peak2543	2774	2360	2446	2198	873	1272	409	1037
peak2544	446	231	5271	1784	279	283	1700	3249
peak2545	338	241	2255	1023	115	168	817	1243
peak2546	156	336	503	939	140	140	348	93
peak2547	80	76	346	383	38	60	60	545
peak2548	186	278	1478	913	113	179	71	865
peak2549	193	283	1208	1291	153	160	389	1006
peak2550	213	200	2893	2296	120	139	1519	1640
peak2551	328	474	1928	1855	273	291	385	462
peak2552	1918	4785	2956	6669	1289	1635	758	2104
peak2553	305	442	747	658	181	189	113	516
peak2554	830	965	2993	3257	390	413	1040	1627
peak2555	150	219	973	1268	64	100	517	547
peak2556	5	4	13	0	25	48	185	454
peak2557	636	649	7178	4601	1822	2376	10044	19335
peak2558	266	264	1709	1239	887	1196	3318	4893
peak2559	351	535	1296	1470	202	239	239	594
peak2560	3247	5319	13605	14919	2323	2528	6477	9401
peak2561	1270	1815	13561	8914	890	1083	4136	7787
peak2562	527	703	8519	6928	394	483	3487	4671
peak2563	17	22	161	119	29	42	65	199
peak2564	101	68	1756	753	81	146	340	1403
peak2565	77	92	655	439	62	55	184	180
peak2566	383	560	1229	1497	229	276	131	593
peak2567	221	597	5420	7237	182	244	2919	2932
peak2568	82	72	348	454	33	43	33	109
peak2569	181	216	1485	1194	129	69	424	90
peak2570	65	107	549	656	47	34	398	195
peak2571	292	356	1111	712	113	153	232	126
peak2572	453	377	4586	2888	202	264	1475	4052
peak2573	1310	1968	2102	2495	896	885	693	991
peak2574	138	229	880	798	135	108	743	113
peak2575	53	137	714	659	54	54	167	175
peak2576	306	439	1262	1551	128	235	301	874
peak2577	806	1311	1257	2203	429	514	389	786
peak2578	1191	1323	6107	3708	686	1079	2675	3342
peak2579	4601	4848	8150	6421	2720	3933	2922	4298
peak2580	284	1270	2284	5492	295	255	712	524
peak2581	93	150	630	381	97	81	138	323
peak2582	898	1374	4125	3336	636	722	1841	1621
peak2583	63	125	579	619	59	63	31	369
peak2584	92	243	911	778	173	177	378	456
peak2585	27	77	543	374	38	63	314	239
peak2586	210	282	723	949	77	103	73	121
peak2587	242	510	120	907	175	214	173	71
peak2588	160	277	522	882	147	108	259	332
peak2589	2629	6540	1403	3591	2857	3429	1191	2006
peak2590	1868	4940	4281	8390	2083	2666	2155	5380
peak2591	920	2099	3044	6292	939	1870	2131	4803
peak2592	1017	2042	632	865	941	906	191	386
peak2593	29	46	334	514	24	38	17	366
peak2594	38	84	157	421	31	42	162	71
peak2595	378	894	916	2610	245	305	225	525
peak2596	327	1023	1923	3442	284	286	764	702
peak2597	346	862	1580	2788	244	215	786	1390
peak2598	733	858	4579	2912	264	379	1778	2110
peak2599	71	87	211	536	115	163	270	773
peak2600	5	14	3	42	98	195	98	836
peak2601	194	515	541	1176	217	199	540	273
peak2602	798	2411	1182	2348	920	628	730	475
peak2603	132	349	676	995	127	53	221	392
peak2604	194	1714	3878	14280	613	50	3800	781
peak2605	389	1373	3240	6834	797	372	3519	1596
peak2606	263	1070	1112	2144	549	261	926	375
peak2607	1580	10514	2087	6634	1303	250	1220	265
peak2608	143	735	454	1875	112	27	231	91
peak2609	545	913	1185	1298	383	310	579	392
peak2610	170	407	314	839	85	149	61	269
peak2611	118	189	343	570	76	87	105	197
peak2612	107	182	351	619	143	122	181	406
peak2613	424	713	3174	2380	384	408	798	1703
peak2614	1809	2677	4181	3193	1513	1552	2506	3094
peak2615	141	171	634	608	92	76	439	530
peak2616	194	252	1230	1443	175	271	1026	1690
peak2617	896	1656	1706	2638	476	631	639	1386
peak2618	422	1110	1994	4217	332	224	516	821
peak2619	527	1240	9103	15896	396	243	3721	4589
peak2620	165	415	2050	3285	151	85	847	917
peak2621	99	231	397	538	67	70	325	324
peak2622	305	375	3949	4258	236	203	2124	2907
peak2623	1284	1974	5512	4711	1296	1158	4022	2546
peak2624	1083	1877	1782	2201	1136	1211	1215	1816
peak2625	30	114	162	482	25	66	50	270
peak2626	44	95	497	615	13	16	0	178
peak2627	104	264	793	1395	38	52	319	102
peak2628	62	250	184	657	42	28	0	33
peak2629	384	785	1468	1971	445	506	709	1312
peak2630	316	689	1862	2684	318	310	729	790
peak2631	533	2826	824	3741	402	531	579	558
peak2632	97	179	695	830	95	170	390	441
peak2633	349	1431	3572	9919	160	484	808	4875
peak2634	57	58	193	376	275	368	641	1441
peak2635	504	1369	1106	2702	578	662	915	1134
peak2636	276	852	1283	2122	274	342	650	921
peak2637	176	616	3224	7153	254	282	1459	4345
peak2638	103	283	503	990	103	144	164	366
peak2639	120	330	931	2220	165	264	281	1422
peak2640	94	174	935	1361	108	96	457	654
peak2641	173	306	1090	1387	85	156	489	962
peak2642	795	1784	756	2618	462	670	299	822
peak2643	27	161	231	762	17	41	1	363
peak2644	82	263	821	1774	45	109	198	696
peak2645	138	573	858	2044	122	240	253	899
peak2646	291	647	1604	2208	205	289	796	1443
peak2647	213	541	606	887	196	245	227	386
peak2648	364	1045	1285	1621	342	340	579	810
peak2649	332	868	4321	7454	299	454	1894	3708
peak2650	234	650	382	1064	217	266	273	427
peak2651	169	423	521	1153	108	160	186	251
peak2652	260	425	2007	2653	193	204	785	826
peak2653	437	2210	744	2446	259	114	361	83
peak2654	5115	30634	3645	20149	3097	1808	2062	972
peak2655	880	2263	523	1172	694	697	220	239
peak2656	72	156	664	1134	15	8	32	156
peak2657	13	89	113	586	0	3	0	0
peak2658	115	356	475	1345	13	66	0	169
peak2659	137	508	567	1377	73	118	2	451
peak2660	18	97	198	588	19	35	0	306
peak2661	1730	10350	2361	11460	837	869	807	1201
peak2662	60	333	298	529	38	58	0	135
peak2663	84	223	199	561	72	64	289	179
peak2664	22	92	205	767	19	13	81	62
peak2665	34	103	185	567	23	26	108	35
peak2666	3	30	218	560	12	14	76	174
peak2667	46	131	179	546	21	36	0	0
peak2668	4	12	158	343	0	10	37	80
peak2669	172	664	867	3493	64	58	276	230
peak2670	122	603	457	1599	28	41	47	104
peak2671	122	1186	705	2735	50	39	146	69
peak2672	26	143	353	1180	13	3	89	4
peak2673	41	158	48	687	80	50	228	136
peak2674	122	250	584	1057	97	148	257	590
peak2675	87	339	242	996	74	118	208	475
peak2676	229	646	1252	2914	185	217	593	437
peak2677	262	678	499	1193	185	252	251	556
peak2678	137	358	1062	3197	49	61	248	168
peak2679	159	533	816	1756	67	84	101	518
peak2680	511	1762	1290	2432	309	253	387	93
peak2681	333	394	1370	1046	250	216	511	1062
peak2682	60	160	291	607	138	220	72	386
peak2683	45	83	606	979	48	56	443	337
peak2684	302	523	621	732	122	384	241	458
peak2685	424	1096	1017	1096	453	984	457	1060
peak2686	48	195	47	523	26	43	1	68
peak2687	122	589	800	1391	50	150	51	453
peak2688	130	327	965	1982	12	72	160	454
peak2689	147	728	218	1160	190	346	112	295
peak2690	84	128	546	220	36	140	158	280
peak2691	51	159	140	890	41	51	317	93
peak2692	131	409	177	1070	138	127	153	115
peak2693	39	49	448	601	35	48	285	239
peak2694	114	92	571	320	74	81	56	497
peak2695	1353	2038	7700	5275	983	1770	2361	7542
peak2696	1232	1873	2025	1818	751	1316	787	2040
peak2697	66	229	137	634	35	55	32	186
peak2698	89	256	37	403	44	99	107	12
peak2699	3585	6529	2066	2268	4241	3458	1062	1193
peak2700	6129	9481	367	908	5384	3860	404	348
peak2701	103	354	447	1368	76	72	280	31
peak2702	210	666	477	1392	160	120	435	104
peak2703	515	2454	425	2190	420	423	176	219
peak2704	660	1672	1211	4154	739	940	1035	2214
peak2705	417	1044	1026	2020	482	378	417	446
peak2706	25	56	240	472	7	27	186	596
peak2707	45	254	223	978	104	43	236	230
peak2708	79	228	67	685	84	74	67	245
peak2709	816	1931	1463	3738	632	541	768	602
peak2710	41	209	473	810	71	42	82	543
peak2711	572	2600	2954	9069	701	694	933	2834
peak2712	180	711	1707	3988	178	212	1116	1580
peak2713	105	411	246	656	127	119	89	272
peak2714	155	625	651	1908	207	215	242	807
peak2715	59	206	223	810	57	60	21	50
peak2716	2927	5088	21897	32301	2998	4400	13283	28511
peak2717	1939	3079	1389	2088	2119	3179	726	1696
peak2718	20	33	205	504	10	17	123	329
peak2719	51	228	586	4035	52	41	414	686
peak2720	177	580	743	2018	124	461	124	1020
peak2721	111	398	562	747	92	258	267	526
peak2722	124	303	399	658	68	217	126	225
peak2723	26	37	336	309	24	16	115	97
peak2724	295	2036	892	4584	154	223	65	588
peak2725	164	433	1040	1528	116	152	431	544
peak2726	393	655	1838	1832	304	323	670	786
peak2727	193	443	1024	878	257	321	722	689
peak2728	0	0	0	0	54	69	125	545
peak2729	8	11	254	122	50	82	445	588
peak2730	406	862	713	1415	350	533	414	342
peak2731	366	714	1860	3031	247	472	966	2486
peak2732	333	595	2981	5322	236	537	1212	3338
peak2733	130	315	553	815	198	86	266	136
peak2734	390	845	1419	2355	487	629	1012	1681
peak2735	124	235	616	963	120	88	181	204
peak2736	32	95	857	488	50	19	260	265
peak2737	145	195	273	531	49	84	63	1
peak2738	153	466	749	2016	114	193	481	959
peak2739	1099	1538	2199	3426	688	883	1162	2016
peak2740	2610	3202	6379	7840	1750	2060	3191	3905
peak2741	621	971	4361	4888	527	302	1991	1705
peak2742	83	175	279	593	45	66	95	204
peak2743	209	747	156	1034	128	287	76	856
peak2744	134	424	729	1502	176	245	401	200
peak2745	378	337	2252	2496	292	253	972	1713
peak2746	101	331	562	1325	147	116	419	801
peak2747	296	1016	501	1858	357	289	93	523
peak2748	168	556	1164	2919	227	151	633	852
peak2749	452	1009	1253	1974	303	260	328	490
peak2750	118	240	819	954	88	104	273	488
peak2751	1019	1603	2807	2946	704	584	751	881
peak2752	3640	5241	4134	3173	2519	1424	1468	1355
peak2753	118	201	573	506	132	138	42	246
peak2754	101	149	655	668	75	68	491	424
peak2755	96	114	333	424	92	70	259	233
peak2756	100	306	465	1022	116	142	434	746
peak2757	387	1120	1707	3337	208	365	457	1306
peak2758	885	799	2017	1538	367	424	694	797
peak2759	383	552	682	898	261	338	227	536
peak2760	112	170	455	539	186	59	541	95
peak2761	78	99	445	272	64	98	274	168
peak2762	232	372	693	562	172	180	313	247
peak2763	283	740	320	881	269	336	134	239
peak2764	248	612	358	1100	242	230	181	289
peak2765	130	484	91	745	70	152	40	311
peak2766	173	533	1675	3056	109	201	605	572
peak2767	146	363	380	1064	132	151	78	276
peak2768	118	294	695	732	115	151	79	511
peak2769	63	129	511	488	42	106	144	609
peak2770	229	788	259	1025	160	269	145	324
peak2771	151	411	448	782	113	228	166	390
peak2772	1802	3723	2327	2979	1402	2131	1199	2249
peak2773	77	129	289	540	106	149	214	306
peak2774	282	392	909	1383	290	447	719	1332
peak2775	988	1709	7332	10177	784	865	2890	5097
peak2776	255	502	720	1209	185	241	253	654
peak2777	68	113	408	785	59	79	115	462
peak2778	447	319	2801	1386	238	198	753	821
peak2779	873	1338	1296	1451	771	1013	1015	1778
peak2780	269	347	1793	930	296	310	945	1188
peak2781	54	38	386	155	34	69	155	429
peak2782	241	485	631	802	465	274	757	371
peak2783	139	230	357	254	250	158	468	325
peak2784	1326	2212	12683	12672	1288	1272	8894	9534
peak2785	105	322	569	1729	122	168	359	986
peak2786	97	185	510	765	63	100	3	372
peak2787	2975	4659	9061	9285	2347	3310	3253	6128
peak2788	352	771	2281	3322	148	205	532	956
peak2789	724	1371	4912	6117	450	673	1891	4160
peak2790	1378	2787	2653	3816	871	1236	1046	2258
peak2791	997	1833	3450	3397	546	753	1199	1578
peak2792	102	207	992	1043	90	37	137	221
peak2793	902	1410	1017	1643	549	732	519	452
peak2794	1044	1560	865	1248	677	819	255	325
peak2795	245	308	1522	1408	130	137	578	568
peak2796	107	137	365	312	49	89	216	360
peak2797	756	540	1721	808	334	801	292	874
peak2798	301	339	1612	664	180	286	211	450
peak2799	347	507	1342	1547	243	268	725	1168
peak2800	182	325	3645	2526	126	132	822	1225
peak2801	202	281	877	973	106	177	351	389
peak2802	143	217	442	531	115	82	96	184
peak2803	66	162	206	346	120	53	470	57
peak2804	67	102	486	367	44	35	286	271
peak2805	58	108	170	281	69	46	71	197
peak2806	248	459	927	996	216	247	92	568
peak2807	102	85	1215	516	75	72	262	373
peak2808	192	173	1595	1135	119	141	194	692
peak2809	557	1055	1433	1785	399	451	313	902
peak2810	750	1212	5426	7101	393	419	1283	2090
peak2811	251	372	871	881	217	158	296	312
peak2812	242	624	511	1044	197	116	367	478
peak2813	1757	2363	14479	11097	753	517	2915	3283
peak2814	147	174	559	513	64	113	211	651
peak2815	262	265	892	729	118	180	26	525
peak2816	598	584	4300	2795	344	395	915	2449
peak2817	380	357	3591	2248	210	257	672	1529
peak2818	880	904	5185	3429	506	563	1001	2184
peak2819	241	290	1975	1297	156	211	472	1071
peak2820	417	781	1133	1432	408	381	881	454
peak2821	202	266	874	977	99	118	310	360
peak2822	219	508	2147	2945	185	269	717	1809
peak2823	315	649	2852	2886	239	274	752	2324
peak2824	298	429	528	628	204	191	338	322
peak2825	97	165	712	397	57	57	113	402
peak2826	71	87	1223	448	117	105	289	754
peak2827	144	162	713	499	145	186	461	793
peak2828	330	317	454	805	259	311	123	407
peak2829	364	333	4159	2172	274	293	1718	2862
peak2830	571	921	1361	1715	437	340	707	716
peak2831	181	649	1162	2296	190	188	316	491
peak2832	28	144	71	398	63	57	71	234
peak2833	146	496	699	1275	166	130	428	311
peak2834	257	639	405	1392	181	202	425	527
peak2835	348	436	1391	1226	234	175	568	881
peak2836	485	805	4045	6177	284	307	1460	2601
peak2837	167	210	674	763	126	136	151	383
peak2838	76	91	220	303	33	24	160	78
peak2839	258	346	1264	906	225	171	378	583
peak2840	2524	3313	2948	2591	2028	1900	1474	1179
peak2841	261	225	2605	1325	470	431	1393	2453
peak2842	28	53	337	598	15	21	45	172
peak2843	366	764	1159	1847	280	730	408	1333
peak2844	63	137	338	570	89	128	157	738
peak2845	500	457	5072	3462	332	198	2819	1812
peak2846	323	592	799	2400	453	269	1175	1057
peak2847	828	1774	3725	7508	1279	1089	3445	3848
peak2848	638	2174	1768	3589	613	1462	1092	2423
peak2849	80	137	544	554	73	81	108	180
peak2850	262	564	1987	2582	320	238	909	1126
peak2851	103	189	245	597	104	112	287	423
peak2852	86	391	90	585	74	75	28	140
peak2853	569	781	2438	2964	368	370	1000	1392
peak2854	256	404	1114	1061	249	301	369	716
peak2855	481	509	792	713	462	499	342	620
peak2856	1053	1199	1552	1210	1132	1389	1265	2467
peak2857	681	706	1128	1218	562	744	658	703
peak2858	70	52	460	121	72	155	81	164
peak2859	76	100	29	77	112	135	388	958
peak2860	1221	1508	1838	2860	1495	1426	2478	2902
peak2861	1527	2076	1505	2288	1775	1950	1019	1485
peak2862	2460	3454	7301	4362	2524	2370	4589	5326
peak2863	785	951	5276	2758	773	665	3599	4068
peak2864	217	374	320	647	93	137	181	37
peak2865	125	101	382	205	72	251	149	708
peak2866	154	249	400	480	85	135	175	274
peak2867	54	205	885	1246	106	203	995	1619
peak2868	113	315	450	855	231	225	398	490
peak2869	0	0	1	0	7	37	85	598
peak2870	557	890	2484	3222	574	543	872	1815
peak2871	74	53	733	946	494	219	2961	3434
peak2872	268	294	793	484	507	302	331	378
peak2873	267	304	773	373	462	269	279	476
peak2874	751	948	4864	3562	1413	785	3354	4339
peak2875	394	771	1731	1094	360	184	206	447
peak2876	236	613	737	1630	257	165	478	611
peak2877	2365	4265	12743	17600	2297	1233	7325	5189
peak2878	95	145	518	712	123	96	278	293
peak2879	122	101	343	378	61	66	153	307
peak2880	46	83	732	839	50	51	173	302
peak2881	333	475	755	914	242	197	346	497
peak2882	226	263	3588	4245	59	22	533	323
peak2883	3	3	98	151	36	26	274	520
peak2884	15	15	149	198	61	85	325	971
peak2885	6	14	141	249	40	77	518	592
peak2886	9	10	384	463	6	0	267	48
peak2887	356	511	573	1126	428	453	405	876
peak2888	31	33	210	49	61	47	154	431
peak2889	58	66	151	156	67	43	503	724
peak2890	43	30	156	248	56	38	527	486
peak2891	158	182	454	336	166	145	115	284
peak2892	1993	2954	3944	5200	2150	1552	2586	2237
peak2893	21	110	169	729	50	12	263	62
peak2894	249	304	854	620	122	184	249	360
peak2895	535	889	371	1096	363	491	119	690
peak2896	698	1309	1440	2032	468	525	931	696
peak2897	884	1893	4114	6323	848	794	1886	2242
peak2898	61	121	929	1344	84	95	644	981
peak2899	21	61	277	627	36	39	376	236
peak2900	328	1021	3363	6587	343	348	1601	2823
peak2901	60	120	190	604	97	165	480	542
peak2902	215	285	562	691	306	390	330	672
peak2903	55	42	358	0	50	62	137	129
peak2904	23	37	456	302	28	20	132	218
peak2905	21	124	45	468	18	23	0	129
peak2906	136	177	595	640	152	143	91	155
peak2907	69	99	633	901	34	37	127	343
peak2908	97	189	547	614	29	31	48	102
peak2909	15	20	178	524	2	4	0	315
peak2910	8	23	224	317	5	2	137	57
peak2911	21	53	88	292	27	9	0	0
peak2912	14	49	134	267	19	10	25	66
peak2913	79	100	623	479	46	18	159	65
peak2914	254	1432	605	2283	191	193	207	643
peak2915	16	57	518	827	1	16	79	130
peak2916	357	1951	2028	5952	266	259	960	787
peak2917	1536	7873	6428	28484	1157	1204	2078	3696
peak2918	205	1003	805	2637	171	165	310	303
peak2919	133	707	391	1188	124	166	174	293
peak2920	689	1528	3531	5878	809	814	2544	4089
peak2921	883	1778	2021	3177	962	940	1468	1684
peak2922	2297	4246	2868	4110	1538	1665	1056	1477
peak2923	237	776	690	2058	149	252	198	806
peak2924	21	29	125	389	18	16	142	50
peak2925	669	1148	1279	2173	170	328	40	785
peak2926	161	245	1678	2405	52	83	409	322
peak2927	9	61	283	484	18	18	44	83
peak2928	40	140	235	483	56	76	303	336
peak2929	40	142	657	697	63	69	201	230
peak2930	40	170	541	1258	74	382	306	2866
peak2931	194	443	598	1380	109	202	149	382
peak2932	9	22	128	112	21	9	67	72
peak2933	155	732	301	1359	57	169	50	933
peak2934	89	200	323	981	331	819	853	3357
peak2935	52	161	189	426	366	832	318	1566
peak2936	133	338	828	1007	838	1951	832	3654
peak2937	93	373	64	827	69	80	0	24
peak2938	128	401	406	766	66	102	0	161
peak2939	87	430	259	935	89	106	66	255
peak2940	67	186	185	447	55	119	111	280
peak2941	404	1326	969	1893	507	770	599	1276
peak2942	23	57	261	297	15	14	54	120
peak2943	229	544	1496	1617	356	228	372	648
peak2944	394	765	899	950	266	205	434	59
peak2945	150	403	298	562	98	138	38	135
peak2946	24	189	503	1577	32	47	0	432
peak2947	1706	6490	9767	27625	1658	1046	5334	3994
peak2948	426	1543	1392	3296	409	299	402	335
peak2949	216	171	1084	680	125	188	716	786
peak2950	30	98	209	466	31	33	98	37
peak2951	15	87	470	373	63	55	459	381
peak2952	898	1446	233	1015	414	1155	145	750
peak2953	566	934	897	1383	237	653	261	963
peak2954	14	70	187	311	23	54	0	122
peak2955	85	161	561	1396	71	77	285	207
peak2956	166	371	524	1138	97	134	258	536
peak2957	78	136	568	893	38	39	291	27
peak2958	3	20	119	367	5	0	47	76
peak2959	139	356	345	1648	63	135	389	335
peak2960	131	481	532	1064	72	161	202	382
peak2961	28	131	413	2115	50	55	171	223
peak2962	8	119	113	513	6	3	36	0
peak2963	36	65	349	442	6	10	43	185
peak2964	31	125	87	395	20	46	30	0
peak2965	21	114	575	787	17	19	69	110
peak2966	9	43	373	633	3	11	0	235
peak2967	104	334	250	1153	73	146	88	370
peak2968	51	215	396	692	42	113	326	385
peak2969	4	52	174	504	4	13	48	38
peak2970	38	114	498	1208	58	63	232	353
peak2971	84	164	803	1492	24	45	112	633
peak2972	55	161	160	556	20	45	42	188
peak2973	25	308	118	746	229	223	368	622
peak2974	511	927	2260	4218	460	417	1174	1634
peak2975	200	424	183	809	129	98	341	0
peak2976	162	499	526	1343	108	79	200	104
peak2977	115	333	617	1034	74	62	48	116
peak2978	310	878	550	1411	155	236	311	245
peak2979	274	754	527	1075	165	197	116	222
peak2980	739	1782	1422	3908	428	550	438	797
peak2981	55	137	93	471	38	37	85	106
peak2982	1379	1876	1568	1671	946	686	669	431
peak2983	4217	8885	3528	4503	4879	3681	2625	1094
peak2984	8970	26438	1032	2138	10811	10150	791	1170
peak2985	6477	21155	1519	4342	7844	8003	1547	1894
peak2986	138	387	1076	2374	64	174	584	1133
peak2987	124	465	652	1232	153	163	354	417
peak2988	33	44	545	330	11	15	0	68
peak2989	170	372	705	644	137	158	300	473
peak2990	194	508	1543	2086	129	171	443	929
peak2991	6992	22470	27998	83972	6052	14013	14584	55342
peak2992	1590	4487	1306	2944	1321	2549	545	1814
peak2993	80	338	633	1375	73	131	173	544
peak2994	69	297	520	1718	52	110	176	970
peak2995	60	123	172	468	81	131	290	458
peak2996	40	80	28	259	23	51	0	331
peak2997	33	123	483	611	93	87	326	387
peak2998	45	131	344	429	30	40	35	46
peak2999	34	125	163	423	24	37	26	37
peak3000	37	56	617	871	39	23	323	325
peak3001	9	33	319	519	8	9	88	85
peak3002	317	503	2395	2528	209	105	502	395
peak3003	129	235	776	1759	90	75	214	181
peak3004	26	95	105	335	16	30	129	38
peak3005	213	383	935	827	221	218	618	875
peak3006	40	157	78	515	18	36	132	143
peak3007	73	288	415	1332	6	54	0	126
peak3008	293	1154	2660	5182	22	173	137	1052
peak3009	58	162	106	501	4	30	1	99
peak3010	175	402	1090	2377	41	15	269	25
peak3011	4	25	201	302	4	3	0	85
peak3012	473	2917	1834	6284	104	187	350	479
peak3013	156	933	863	3139	33	38	67	0
peak3014	110	389	455	1260	28	74	1	258
peak3015	1037	3189	4548	13573	405	803	802	2253
peak3016	31	51	377	404	10	20	207	394
peak3017	69	268	1856	5080	49	106	463	1700
peak3018	151	554	714	1551	120	217	165	880
peak3019	185	414	757	1363	161	140	292	536
peak3020	13	83	1	266	4	16	0	1
peak3021	216	1008	399	1542	84	245	41	291
peak3022	184	1094	992	4530	100	138	563	732
peak3023	98	609	248	1075	66	52	0	320
peak3024	73	396	282	2220	61	67	120	143
peak3025	969	1461	1097	1289	497	922	320	957
peak3026	113	118	384	589	82	67	261	393
peak3027	318	488	5234	4318	187	217	526	2018
peak3028	46	61	203	277	29	48	120	302
peak3029	619	1517	2675	3832	173	282	437	912
peak3030	77	109	605	362	28	35	158	96
peak3031	146	454	411	726	136	241	260	334
peak3032	241	524	1112	1596	158	285	585	1081
peak3033	61	155	203	386	32	109	106	559
peak3034	13	147	53	549	19	49	19	99
peak3035	84	350	768	1964	26	80	240	233
peak3036	36	146	425	770	17	107	177	1009
peak3037	562	1070	2015	3617	702	1072	1707	4087
peak3038	841	2423	2758	7215	1395	1920	2468	5574
peak3039	47	192	323	935	23	33	37	81
peak3040	43	131	60	673	31	27	2	80
peak3041	46	135	5	449	54	53	17	259
peak3042	66	101	354	425	28	50	0	64
peak3043	710	1268	4600	6162	415	432	950	2586
peak3044	178	397	714	950	88	149	381	156
peak3045	21	78	497	259	22	39	120	430
peak3046	1174	4496	3973	13594	387	2068	1211	5840
peak3047	433	1706	671	2111	181	361	469	603
peak3048	353	881	450	858	145	239	207	78
peak3049	130	584	528	1147	51	108	0	161
peak3050	414	1275	1866	3314	184	289	719	1597
peak3051	199	368	871	1444	103	255	309	968
peak3052	194	171	611	189	105	136	58	76
peak3053	1029	4489	10862	36310	536	1626	2228	13005
peak3054	49	369	586	2359	24	146	138	318
peak3055	470	1894	821	1974	208	887	190	755
peak3056	177	379	975	1201	212	165	428	458
peak3057	991	3671	1641	4143	930	1509	869	2563
peak3058	27	64	466	638	25	13	166	33
peak3059	183	371	3968	4239	101	54	993	1010
peak3060	98	143	214	409	61	39	82	106
peak3061	29	54	257	448	25	8	182	92
peak3062	15	53	106	465	10	14	134	0
peak3063	80	269	352	607	63	126	223	423
peak3064	26	90	480	1262	11	10	127	230
peak3065	198	171	955	550	79	68	281	189
peak3066	47	196	119	659	11	34	88	25
peak3067	55	196	558	2181	19	15	146	175
peak3068	331	1404	1154	3135	103	167	137	474
peak3069	142	882	352	1432	73	97	93	241
peak3070	174	924	290	1185	74	106	35	157
peak3071	253	1147	626	2879	100	166	184	232
peak3072	356	1708	1525	3668	137	204	432	1004
peak3073	859	4424	3313	10779	390	517	596	1134
peak3074	16	42	142	445	1	2	0	86
peak3075	634	664	1185	915	1499	1168	1100	1515
peak3076	1076	2822	2814	7016	2209	5534	3236	13285
peak3077	4911	6150	16511	14140	6655	8408	13219	23924
peak3078	3724	4541	5734	5349	5248	6394	5269	11078
peak3079	2272	2629	2094	1708	3070	3473	2261	3101
peak3080	3801	4691	1835	1395	5318	6049	2220	2913
