control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak3268	359	326	1842	1533	257	269	1034	814
peak3269	166	205	1220	1011	111	135	668	538
peak3270	35	48	231	223	18	9	69	58
peak3271	327	325	1058	993	211	238	589	430
peak3272	90	100	202	183	101	124	241	168
peak3273	93	111	406	316	123	127	419	393
peak3274	101	104	555	592	132	148	552	513
peak3275	43	71	200	190	73	94	185	216
peak3276	229	259	1978	1912	328	367	2211	1906
peak3277	185	177	616	590	205	202	661	604
peak3278	302	364	1440	1286	463	532	1628	1435
peak3279	43	42	104	110	63	65	144	113
peak3280	136	119	442	383	105	144	287	244
peak3281	180	233	758	668	260	264	543	499
peak3282	267	272	424	362	317	320	325	312
peak3283	67	80	302	308	122	94	412	350
peak3284	46	43	164	139	66	73	210	168
peak3285	1457	1627	2311	1916	1711	1915	2210	2262
peak3286	63	85	303	288	186	228	842	777
peak3287	219	221	729	697	205	190	481	380
peak3288	109	75	265	260	120	106	240	205
peak3289	48	48	280	276	48	43	291	203
peak3290	11	5	46	38	28	34	106	90
peak3291	15	9	36	45	19	30	109	96
peak3292	9	6	34	33	19	24	56	41
peak3293	5	11	32	29	26	15	58	73
peak3294	26	15	109	112	34	31	136	87
peak3295	214	233	1037	1034	315	319	1297	1083
peak3296	45	56	182	189	78	83	212	177
peak3297	48	55	258	205	93	83	277	230
peak3298	119	126	233	228	193	173	279	183
peak3299	99	73	119	117	97	83	118	83
peak3300	47	42	103	110	70	43	85	61
peak3301	19	12	14	9	14	15	11	10
peak3302	29	31	118	92	30	24	98	75
peak3303	4364	4336	19114	16980	3759	3165	14380	9757
peak3304	210	237	592	571	217	229	503	424
peak3305	197	226	1150	986	223	251	920	720
peak3306	33	23	39	40	14	15	24	23
peak3307	27	33	171	123	24	16	86	56
peak3308	160	168	589	534	217	224	710	577
peak3309	22	34	72	110	29	34	55	50
peak3310	40	56	319	505	64	48	251	247
peak3311	256	261	1108	912	298	320	1167	908
peak3312	88	95	288	226	73	77	270	176
peak3313	50	54	186	142	55	50	155	139
peak3314	6	13	110	163	6	10	63	58
peak3315	298	339	1567	1484	332	349	1564	1280
peak3316	54	59	123	131	82	54	121	102
peak3317	87	101	375	415	91	90	372	334
peak3318	442	452	2621	2210	516	521	2506	1970
peak3319	84	92	272	251	105	89	230	185
peak3320	366	382	2684	2360	423	368	2519	1856
peak3321	202	234	1294	1233	228	199	1241	926
peak3322	18	25	88	85	22	22	65	49
peak3323	586	616	3073	2905	534	630	2467	2141
peak3324	244	242	1112	1042	212	198	838	762
peak3325	236	267	330	248	182	226	238	168
peak3326	53	47	258	251	22	9	58	52
peak3327	123	114	178	157	89	91	117	86
peak3328	54	74	165	134	56	84	159	117
peak3329	342	340	1646	1536	376	373	1552	1382
peak3330	124	132	715	533	208	221	905	816
peak3331	47	55	154	139	58	54	142	106
peak3332	58	53	190	183	61	66	181	141
peak3333	146	155	797	690	167	148	773	626
peak3334	181	148	806	743	172	148	784	681
peak3335	143	162	413	371	177	148	392	380
peak3336	123	167	719	656	171	143	763	617
peak3337	9	6	31	41	18	14	49	56
peak3338	12	11	101	63	12	18	113	83
peak3339	2043	2301	4464	4068	2827	3044	5590	4908
peak3340	226	220	388	270	194	219	366	279
peak3341	210	204	517	403	249	246	513	403
peak3342	68	48	142	142	36	27	76	59
peak3343	40	36	84	73	38	18	31	39
peak3344	281	380	2467	2681	456	542	2744	2630
peak3345	142	170	564	463	156	156	496	401
peak3346	202	229	1282	1003	232	265	1268	1076
peak3347	124	172	706	922	149	142	706	671
peak3348	480	519	3692	3257	549	684	3821	3350
peak3349	103	158	669	1076	122	124	464	369
peak3350	147	170	640	575	135	158	572	420
peak3351	194	208	789	740	206	174	727	592
peak3352	182	174	479	413	181	175	372	251
peak3353	177	188	708	609	165	176	664	441
peak3354	259	256	803	749	338	324	1093	822
peak3355	151	175	299	312	150	193	353	269
peak3356	141	179	765	686	246	257	814	654
peak3357	508	488	1462	1296	378	463	1156	963
peak3358	117	92	195	192	81	79	115	119
peak3359	179	222	535	571	148	160	366	276
peak3360	101	109	305	267	103	125	365	241
peak3361	32	33	86	87	28	21	56	37
peak3362	50	47	110	101	34	24	89	49
peak3363	140	126	451	355	132	117	303	198
peak3364	5	10	52	46	13	12	96	63
peak3365	6	3	44	43	8	8	70	34
peak3366	67	69	300	221	95	101	340	339
peak3367	210	203	981	874	254	295	1236	1080
peak3368	98	63	185	167	72	99	194	184
peak3369	140	149	619	536	190	235	668	570
peak3370	66	93	153	141	126	99	213	158
peak3371	114	129	528	392	79	68	309	193
peak3372	100	75	267	244	44	45	96	65
peak3373	113	126	244	236	174	200	357	304
peak3374	86	75	211	185	102	81	235	166
peak3375	43	50	118	98	42	39	146	114
peak3376	29	29	121	121	34	39	130	110
peak3377	79	65	151	140	57	61	94	91
peak3378	76	64	212	170	53	42	148	87
peak3379	160	140	670	522	198	222	644	567
peak3380	174	173	786	790	279	267	1221	875
peak3381	126	144	659	505	239	229	893	774
peak3382	18	27	82	99	38	23	91	80
peak3383	48	63	193	259	81	91	254	223
peak3384	71	95	285	269	108	144	389	282
peak3385	48	37	197	154	38	40	264	188
peak3386	29	28	142	110	45	31	196	146
peak3387	34	21	68	40	35	40	84	74
peak3388	73	97	363	251	113	133	461	341
peak3389	66	64	210	130	81	97	240	179
peak3390	59	55	136	135	80	58	188	182
peak3391	68	83	192	150	93	92	288	223
peak3392	192	185	1297	1244	305	305	1653	1325
peak3393	39	39	175	149	58	45	229	151
peak3394	120	116	639	565	178	167	770	574
peak3395	25	32	83	50	34	43	70	46
peak3396	21	23	110	77	43	34	131	107
peak3397	49	48	171	128	68	76	228	163
peak3398	6	10	33	36	10	16	54	35
peak3399	38	60	79	70	50	37	52	55
peak3400	104	107	240	190	107	110	182	179
peak3401	45	34	104	93	48	25	100	75
peak3402	33	30	67	79	50	30	73	60
peak3403	6	3	32	66	9	5	24	19
peak3404	70	77	206	178	82	72	273	196
peak3405	481	511	3616	3320	669	613	3786	3014
peak3406	143	159	565	482	182	167	613	474
peak3407	0	0	0	2	0	0	2	1
peak3408	119	168	894	870	142	133	516	382
peak3409	75	91	261	245	47	66	91	121
peak3410	171	164	925	862	117	118	605	432
peak3411	211	205	433	336	186	187	369	266
peak3412	431	437	1954	1668	415	374	1490	1113
peak3413	185	164	216	185	159	142	191	124
peak3414	345	335	1007	877	271	248	741	534
peak3415	278	275	1229	1115	248	245	919	686
peak3416	82	107	683	748	80	66	413	364
peak3417	130	121	264	227	108	117	242	155
peak3418	29	35	129	116	30	31	109	78
peak3419	37	36	100	88	36	33	93	72
peak3420	30	34	97	102	21	39	100	81
peak3421	223	240	504	474	224	216	489	415
peak3422	266	285	1231	1143	294	278	1108	952
peak3423	142	114	218	170	107	144	144	130
peak3424	40	41	176	213	32	22	144	118
peak3425	209	248	618	540	218	174	502	406
peak3426	225	212	1310	1459	235	277	1569	1602
peak3427	86	66	152	156	90	104	174	134
peak3428	142	145	283	242	115	103	207	113
peak3429	575	671	3102	2764	706	655	2914	2108
peak3430	84	66	279	261	90	64	354	223
peak3431	12	24	71	78	23	15	85	61
peak3432	79	73	460	493	69	73	363	353
peak3433	1199	1433	7730	7126	1844	2097	8765	7646
peak3434	204	211	1046	974	194	200	811	732
peak3435	634	611	949	871	565	632	915	782
peak3436	10	12	37	32	17	17	97	58
peak3437	369	349	649	454	419	478	667	655
peak3438	351	342	799	644	404	501	874	786
peak3439	590	541	1321	1115	603	737	1248	1122
peak3440	173	154	936	749	177	157	886	672
peak3441	64	64	49	49	68	55	52	32
peak3442	98	90	155	120	82	101	158	112
peak3443	103	115	270	222	107	104	288	194
peak3444	71	72	155	130	58	61	157	102
peak3445	52	57	187	137	66	55	173	101
peak3446	24	15	46	122	20	22	50	49
peak3447	228	216	810	633	321	354	1105	879
peak3448	151	167	825	823	239	308	1196	1176
peak3449	67	66	331	423	142	143	517	493
peak3450	15	15	106	140	23	26	91	88
peak3451	22	39	201	220	33	33	152	163
peak3452	27	36	103	138	37	48	64	73
peak3453	44	53	114	94	68	43	140	119
peak3454	16	9	48	42	17	21	60	67
peak3455	11	19	111	107	24	39	182	127
peak3456	5	10	37	44	15	14	44	55
peak3457	137	158	483	443	102	129	350	341
peak3458	70	67	275	274	65	88	184	208
peak3459	42	40	298	275	71	95	371	299
peak3460	48	41	217	221	57	65	250	183
peak3461	102	101	514	491	119	130	442	413
peak3462	68	70	281	239	52	80	225	187
peak3463	95	79	240	196	108	121	233	206
peak3464	170	186	714	591	210	198	568	507
peak3465	44	55	165	149	50	49	137	110
peak3466	69	68	135	138	77	75	127	90
peak3467	106	102	288	273	109	123	212	185
peak3468	70	80	160	139	62	65	144	98
peak3469	117	120	327	261	129	151	267	214
peak3470	76	87	179	175	70	97	159	146
peak3471	73	57	188	177	72	56	158	158
peak3472	62	46	82	96	51	61	101	92
peak3473	91	101	293	267	133	119	303	262
peak3474	138	141	513	372	142	172	482	391
peak3475	59	63	119	80	53	59	86	81
peak3476	82	112	136	135	105	111	151	151
peak3477	117	118	243	216	133	145	302	266
peak3478	143	156	288	230	159	198	324	254
peak3479	41	46	92	74	65	53	116	74
peak3480	257	274	1325	1225	257	323	1334	1077
peak3481	47	50	170	137	52	57	166	152
peak3482	121	114	412	346	127	164	423	322
peak3483	103	90	383	442	132	111	441	359
peak3484	20	11	108	115	19	12	134	84
peak3485	23	16	92	110	25	31	218	157
peak3486	9	13	61	53	8	8	30	39
peak3487	11	14	27	31	15	13	29	20
peak3488	58	72	319	473	100	108	253	228
peak3489	200	196	1013	890	248	271	1129	975
peak3490	132	131	757	770	162	182	921	798
peak3491	109	94	192	192	61	69	147	142
peak3492	155	142	314	312	129	111	223	175
peak3493	28	15	109	94	18	11	83	49
peak3494	37	36	176	167	12	19	66	51
peak3495	479	625	1278	1271	303	305	614	627
peak3496	97	171	443	586	76	93	226	234
peak3497	20	24	96	83	13	11	52	36
peak3498	42	24	115	91	35	21	70	44
peak3499	27	25	69	62	20	12	43	25
peak3500	30	18	134	134	28	30	73	53
peak3501	44	40	83	83	29	32	68	36
peak3502	101	102	777	712	106	114	660	484
peak3503	60	63	171	147	43	47	129	100
peak3504	30	30	209	145	15	8	130	79
peak3505	350	385	667	585	407	347	579	357
peak3506	228	303	619	532	233	210	518	432
peak3507	149	194	143	90	194	143	104	81
peak3508	126	92	157	151	82	69	122	84
peak3509	937	959	6274	5420	845	796	4738	3329
peak3510	2487	2586	14933	13510	2435	2172	11595	8072
peak3511	158	138	140	125	232	260	170	128
peak3512	204	209	584	447	236	312	684	604
peak3513	111	98	300	316	130	162	451	440
peak3514	71	54	202	188	87	110	324	265
peak3515	442	501	1624	1405	376	339	1137	866
peak3516	196	177	1066	870	160	153	768	508
peak3517	17	9	81	65	25	20	109	120
peak3518	180	188	698	696	161	167	715	527
peak3519	219	206	911	836	196	202	738	565
peak3520	194	174	375	255	144	139	285	193
peak3521	146	163	392	357	133	105	267	178
peak3522	149	139	330	254	124	106	195	127
peak3523	152	155	428	324	124	123	314	218
peak3524	114	125	448	426	131	151	490	415
peak3525	84	87	325	374	97	100	317	343
peak3526	48	77	194	204	70	56	170	119
peak3527	83	82	394	374	84	78	317	275
peak3528	10	13	43	56	10	10	67	41
peak3529	11	13	72	73	12	9	123	68
peak3530	25	35	136	112	34	33	180	114
peak3531	23	36	239	217	41	28	298	246
peak3532	27	28	165	145	37	24	196	175
peak3533	46	44	275	237	50	51	374	241
peak3534	187	176	1062	878	190	171	852	645
peak3535	300	259	1101	934	188	197	707	564
peak3536	300	317	2297	2153	233	249	1616	1372
peak3537	91	115	159	184	88	93	121	112
peak3538	65	56	156	138	63	74	131	136
peak3539	280	240	1930	1576	370	349	2395	1976
peak3540	58	43	114	133	65	39	135	120
peak3541	30	28	179	170	16	18	103	54
peak3542	45	41	169	163	50	64	250	198
peak3543	19	22	91	88	48	57	126	95
peak3544	14	19	67	67	20	20	73	62
peak3545	38	22	77	54	36	28	69	70
peak3546	27	28	107	117	35	32	128	114
peak3547	24	20	75	73	24	26	72	86
peak3548	91	91	32	33	75	124	20	24
peak3549	33	28	131	124	35	50	97	77
peak3550	100	111	309	255	107	132	363	283
peak3551	52	62	291	279	92	82	319	259
peak3552	17	15	64	62	28	28	67	46
peak3553	39	52	151	154	41	59	124	132
peak3554	68	74	335	338	69	78	327	315
peak3555	89	90	431	429	64	65	413	357
peak3556	54	51	274	273	37	49	292	232
peak3557	91	91	413	378	87	72	351	289
peak3558	40	29	149	149	20	36	98	99
peak3559	47	45	184	141	71	59	181	151
peak3560	207	205	1057	1071	284	229	1269	1051
peak3561	57	51	244	211	49	65	206	188
peak3562	55	40	136	160	46	63	146	125
peak3563	63	44	453	450	78	103	595	441
peak3564	30	37	121	105	28	54	115	125
peak3565	4953	4854	3296	2450	5359	6181	3220	3320
peak3566	6577	7008	7364	6046	7501	9048	8596	8123
peak3567	157	145	421	379	124	126	326	264
peak3568	39	33	171	149	32	44	109	87
peak3569	21	15	97	86	16	14	65	40
peak3570	89	108	465	413	100	92	304	215
peak3571	10	20	77	113	12	18	66	61
peak3572	19	13	71	46	47	47	183	129
peak3573	106	133	465	364	186	180	540	471
peak3574	98	151	454	382	169	169	462	434
peak3575	307	311	1323	1100	517	463	1913	1415
peak3576	70	76	255	233	78	92	213	222
peak3577	73	64	167	131	75	72	151	152
peak3578	71	82	329	303	73	76	246	240
peak3579	94	105	585	503	93	84	492	416
peak3580	70	74	335	362	76	63	257	222
peak3581	23	31	83	84	37	32	90	88
peak3582	81	70	452	345	103	87	413	360
peak3583	47	40	95	60	40	44	53	54
peak3584	48	50	123	129	38	29	107	73
peak3585	0	0	1	0	0	0	0	1
peak3586	0	0	1	0	0	0	0	0
peak3587	0	0	0	0	0	0	0	1
peak3588	45	65	238	213	78	74	233	213
peak3589	86	81	191	171	98	110	228	216
peak3590	23	42	170	171	45	38	145	109
peak3591	174	155	1383	1317	150	169	1085	804
peak3592	48	49	122	108	33	45	84	79
peak3593	52	64	147	166	39	57	103	86
peak3594	56	51	175	144	36	33	114	109
peak3595	65	82	199	201	44	38	108	113
peak3596	84	94	343	284	100	82	266	236
peak3597	328	305	650	529	440	501	793	776
peak3598	6	10	98	128	19	16	120	95
peak3599	10	15	67	69	16	13	107	60
peak3600	9	9	33	49	10	8	57	49
peak3601	24	29	116	125	40	38	136	93
peak3602	117	124	873	778	148	147	1094	760
peak3603	46	46	174	141	61	51	192	133
peak3604	49	41	103	77	31	41	55	60
peak3605	174	154	871	775	147	138	650	518
peak3606	111	112	291	270	111	102	197	174
peak3607	35	18	89	95	25	26	73	54
peak3608	33	43	89	98	36	40	71	85
peak3609	53	67	190	199	83	102	210	182
peak3610	20	25	134	121	14	9	92	103
peak3611	21	30	95	92	12	16	75	62
peak3612	423	507	3238	2605	338	303	2024	1442
peak3613	54	54	180	179	73	69	209	209
peak3614	48	63	183	164	77	85	213	199
peak3615	87	103	337	301	131	130	412	309
peak3616	71	55	220	238	79	76	326	242
peak3617	18	17	42	43	31	22	65	44
peak3618	35	30	146	152	46	52	185	167
peak3619	21	30	87	89	34	44	127	106
peak3620	27	29	139	97	79	42	217	150
peak3621	2	8	55	57	12	21	74	65
peak3622	959	1075	10000	9110	879	761	6686	4352
peak3623	86	87	121	119	82	97	125	87
peak3624	77	88	875	761	105	115	693	640
peak3625	26	11	108	144	28	31	95	69
peak3626	54	61	111	115	48	60	117	89
peak3627	21	31	125	124	38	44	142	136
peak3628	56	63	211	187	72	69	223	187
peak3629	21	27	63	50	66	62	145	108
peak3630	7	7	58	55	8	4	46	29
peak3631	215	190	766	663	273	249	759	614
peak3632	26	18	73	77	18	18	86	71
peak3633	131	140	322	265	119	111	195	202
peak3634	62	55	265	219	149	150	401	282
peak3635	48	35	107	116	76	76	141	131
peak3636	52	59	299	349	102	95	207	211
peak3637	40	33	122	113	39	49	125	104
peak3638	34	46	160	174	57	55	179	188
peak3639	31	36	202	204	34	42	181	166
peak3640	62	60	332	301	57	58	211	194
peak3641	108	98	570	533	109	133	464	353
peak3642	66	55	330	312	75	82	423	335
peak3643	12	14	69	65	32	20	70	56
peak3644	16	20	107	122	30	31	140	150
peak3645	171	174	1117	960	208	209	1122	803
peak3646	49	45	150	141	67	72	172	152
peak3647	31	26	170	112	50	68	143	148
peak3648	82	90	268	264	82	78	334	225
peak3649	37	40	120	135	40	37	176	131
peak3650	224	201	693	711	219	276	666	604
peak3651	37	46	238	275	48	71	218	201
peak3652	85	94	335	300	128	129	432	373
peak3653	16	20	97	108	13	27	131	116
peak3654	219	182	782	698	236	258	709	755
peak3655	84	88	254	216	89	87	245	232
peak3656	22	18	88	88	15	17	32	24
peak3657	118	144	723	740	118	118	582	553
peak3658	0	0	1	1	0	0	1	2
peak3659	37	50	185	197	32	28	164	128
peak3660	28	18	208	150	20	12	133	105
peak3661	33	25	166	160	28	36	114	118
peak3662	52	45	225	202	30	31	152	140
peak3663	33	32	158	152	27	37	117	88
peak3664	85	48	403	392	49	41	303	208
peak3665	9	26	98	108	22	25	105	93
peak3666	34	41	297	308	28	28	159	128
peak3667	70	61	143	134	38	61	100	120
peak3668	324	521	3027	4087	420	530	1981	2171
peak3669	159	171	463	574	234	247	575	510
peak3670	129	107	689	693	121	134	695	595
peak3671	72	76	305	292	74	77	276	241
peak3672	31	36	185	152	57	34	174	144
peak3673	16	10	66	64	17	12	30	19
peak3674	27	28	90	106	53	47	120	116
peak3675	13	24	75	78	18	31	63	90
peak3676	35	30	162	146	23	29	106	85
peak3677	26	41	76	75	57	40	110	99
peak3678	40	57	209	204	70	62	254	189
peak3679	40	48	108	90	54	40	117	88
peak3680	49	41	157	127	50	55	139	113
peak3681	40	56	216	228	47	50	226	192
peak3682	31	32	127	100	29	37	102	94
peak3683	36	55	221	195	44	30	113	86
peak3684	90	73	372	372	62	54	322	273
peak3685	111	100	560	471	91	91	449	337
peak3686	21	20	67	67	20	23	85	62
peak3687	43	53	112	85	240	210	705	551
peak3688	160	139	777	674	213	236	885	850
peak3689	42	47	130	110	56	62	97	112
peak3690	46	60	229	181	30	37	165	123
peak3691	105	109	561	527	70	81	411	288
peak3692	254	246	1508	1411	166	184	1030	824
peak3693	111	102	385	403	86	84	248	235
peak3694	67	55	199	182	43	37	138	117
peak3695	113	132	520	501	117	144	463	359
peak3696	41	52	261	246	59	64	208	227
peak3697	170	173	486	479	196	211	476	459
peak3698	93	128	312	305	150	121	341	325
peak3699	142	152	397	367	163	182	456	367
peak3700	16	27	77	171	34	32	65	44
peak3701	86	120	757	628	128	103	670	444
peak3702	138	183	610	566	132	160	615	437
peak3703	65	65	237	223	47	47	118	91
peak3704	69	58	148	110	69	37	122	88
peak3705	19	20	72	90	23	15	62	30
peak3706	50	62	220	180	53	45	189	99
peak3707	36	41	101	87	17	22	80	61
peak3708	206	159	475	406	201	158	417	285
peak3709	63	76	130	134	66	60	82	45
peak3710	93	56	202	147	100	72	170	129
peak3711	289	259	998	853	309	260	883	565
peak3712	17	16	112	98	9	10	96	44
peak3713	32	23	96	76	33	19	68	53
peak3714	0	0	0	0	0	0	1	1
peak3715	64	74	514	479	108	84	491	439
peak3716	23	19	122	108	34	30	152	146
peak3717	21	19	73	70	22	18	92	98
peak3718	381	410	610	568	498	507	669	667
peak3719	91	112	433	397	88	93	315	270
peak3720	38	60	18	40	44	36	15	20
peak3721	11	7	14	4	15	3	9	14
peak3722	66	87	257	237	69	65	196	169
peak3723	94	84	225	253	59	66	194	167
peak3724	100	71	283	277	65	63	245	184
peak3725	132	140	379	350	113	113	240	209
peak3726	88	84	344	328	52	81	227	205
peak3727	69	72	235	222	38	68	156	148
peak3728	162	149	654	589	119	109	459	330
peak3729	112	124	331	273	95	85	191	196
peak3730	86	79	279	202	78	56	201	136
peak3731	189	135	581	529	148	146	417	309
peak3732	67	57	177	147	52	42	115	97
peak3733	4	10	51	57	11	5	65	42
peak3734	57	43	121	88	38	38	90	69
peak3735	270	269	704	646	226	259	576	515
peak3736	93	110	406	352	104	90	362	312
peak3737	41	54	235	205	44	58	217	171
peak3738	97	95	282	264	90	96	234	161
peak3739	86	63	306	306	69	62	257	221
peak3740	43	47	149	141	48	35	133	90
peak3741	192	183	1172	1008	168	187	886	638
peak3742	88	98	409	398	95	95	281	241
peak3743	91	92	315	238	77	70	221	168
peak3744	14	21	43	66	7	18	41	33
peak3745	15	10	56	63	9	10	28	23
peak3746	234	249	391	379	236	259	340	279
peak3747	252	323	828	800	265	259	830	713
peak3748	293	337	1065	912	326	307	1107	766
peak3749	91	82	328	289	119	128	479	350
peak3750	631	705	4556	3992	887	1023	5326	4442
peak3751	1232	1436	5990	4776	1838	2167	6511	5964
peak3752	45	56	167	172	45	62	149	101
peak3753	130	188	534	438	159	176	355	276
peak3754	179	221	867	764	192	187	793	578
peak3755	142	150	561	520	129	145	502	495
peak3756	61	71	209	181	80	92	176	151
peak3757	21	24	90	102	29	36	111	106
peak3758	23	23	117	68	35	32	119	98
peak3759	16	22	72	55	29	26	84	42
peak3760	24	17	66	44	23	23	56	72
peak3761	83	111	179	164	74	73	113	121
peak3762	41	33	134	108	37	37	119	86
peak3763	64	64	380	348	74	79	322	269
peak3764	87	115	181	141	74	100	131	119
peak3765	71	59	229	158	57	55	220	154
peak3766	91	105	656	656	76	68	516	489
peak3767	181	149	410	348	129	136	292	282
peak3768	132	127	451	433	120	117	372	306
peak3769	436	481	2125	1838	430	472	1776	1477
peak3770	85	127	300	280	168	151	323	291
peak3771	80	60	365	296	101	115	464	388
peak3772	83	78	272	199	120	124	304	248
peak3773	110	129	819	894	112	134	601	558
peak3774	181	159	447	384	161	177	291	265
peak3775	156	194	1184	1597	167	183	604	657
peak3776	30	20	85	64	26	18	40	33
peak3777	50	39	187	140	48	38	99	90
peak3778	149	197	1049	1107	167	165	749	664
peak3779	80	105	439	397	100	80	303	314
peak3780	139	164	681	642	148	155	479	488
peak3781	36	65	158	154	56	45	95	122
peak3782	13	10	93	70	6	11	22	11
peak3783	59	71	257	246	90	97	230	211
peak3784	36	58	232	177	62	59	219	203
peak3785	488	497	161	148	882	894	254	261
peak3786	7	10	63	67	5	6	51	46
peak3787	16	7	50	40	14	9	79	47
peak3788	21	23	80	66	35	36	125	88
peak3789	20	20	80	56	39	42	78	76
peak3790	24	18	99	83	40	29	144	98
peak3791	344	326	1543	1339	336	335	1190	989
peak3792	14	19	132	98	30	37	159	152
peak3793	13	8	77	58	29	25	84	80
peak3794	24	14	42	47	23	25	62	27
peak3795	62	69	212	216	63	70	225	155
peak3796	88	87	270	198	114	98	294	225
peak3797	31	24	98	111	11	20	107	62
peak3798	34	37	120	79	22	26	78	59
peak3799	22	23	79	103	42	46	102	85
peak3800	155	142	676	585	140	153	594	525
peak3801	69	60	172	175	89	97	287	198
peak3802	29	31	98	73	31	16	95	66
peak3803	35	14	174	153	34	33	189	147
peak3804	61	55	202	189	66	38	212	172
peak3805	10	10	82	54	9	19	96	73
peak3806	136	150	307	274	190	216	305	269
peak3807	161	200	1175	1821	238	241	1113	1071
peak3808	71	110	446	422	157	122	549	432
peak3809	117	107	260	231	104	118	270	247
peak3810	152	168	613	521	186	230	659	594
peak3811	105	128	308	327	125	112	269	272
peak3812	74	74	367	334	71	59	277	261
peak3813	53	69	446	366	55	67	397	290
peak3814	43	33	112	83	32	37	80	72
peak3815	35	25	76	56	21	21	50	35
peak3816	30	31	119	96	15	22	67	51
peak3817	151	125	561	526	106	95	472	298
peak3818	35	25	107	93	28	28	59	51
peak3819	49	47	161	134	31	33	118	91
peak3820	19	22	67	71	20	12	46	30
peak3821	40	31	85	86	28	24	28	49
peak3822	25	63	172	244	43	50	118	144
peak3823	95	99	226	219	87	91	193	180
peak3824	104	110	208	216	115	107	199	202
peak3825	153	169	390	296	188	173	361	275
peak3826	203	193	885	828	152	144	531	522
peak3827	162	113	313	297	97	100	179	201
peak3828	170	174	734	729	170	149	503	390
peak3829	74	101	361	383	78	67	197	172
peak3830	31	36	72	87	49	47	97	90
peak3831	25	20	66	45	46	37	60	66
peak3832	56	54	353	309	64	57	427	319
peak3833	60	73	134	145	79	89	163	139
peak3834	27	38	157	148	51	64	162	141
peak3835	34	44	104	109	35	20	56	45
peak3836	50	60	245	202	28	26	116	84
peak3837	205	219	961	876	164	176	658	474
peak3838	24	24	133	128	16	12	93	64
peak3839	28	34	99	89	30	28	54	64
peak3840	95	101	413	351	74	81	198	221
peak3841	353	343	2000	1872	284	259	1353	1065
peak3842	284	286	1252	1092	224	201	870	656
peak3843	18	15	94	88	13	8	58	41
peak3844	14	13	92	132	13	9	45	54
peak3845	613	667	3262	3121	588	652	2669	2294
peak3846	350	340	1432	1484	334	335	977	930
peak3847	64	66	276	189	40	38	140	81
peak3848	127	138	252	237	164	134	213	186
peak3849	119	147	308	314	114	156	241	241
peak3850	124	119	276	258	103	120	223	158
peak3851	294	465	2143	2672	339	308	985	1099
peak3852	709	710	1244	907	547	578	767	749
peak3853	114	101	364	289	57	67	162	105
peak3854	915	906	4752	3963	714	770	3320	2561
peak3855	130	149	254	217	93	75	185	130
peak3856	225	199	1279	1171	218	233	1014	805
peak3857	944	1018	4068	4196	971	880	3149	2674
peak3858	226	267	1486	1180	201	138	715	475
peak3859	211	184	579	487	159	116	252	190
peak3860	13	17	72	80	17	15	76	37
peak3861	83	94	524	447	66	54	305	203
peak3862	48	24	192	172	43	30	200	169
peak3863	50	35	115	114	65	56	142	107
peak3864	35	24	148	100	39	24	142	92
peak3865	68	45	366	339	70	63	278	270
peak3866	66	75	275	192	76	58	216	171
peak3867	51	36	148	134	47	44	87	85
peak3868	114	119	608	499	116	105	495	344
peak3869	12	7	46	43	19	18	36	49
peak3870	114	107	334	358	120	133	360	305
peak3871	71	71	211	208	59	71	228	202
peak3872	127	172	931	913	173	165	844	766
peak3873	62	81	190	194	69	82	192	153
peak3874	84	84	214	178	88	92	181	165
peak3875	70	90	197	212	71	79	195	184
peak3876	66	78	424	395	97	83	500	373
peak3877	9	9	89	65	7	3	63	39
peak3878	14	12	111	99	24	23	135	85
peak3879	4	3	17	10	11	9	33	35
peak3880	137	232	590	905	177	192	405	358
peak3881	1008	1198	6318	5629	1086	1107	4784	3913
peak3882	112	89	327	334	110	99	256	189
peak3883	49	64	281	248	40	28	164	125
peak3884	37	32	118	107	30	27	75	68
peak3885	139	149	232	209	110	145	151	130
peak3886	262	306	1572	1481	248	221	1188	1010
peak3887	110	153	124	107	101	139	85	70
peak3888	158	187	233	295	144	150	193	164
peak3889	159	174	807	771	145	146	615	516
peak3890	60	76	183	142	58	36	151	86
peak3891	45	33	249	214	45	41	223	218
peak3892	15	25	70	54	12	13	41	46
peak3893	19	24	88	84	26	22	111	82
peak3894	11	15	131	143	23	11	158	119
peak3895	10	8	58	60	9	12	63	52
peak3896	15	11	112	141	1	11	55	35
peak3897	141	142	1033	895	287	286	1904	1344
peak3898	205	226	937	724	447	409	1464	1092
peak3899	79	102	418	329	191	198	586	437
peak3900	14	6	98	138	13	14	163	172
peak3901	19	21	98	119	33	35	203	194
peak3902	9	12	37	44	49	46	283	205
peak3903	102	100	271	241	112	132	209	185
peak3904	126	164	602	620	123	156	497	511
peak3905	189	197	541	484	208	160	437	385
peak3906	29	19	24	20	31	23	35	21
peak3907	50	50	132	167	51	69	218	206
peak3908	152	170	920	1357	278	281	1353	1260
peak3909	147	125	274	314	218	230	470	443
peak3910	325	340	780	679	532	542	1254	991
peak3911	358	354	1042	758	537	561	1563	1318
peak3912	123	147	523	481	162	149	510	455
peak3913	158	180	546	504	166	163	554	453
peak3914	155	164	720	602	169	220	778	580
peak3915	164	152	438	402	225	197	479	369
peak3916	98	77	154	149	93	81	133	107
peak3917	97	87	295	258	114	124	270	223
