control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak3022	5	3	44	41	4	2	36	15
peak3023	194	95	1002	563	120	20	912	231
peak3024	80	41	955	437	84	15	673	240
peak3025	23	13	179	103	16	8	80	46
peak3026	48	20	140	73	37	4	119	45
peak3027	49	11	73	40	24	3	64	19
peak3028	19	9	96	37	12	2	70	10
peak3029	37	10	98	57	15	0	102	34
peak3030	2	2	18	6	4	0	32	12
peak3031	11	3	42	31	14	5	37	15
peak3032	18	6	82	55	10	3	68	29
peak3033	18	13	156	33	20	3	253	69
peak3034	7	1	85	54	3	0	66	24
peak3035	1	0	19	5	2	0	33	20
peak3036	12	7	92	15	9	4	156	95
peak3037	42	7	172	98	25	5	112	52
peak3038	16	3	58	21	6	2	27	12
peak3039	14	8	226	84	10	3	138	53
peak3040	7	2	73	38	3	0	61	31
peak3041	12	9	117	93	6	2	111	47
peak3042	21	6	166	61	29	2	152	32
peak3043	24	7	159	54	13	2	181	49
peak3044	39	16	1086	558	45	8	1028	300
peak3045	7	2	28	38	3	0	23	10
peak3046	126	67	1290	608	102	36	1759	881
peak3047	2	3	29	39	7	0	32	10
peak3048	8	1	40	18	5	1	35	10
peak3049	4	4	139	88	10	3	165	90
peak3050	7	6	166	107	4	1	173	55
peak3051	92	31	980	520	49	11	773	356
peak3052	23	13	183	45	20	3	228	38
peak3053	9	6	54	52	7	0	51	34
peak3054	7	0	22	17	2	0	30	10
peak3055	5	5	29	11	7	0	22	9
peak3056	17	6	166	108	16	2	113	54
peak3057	23	6	316	225	11	5	290	129
peak3058	33	11	251	168	24	3	232	64
peak3059	9	4	41	26	10	2	28	18
peak3060	0	0	30	17	5	0	28	9
peak3061	8	4	55	26	2	1	27	15
peak3062	0	0	2	2	0	0	23	13
peak3063	8	7	95	38	9	3	54	18
peak3064	4	1	42	25	1	0	43	10
peak3065	34	11	174	156	24	2	114	61
peak3066	12	0	94	57	2	0	85	18
peak3067	20	7	125	80	9	4	101	28
peak3068	14	4	80	49	9	1	74	18
peak3069	7	5	48	32	2	0	20	14
peak3070	7	2	56	34	7	2	83	18
peak3071	8	2	38	11	4	0	22	10
peak3072	11	3	65	17	2	0	38	11
peak3073	11	7	49	43	10	2	34	23
peak3074	4	1	16	9	2	1	36	22
peak3075	1	0	30	5	4	0	28	13
peak3076	2	0	23	2	0	1	28	33
peak3077	11	10	60	40	11	1	70	26
peak3078	4	1	15	11	1	1	24	8
peak3079	27	10	159	87	17	5	142	44
peak3080	7	4	49	65	8	3	56	18
peak3081	5	4	47	43	6	1	43	13
peak3082	8	10	92	39	5	0	71	21
peak3083	13	9	68	12	5	0	78	23
peak3084	13	3	42	40	7	1	43	16
peak3085	36	15	199	196	24	6	239	106
peak3086	4	3	43	9	0	0	34	19
peak3087	8	1	31	19	0	2	24	16
peak3088	66	21	324	137	26	5	221	91
peak3089	83	32	685	396	40	4	632	250
peak3090	10	3	80	47	5	0	30	35
peak3091	12	1	46	26	8	0	33	8
peak3092	8	4	65	33	7	1	43	18
peak3093	1	2	28	18	2	2	23	14
peak3094	13	4	46	28	4	1	64	18
peak3095	18	10	269	183	13	4	242	101
peak3096	6	9	100	67	6	0	68	36
peak3097	8	7	112	95	4	3	106	37
peak3098	11	5	84	32	7	3	59	25
peak3099	39	21	483	201	22	7	494	127
peak3100	10	5	72	31	13	4	77	46
peak3101	10	4	99	36	3	1	68	11
peak3102	6	3	146	61	2	2	211	84
peak3103	43	22	961	348	38	9	992	193
peak3104	22	5	111	54	28	0	81	27
peak3105	23	6	66	54	9	1	38	18
peak3106	21	6	104	119	7	5	72	58
peak3107	22	13	207	135	10	2	100	89
peak3108	1	0	6	3	12	4	423	156
peak3109	7	4	25	6	91	29	796	339
peak3110	2	1	22	9	1	0	22	9
peak3111	3	1	7	4	0	0	16	12
peak3112	2	1	13	1	0	0	39	21
peak3113	7	2	62	35	6	2	60	31
peak3114	31	11	78	50	19	6	119	27
peak3115	66	40	221	70	51	13	437	313
peak3116	4	2	35	14	1	1	16	19
peak3117	7	2	137	30	6	3	55	24
peak3118	12	2	153	69	1	0	72	38
peak3119	3	1	29	12	1	0	27	7
peak3120	12	6	102	37	11	1	91	29
peak3121	4	3	92	27	4	0	26	28
peak3122	36	14	79	21	34	7	338	311
peak3123	94	33	468	206	69	15	449	125
peak3124	8	2	86	57	4	3	84	23
peak3125	64	23	91	36	41	5	77	16
peak3126	43	15	556	390	21	1	649	189
peak3127	29	5	68	49	20	3	101	35
peak3128	4	1	64	60	4	0	51	18
peak3129	4	0	46	18	3	0	37	12
peak3130	5	3	76	40	5	2	56	29
peak3131	6	6	76	120	8	0	94	44
peak3132	2	2	65	25	3	0	32	19
peak3133	7	7	63	68	2	3	37	35
peak3134	12	4	99	51	9	2	150	33
peak3135	1	0	31	7	0	0	74	60
peak3136	74	31	352	349	42	13	330	186
peak3137	0	0	7	0	0	0	43	30
peak3138	86	38	270	139	58	18	231	60
peak3139	141	35	725	436	48	15	580	173
peak3140	99	38	472	160	62	21	672	253
peak3141	5	2	21	12	0	0	8	4
peak3142	11	4	59	24	13	0	47	11
peak3143	66	36	407	297	38	9	518	140
peak3144	144	38	1147	383	82	31	573	274
peak3145	37	22	369	214	27	6	310	140
peak3146	11	4	51	28	8	1	43	12
peak3147	16	6	308	92	9	4	211	51
peak3148	2	0	67	7	1	0	41	7
peak3149	5	3	152	87	5	2	189	92
peak3150	13	2	139	73	6	2	100	57
peak3151	8	2	14	21	1	1	18	15
peak3152	22	16	205	189	16	5	115	78
peak3153	27	12	228	193	12	4	140	66
peak3154	45	22	382	243	35	3	245	149
peak3155	12	7	76	49	9	1	35	22
peak3156	3	0	80	28	4	1	250	127
peak3157	9	4	46	20	2	3	267	127
peak3158	33	8	175	96	21	4	135	65
peak3159	0	0	72	10	0	0	157	205
peak3160	3	1	18	2	0	1	147	26
peak3161	8	2	141	38	3	4	185	81
peak3162	1	1	35	5	0	0	80	33
peak3163	19	5	112	25	10	5	157	31
peak3164	6	7	97	64	9	3	135	60
peak3165	7	6	33	7	17	2	82	18
peak3166	0	0	7	1	0	1	20	17
peak3167	0	1	5	6	0	0	39	16
peak3168	2	1	5	10	1	1	32	16
peak3169	10	2	431	48	3	2	692	245
peak3170	5057	1573	4165	811	3777	1222	7769	2335
peak3171	37	19	223	129	23	5	282	53
peak3172	33	13	101	54	16	4	120	24
peak3173	76	28	209	139	25	12	206	77
peak3174	41	16	185	82	19	5	133	55
peak3175	28	14	323	130	16	8	301	96
peak3176	26	7	207	80	14	2	140	43
peak3177	42	23	493	263	19	9	313	125
peak3178	15	11	110	53	7	2	86	28
peak3179	3	2	30	3	1	0	30	19
peak3180	9	5	1073	97	6	5	486	136
peak3181	12	3	120	50	7	1	110	21
peak3182	18	5	42	13	10	1	53	6
peak3183	13	5	52	34	11	3	42	22
peak3184	106	32	758	337	41	6	544	221
peak3185	9	2	113	13	12	1	210	94
peak3186	101	48	213	198	81	16	299	43
peak3187	24	11	456	108	31	9	868	279
peak3188	64	27	165	103	32	9	163	78
peak3189	40	13	551	259	9	5	274	185
peak3190	14	3	164	24	3	2	240	73
peak3191	22	25	369	554	19	11	396	481
peak3192	4	7	52	33	9	3	53	14
peak3193	14	3	137	68	3	2	84	20
peak3194	3	0	19	23	1	0	14	7
peak3195	29	8	70	47	18	10	61	23
peak3196	41	27	453	198	41	7	367	120
peak3197	9	6	59	32	9	2	39	23
peak3198	24	4	59	13	7	2	32	7
peak3199	1	1	19	9	2	0	33	14
peak3200	1	0	20	28	0	1	16	9
peak3201	231	117	1066	594	153	26	954	242
peak3202	26	9	144	124	20	2	112	48
peak3203	19	8	95	48	18	1	95	31
peak3204	62	17	321	215	34	8	275	93
peak3205	50	25	282	80	29	10	237	32
peak3206	10	5	62	80	11	2	116	47
peak3207	7	3	111	50	1	1	87	30
peak3208	9	3	40	22	4	1	41	9
peak3209	10	2	81	40	6	1	100	10
peak3210	4	1	41	16	5	1	37	28
peak3211	13	2	38	33	8	1	56	16
peak3212	3	0	54	18	3	1	97	42
peak3213	40	12	54	38	24	0	69	20
peak3214	2	2	20	1	0	1	98	26
peak3215	17	11	136	53	21	0	91	20
peak3216	66	21	230	115	26	9	194	66
peak3217	5	0	37	11	2	3	22	10
peak3218	4	2	171	26	2	0	86	34
peak3219	2	1	16	21	1	1	27	8
peak3220	2	0	17	5	1	0	36	20
peak3221	11	4	205	102	5	1	177	71
peak3222	7	3	115	62	7	0	147	73
peak3223	4	6	47	14	4	1	127	26
peak3224	0	1	19	1	1	0	52	35
peak3225	6	1	21	16	1	3	17	13
peak3226	6	0	106	23	6	1	86	27
peak3227	20	15	100	17	13	7	166	102
peak3228	25	7	506	186	13	4	447	128
peak3229	6	2	60	63	2	0	59	45
peak3230	10	2	48	28	6	1	32	24
peak3231	5	2	17	15	6	1	12	6
peak3232	53	25	253	89	19	11	147	59
peak3233	16	5	128	66	9	1	105	26
peak3234	4	2	44	21	2	1	33	14
peak3235	381	121	965	354	409	74	1133	376
peak3236	1	0	8	8	3	0	7	7
peak3237	5	0	41	5	3	2	79	39
peak3238	29	17	60	90	18	7	120	47
peak3239	50	15	369	129	46	6	394	99
peak3240	39	16	1086	558	45	8	1028	300
peak3241	27	9	257	153	14	3	280	80
peak3242	5	2	28	38	3	0	21	10
peak3243	9	0	30	17	1	0	18	5
peak3244	0	1	50	0	1	0	141	37
peak3245	22	7	44	96	10	3	29	31
peak3246	12	4	64	38	3	2	42	29
peak3247	2	2	19	13	2	0	26	16
peak3248	21	10	128	94	15	2	132	38
peak3249	6	2	20	15	1	0	24	5
peak3250	1	0	12	16	2	0	7	6
peak3251	28	7	176	89	28	4	168	43
peak3252	5	3	106	69	6	1	33	50
peak3253	35	10	194	97	26	6	231	77
peak3254	29	15	418	281	16	5	295	174
peak3255	35	7	400	224	18	3	334	110
peak3256	22	14	138	77	12	5	82	31
peak3257	6	3	41	34	5	0	31	15
peak3258	15	8	103	59	13	1	114	23
peak3259	12	2	217	125	13	0	209	45
peak3260	11	8	140	101	9	4	108	59
peak3261	13	6	203	98	13	2	117	33
peak3262	11	6	183	28	5	0	174	23
peak3263	8	3	46	25	1	1	31	18
peak3264	13	3	50	58	3	1	34	25
peak3265	15	3	42	27	6	2	73	11
peak3266	25	9	47	21	12	0	52	14
peak3267	29	8	88	52	21	4	121	27
peak3268	7	6	51	49	10	0	43	19
peak3269	7	4	49	23	7	1	114	41
peak3270	2	3	3	5	3	0	45	19
peak3271	1	1	18	4	5	1	20	13
peak3272	7	2	29	17	1	0	37	12
peak3273	1	2	33	11	3	0	161	76
peak3274	4	2	140	63	5	0	103	41
peak3275	5	2	69	35	7	3	62	39
peak3276	8	4	64	34	7	1	85	28
peak3277	50	15	274	60	28	13	885	286
peak3278	16	10	245	45	13	5	194	100
peak3279	5	0	17	17	2	0	20	9
peak3280	17	6	47	49	5	0	36	15
peak3281	12	5	64	37	10	1	58	9
peak3282	1	0	28	11	0	1	25	15
peak3283	4	6	93	57	3	0	60	33
peak3284	16	5	327	186	25	6	512	264
peak3285	6	7	34	63	1	2	24	17
peak3286	1	2	23	2	0	1	24	13
peak3287	38	21	951	345	36	8	988	187
peak3288	22	5	110	54	26	0	77	25
peak3289	20	6	59	15	20	5	137	48
peak3290	8	5	45	14	6	1	47	10
peak3291	5	1	73	28	3	0	35	18
peak3292	19	4	235	119	11	2	249	90
peak3293	20	3	63	50	12	1	67	17
peak3294	7	5	17	23	2	0	18	16
peak3295	10	2	30	25	4	1	26	4
peak3296	7	5	53	43	8	2	65	32
peak3297	13	6	41	42	4	3	45	14
peak3298	31	13	259	141	22	2	272	89
peak3299	3	0	52	9	2	2	70	55
peak3300	38	12	186	61	25	5	195	48
peak3301	10	6	103	47	4	1	70	28
peak3302	22	10	228	123	14	5	256	111
peak3303	17	3	67	20	4	3	55	26
peak3304	7	4	112	72	6	1	104	59
peak3305	22	6	83	81	8	4	79	41
peak3306	12	4	99	63	12	2	130	36
peak3307	4	1	61	17	8	0	64	11
peak3308	6	7	22	23	4	1	28	6
peak3309	35	5	97	10	13	4	147	29
peak3310	16	5	339	276	7	3	230	144
peak3311	12	2	21	21	3	1	21	8
peak3312	7	2	27	17	2	2	25	10
peak3313	2	4	18	17	1	0	12	5
peak3314	21	7	261	136	6	5	160	75
peak3315	5	6	125	96	8	1	77	63
peak3316	12	3	83	34	7	1	59	22
peak3317	7	2	65	25	0	1	47	15
peak3318	13	3	67	30	2	2	46	23
peak3319	3	3	75	26	3	0	17	24
peak3320	31	10	369	187	13	1	232	122
peak3321	16	5	77	31	5	0	36	23
peak3322	20	8	56	61	6	0	52	34
peak3323	11	4	43	27	2	2	38	29
peak3324	94	38	929	425	49	11	702	243
peak3325	67	18	358	218	35	12	237	105
peak3326	11	1	30	8	7	1	21	12
peak3327	8	1	57	23	9	2	56	35
peak3328	0	1	23	6	1	1	87	32
peak3329	19	9	243	158	15	8	267	101
peak3330	10	3	63	49	6	0	23	13
peak3331	11	4	35	25	4	1	14	8
peak3332	10	4	468	243	1	1	196	140
peak3333	152	54	495	236	84	20	441	75
peak3334	60	17	135	62	46	11	186	63
peak3335	56	25	245	71	48	15	252	67
peak3336	24	13	90	128	27	7	98	56
peak3337	38	17	259	34	29	9	311	162
peak3338	84	33	397	144	27	8	228	79
peak3339	59	14	454	128	27	8	284	65
peak3340	25	12	201	88	19	3	120	32
peak3341	16	7	94	69	13	2	54	41
peak3342	0	0	33	8	0	1	34	24
peak3343	28	8	83	54	19	0	65	33
peak3344	11	4	55	24	3	1	81	38
peak3345	3	5	187	45	6	4	236	61
peak3346	66	33	192	113	54	15	158	46
peak3347	6	2	27	11	5	0	102	34
peak3348	7	7	88	48	11	4	114	75
peak3349	36	11	266	78	26	8	294	82
peak3350	6	4	31	9	7	2	81	33
peak3351	4	0	9	0	0	0	19	9
peak3352	136	30	344	131	72	8	280	48
peak3353	41	27	3050	459	55	41	7445	5558
peak3354	18	5	292	159	11	4	288	150
peak3355	6	5	10	2	0	1	44	14
peak3356	22	8	205	162	7	3	314	95
peak3357	34	8	41	14	5	2	33	20
peak3358	19	9	67	40	8	2	42	33
peak3359	115	61	136	30	75	59	486	169
peak3360	36	21	99	65	16	3	87	19
peak3361	65	19	424	162	22	6	312	102
peak3362	34	6	450	180	26	7	328	97
peak3363	23	12	92	30	13	3	108	28
peak3364	59	19	267	190	27	10	180	99
peak3365	4	2	20	6	1	0	24	11
peak3366	79	17	106	52	45	9	127	45
peak3367	0	1	30	3	0	0	188	101
peak3368	5	1	31	13	2	2	15	10
peak3369	28	13	1340	836	14	2	1084	549
peak3370	2	3	48	19	2	1	158	138
peak3371	26	8	164	63	14	3	167	46
peak3372	2	0	21	4	1	1	52	19
peak3373	3	1	10	4	2	1	26	10
peak3374	13	2	158	114	6	4	221	68
peak3375	0	0	10	12	0	0	13	9
peak3376	2	1	25	11	0	0	19	14
peak3377	12	11	77	111	8	3	107	83
peak3378	14	11	177	56	9	3	116	36
peak3379	9	7	94	56	13	2	59	27
peak3380	2	0	31	13	1	0	28	8
peak3381	17	3	70	54	4	0	62	31
peak3382	9	3	259	178	4	3	130	103
peak3383	42	22	308	208	14	2	157	85
peak3384	20	8	151	145	13	4	101	61
peak3385	17	3	108	80	7	2	73	25
peak3386	4	4	26	24	1	0	14	14
peak3387	6	1	79	44	3	0	47	23
peak3388	12	2	56	24	8	2	37	15
peak3389	16	7	191	139	14	8	132	78
peak3390	21	9	71	46	21	5	42	21
peak3391	5	8	119	17	2	2	237	77
peak3392	42	11	405	285	38	5	540	113
peak3393	29	5	500	133	15	4	325	89
peak3394	8	4	54	14	1	3	105	70
peak3395	15	5	91	48	6	2	67	35
peak3396	10	3	145	26	11	1	133	62
peak3397	25	8	149	81	14	1	111	46
peak3398	10	0	60	24	2	0	58	24
peak3399	5	1	47	20	1	0	98	56
peak3400	9	5	114	41	3	2	155	45
peak3401	5	1	24	20	3	0	24	6
peak3402	10	2	339	76	9	1	210	31
peak3403	3	2	71	22	8	7	124	40
peak3404	2	1	77	34	3	1	88	16
peak3405	57	13	356	85	40	11	308	161
peak3406	35	13	176	73	26	2	128	39
peak3407	0	2	26	14	0	1	45	20
peak3408	44	19	160	89	29	3	171	44
peak3409	22	15	84	95	12	2	102	23
peak3410	21	4	102	84	11	1	109	49
peak3411	17	5	74	46	7	3	54	15
peak3412	48	9	175	77	9	2	83	26
peak3413	28	8	176	106	11	3	70	26
peak3414	3	4	69	69	8	1	48	33
peak3415	49	13	702	329	17	5	280	177
peak3416	19	10	175	50	3	3	70	24
peak3417	8	5	44	44	7	1	25	13
peak3418	2	1	88	29	2	0	58	31
peak3419	9	2	69	80	3	2	92	38
peak3420	0	0	41	21	1	0	25	20
peak3421	2	1	32	3	1	3	88	54
peak3422	33	22	175	115	24	4	159	29
peak3423	15	6	47	44	15	0	43	25
peak3424	19	8	64	43	21	6	48	31
peak3425	3	1	142	26	3	1	217	75
peak3426	85	33	1531	353	76	20	1278	543
peak3427	16	7	78	87	7	1	80	36
peak3428	39	10	95	21	13	5	200	94
peak3429	8	2	73	15	4	2	61	20
peak3430	10	5	272	46	5	5	354	95
peak3431	9	4	133	87	4	0	80	46
peak3432	58	32	894	86	63	9	911	153
peak3433	271	73	1977	815	130	23	1245	316
peak3434	40	14	117	124	29	2	107	32
peak3435	0	0	12	1	1	0	71	22
peak3436	8	1	94	26	3	1	103	50
peak3437	23	5	169	68	13	3	146	59
peak3438	26	12	294	169	29	6	297	72
peak3439	12	3	23	30	4	1	21	21
peak3440	2	0	48	2	1	0	35	10
peak3441	12	1	246	107	9	1	288	46
peak3442	3	1	22	1	4	0	64	22
peak3443	10	1	37	21	4	1	34	14
peak3444	8	5	62	40	7	1	43	14
peak3445	6	1	113	52	4	1	77	35
peak3446	11	7	168	19	8	0	188	38
peak3447	2	0	160	60	1	0	162	39
peak3448	14	0	57	25	1	1	52	19
peak3449	1	0	30	17	2	0	17	6
peak3450	19	7	121	71	7	2	125	57
peak3451	6	1	56	23	2	0	51	13
peak3452	16	4	71	42	5	3	84	15
peak3453	10	7	74	60	10	1	121	41
peak3454	102	47	264	249	87	21	350	100
peak3455	12	5	86	99	3	1	41	52
peak3456	17	7	109	63	5	2	39	32
peak3457	9	2	136	19	9	3	320	171
peak3458	17	15	332	25	10	4	703	248
peak3459	2	0	29	4	2	3	136	109
peak3460	5	3	56	27	2	1	40	32
peak3461	0	0	27	7	2	0	54	31
peak3462	35	18	449	196	16	8	268	160
peak3463	23	8	131	60	9	1	93	30
peak3464	16	6	48	34	5	1	30	13
peak3465	9	5	96	29	3	2	48	19
peak3466	11	8	103	57	2	5	48	36
peak3467	2	4	16	4	3	1	67	18
peak3468	28	12	447	277	29	1	512	91
peak3469	1	0	21	15	1	0	28	19
peak3470	12	5	261	116	9	2	225	62
peak3471	14	2	92	43	5	0	51	28
peak3472	103	53	595	589	59	24	556	304
peak3473	429	136	3645	1909	237	49	3284	1330
peak3474	1	0	26	23	1	0	34	10
peak3475	8	5	116	79	5	1	98	47
peak3476	15	14	152	95	7	5	120	46
peak3477	22	7	117	31	15	4	151	76
peak3478	432	260	498	126	270	135	1639	315
peak3479	5	4	20	17	3	0	42	14
peak3480	7	3	57	30	6	0	34	16
peak3481	5	1	133	109	3	2	89	37
peak3482	1	1	15	26	2	0	20	3
peak3483	4	4	13	10	2	1	44	15
peak3484	23	14	56	62	15	5	36	24
peak3485	25	9	173	116	21	3	215	130
peak3486	31	12	72	65	17	3	62	28
peak3487	35	18	174	130	31	4	162	46
peak3488	59	34	154	109	39	7	138	40
peak3489	18	9	190	58	24	6	243	44
peak3490	2	2	10	3	1	0	43	71
peak3491	2	0	5	3	2	0	26	9
peak3492	0	1	14	3	0	1	86	30
peak3493	5	0	50	15	5	1	63	28
peak3494	1	1	86	43	1	0	46	12
peak3495	10	6	122	43	3	2	347	124
peak3496	1	1	30	11	3	0	22	10
peak3497	31	17	429	104	23	5	458	170
peak3498	18	5	400	72	4	3	200	65
peak3499	13	5	180	45	12	1	176	73
peak3500	65	46	695	217	30	15	559	284
peak3501	60	38	549	302	27	8	387	215
peak3502	13	4	108	23	5	4	71	26
peak3503	4	2	161	17	5	2	161	78
peak3504	64	18	206	40	37	6	195	21
peak3505	52	28	932	393	55	11	802	227
peak3506	32	13	81	12	30	7	426	103
peak3507	3	2	40	28	2	2	22	23
peak3508	5	0	32	4	0	0	72	36
peak3509	24	8	108	91	17	5	128	52
peak3510	11	3	40	35	2	1	45	15
peak3511	20	5	206	93	12	3	219	86
peak3512	0	0	60	1	1	0	178	26
peak3513	50	14	250	138	20	6	277	70
peak3514	46	20	501	400	42	7	375	170
peak3515	21	11	65	61	21	5	80	27
peak3516	15	1	92	32	8	0	79	17
peak3517	3	5	69	11	1	5	126	26
peak3518	20	8	61	36	13	2	46	19
peak3519	6	1	60	48	1	0	38	9
peak3520	3	1	41	9	4	0	26	11
peak3521	2	1	44	25	4	1	25	14
peak3522	1	0	12	3	1	0	16	8
peak3523	1	1	10	1	0	0	28	8
peak3524	23	3	137	116	11	2	115	31
peak3525	19	11	54	57	11	2	57	12
peak3526	7	6	94	7	5	0	150	72
peak3527	1	1	9	7	1	3	50	23
peak3528	3	0	28	19	2	3	140	58
peak3529	10	3	72	32	2	1	68	25
peak3530	0	1	20	7	2	0	65	24
peak3531	5	2	27	9	4	0	38	35
peak3532	1	1	22	30	2	1	14	16
peak3533	4	0	16	8	0	0	30	3
peak3534	12	1	62	43	1	1	59	28
peak3535	31	21	159	73	23	3	185	61
peak3536	2	1	73	25	4	1	54	35
peak3537	15	6	64	44	11	5	58	27
peak3538	8	5	56	29	9	3	26	11
peak3539	23	9	103	45	6	2	77	42
peak3540	6	2	59	40	2	1	33	14
peak3541	17	9	313	187	7	1	188	149
peak3542	9	2	60	27	3	1	19	18
peak3543	11	4	62	16	4	1	29	17
peak3544	80	38	203	130	61	12	176	54
peak3545	24	10	173	71	6	3	96	39
peak3546	9	10	76	59	8	1	57	34
peak3547	5	2	86	51	1	2	68	8
peak3548	2	1	56	18	0	0	43	17
peak3549	225	108	1091	681	191	30	1088	401
peak3550	11	7	57	26	7	1	44	10
peak3551	14	6	160	82	7	0	105	33
peak3552	30	14	554	180	29	10	474	144
peak3553	10	4	103	45	10	2	112	23
peak3554	112	35	242	42	24	11	165	55
peak3555	15	6	53	38	8	2	60	16
peak3556	24	10	225	98	18	1	161	52
peak3557	6	3	82	42	5	2	251	76
peak3558	32	16	552	142	13	3	441	165
peak3559	4	2	9	1	6	3	27	9
peak3560	33	16	130	72	17	11	102	28
peak3561	15	6	78	65	7	4	86	61
peak3562	6	6	23	17	4	0	51	40
peak3563	12	14	72	81	10	0	71	29
peak3564	1	0	33	19	2	1	27	6
peak3565	30	14	290	433	28	2	369	319
peak3566	7	0	79	45	2	2	31	22
peak3567	7	7	117	74	3	4	54	38
peak3568	23	12	177	35	8	1	107	36
peak3569	24	11	215	66	12	9	174	117
peak3570	31	9	92	34	12	5	55	20
peak3571	22	7	71	20	12	4	122	42
peak3572	44	28	260	143	13	14	209	128
peak3573	37	14	66	31	6	7	95	34
peak3574	38	18	245	218	25	5	144	79
peak3575	22	4	119	72	9	7	127	44
peak3576	20	2	43	107	11	2	40	39
peak3577	63	12	354	160	22	11	167	103
peak3578	21	11	87	55	6	3	84	60
peak3579	17	5	204	150	5	6	93	59
peak3580	22	4	135	76	3	1	57	53
peak3581	22	2	58	29	3	1	18	15
peak3582	21	6	230	162	12	6	87	73
peak3583	13	10	189	169	10	0	175	107
peak3584	10	9	58	25	4	0	42	19
peak3585	17	7	144	56	13	1	118	42
peak3586	19	1	195	103	7	8	105	44
peak3587	33	13	149	71	16	3	105	31
peak3588	15	0	109	50	5	1	101	23
peak3589	17	8	97	80	6	5	59	52
peak3590	2	0	10	19	1	1	14	11
peak3591	8	1	126	87	2	2	105	44
peak3592	46	13	341	188	27	5	385	143
peak3593	0	0	16	2	0	1	79	30
peak3594	17	12	66	38	14	1	31	19
peak3595	10	6	27	8	2	0	25	19
peak3596	31	7	73	37	20	2	55	13
peak3597	13	9	58	33	13	7	54	22
peak3598	0	1	13	9	2	0	15	8
peak3599	4	1	16	4	3	1	34	26
peak3600	9	2	73	53	5	1	61	28
peak3601	82	37	367	152	72	11	323	69
peak3602	32	8	89	23	20	4	183	91
peak3603	1	2	52	8	3	0	66	31
peak3604	36	23	326	172	27	5	276	64
peak3605	10	5	51	42	1	1	38	15
peak3606	9	1	88	23	5	0	57	17
peak3607	11	6	103	68	8	2	68	40
peak3608	7	3	101	55	2	2	63	24
peak3609	8	6	38	27	10	0	30	16
peak3610	6	3	20	11	2	0	34	6
peak3611	5	2	89	49	2	2	59	23
peak3612	10	0	60	24	2	0	58	24
peak3613	3	1	36	11	3	1	68	14
peak3614	6	5	56	16	5	0	52	19
peak3615	4	0	20	12	0	0	12	13
peak3616	4	1	123	61	1	4	162	65
peak3617	33	13	240	150	14	6	155	105
peak3618	4	1	19	6	0	0	14	6
peak3619	8	3	36	19	3	1	18	6
peak3620	6	0	36	17	2	1	26	13
peak3621	1	3	20	15	1	1	16	12
peak3622	2	0	54	33	2	0	25	15
peak3623	10	0	71	42	1	0	25	28
peak3624	0	0	21	3	0	0	47	34
peak3625	34	14	304	120	14	2	331	68
peak3626	9	9	112	68	12	4	87	33
peak3627	11	0	55	16	0	0	54	12
peak3628	14	3	81	59	4	2	41	30
peak3629	8	2	78	60	1	1	32	18
peak3630	7	2	49	16	2	0	33	16
peak3631	10	10	101	63	12	2	114	20
peak3632	41	7	314	107	22	5	249	56
peak3633	12	7	147	41	10	4	140	39
peak3634	7	4	69	37	3	0	64	11
peak3635	1	1	117	39	7	2	99	6
peak3636	13	8	53	90	13	2	51	35
peak3637	4	3	71	60	5	0	56	29
peak3638	18	4	87	32	3	4	50	18
peak3639	0	2	73	13	2	0	221	65
peak3640	4	2	17	39	2	1	20	15
peak3641	5	3	52	52	2	1	45	31
peak3642	3	1	25	19	2	1	34	22
peak3643	20	4	172	75	12	1	109	44
peak3644	120	43	582	416	75	18	641	175
peak3645	6	0	46	3	0	0	38	10
peak3646	4	2	51	7	3	0	16	6
peak3647	2	0	33	36	6	0	40	9
peak3648	9	5	316	119	6	2	195	52
peak3649	9	3	31	11	2	2	56	18
peak3650	8	1	96	26	4	1	105	51
peak3651	0	0	9	0	0	0	34	19
peak3652	14	6	48	25	7	4	39	17
peak3653	13	8	97	12	11	3	137	63
peak3654	44	11	103	34	32	7	134	17
peak3655	105	52	1019	285	96	16	822	212
peak3656	2	5	48	9	3	0	46	7
peak3657	4	2	38	36	10	0	60	6
peak3658	19	8	162	97	9	4	134	44
peak3659	5	0	38	24	0	0	26	8
peak3660	10	1	131	64	6	0	71	38
peak3661	7	0	34	24	2	0	23	9
peak3662	25	8	208	98	7	3	152	47
peak3663	6	5	60	37	13	1	24	14
peak3664	11	5	54	40	5	0	40	16
peak3665	12	8	35	17	4	1	34	16
peak3666	17	4	111	29	10	2	82	16
peak3667	13	9	169	49	9	3	90	33
peak3668	6	1	21	11	2	0	19	11
peak3669	17	7	35	21	12	1	33	18
peak3670	21	9	170	128	19	2	108	54
peak3671	6	2	52	30	6	1	46	22
peak3672	6	8	43	12	3	0	42	12
peak3673	5	2	104	45	2	0	39	21
peak3674	8	2	29	9	6	1	21	10
peak3675	0	0	11	0	0	0	17	12
peak3676	18	4	50	32	7	2	27	24
peak3677	20	13	233	95	11	5	179	75
peak3678	7	2	194	47	7	3	229	68
peak3679	80	36	253	239	67	18	331	99
peak3680	21	13	151	24	26	16	411	177
peak3681	12	3	73	31	8	1	59	40
peak3682	3	2	24	18	3	1	14	8
peak3683	12	4	183	70	7	2	132	40
