control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak3041	100	0	141	112	60	77	104	186
peak3042	362	58	883	357	853	963	1117	1721
peak3043	68	0	214	101	165	243	321	411
peak3044	328	77	2607	1332	636	774	2567	3781
peak3045	26	0	377	38	29	40	365	529
peak3046	85	31	673	400	77	132	587	984
peak3047	42	21	191	77	117	112	326	442
peak3048	27	0	214	23	94	66	252	508
peak3049	2	0	57	1	11	5	79	209
peak3050	16	0	39	36	8	5	62	174
peak3051	61	0	270	232	118	167	446	733
peak3052	10	0	218	98	13	12	91	173
peak3053	10	0	273	93	24	16	116	286
peak3054	6	0	257	98	21	22	105	335
peak3055	42	0	579	301	107	137	457	1216
peak3056	118	45	1119	1392	131	144	868	2077
peak3057	290	37	1708	1506	402	553	1512	2860
peak3058	17	0	163	116	91	87	263	411
peak3059	44	0	216	324	54	40	94	308
peak3060	92	55	240	154	110	123	293	422
peak3061	2247	509	7587	4856	5384	6680	8492	16565
peak3062	269	83	965	628	602	781	1316	2441
peak3063	1993	708	16459	8366	6615	8191	16551	36414
peak3064	37	0	257	268	66	78	287	421
peak3065	2	0	175	2	8	13	55	113
peak3066	216	13	470	228	246	291	199	578
peak3067	4004	587	12687	7487	5516	6570	9406	18607
peak3068	73	57	407	127	100	101	297	513
peak3069	2443	561	10280	5143	3807	4821	5623	11451
peak3070	1318	256	6127	3749	1019	1346	2500	5040
peak3071	571	445	3118	2287	1324	1391	2097	4231
peak3072	150	7	2827	1001	832	865	5091	7931
peak3073	123	59	1042	405	159	202	544	1211
peak3074	220	62	1870	1208	559	716	1544	2816
peak3075	209	14	1529	879	491	545	1014	1789
peak3076	138	65	1118	755	337	389	457	911
peak3077	66	50	480	194	72	85	221	411
peak3078	1244	436	6933	3535	2324	2971	4374	9173
peak3079	307	31	4676	1965	758	924	6866	11441
peak3080	70	33	1099	318	250	370	992	2368
peak3081	326	66	3002	2738	816	982	2882	5844
peak3082	208	88	1347	534	358	524	1056	2097
peak3083	9	0	52	165	79	114	97	219
peak3084	190	55	987	484	219	377	805	1474
peak3085	1614	375	4173	2964	2340	2917	2547	5834
peak3086	248	66	421	377	552	739	625	1344
peak3087	338	118	1554	1336	459	557	999	1674
peak3088	593	182	3091	1745	1069	1266	2473	6277
peak3089	36	0	157	67	53	73	179	392
peak3090	728	122	5926	2981	1675	2166	4441	11246
peak3091	13	0	139	151	128	150	165	424
peak3092	133	24	592	745	324	408	562	1103
peak3093	172	63	626	389	380	460	397	1024
peak3094	716	59	1820	947	695	890	1331	2815
peak3095	118	0	746	256	58	75	237	287
peak3096	117	36	1461	889	56	65	346	608
peak3097	84	38	1288	357	227	248	602	1132
peak3098	256	100	1472	807	712	937	1500	3438
peak3099	180	28	661	329	252	313	574	1081
peak3100	841	105	1396	569	905	1292	1057	1810
peak3101	582	177	1093	797	1178	1477	985	2175
peak3102	1435	251	8398	4249	5227	6349	8656	17931
peak3103	138	60	436	317	199	243	274	551
peak3104	136	25	2098	599	414	451	670	1143
peak3105	96	0	483	317	157	210	273	566
peak3106	93	14	557	430	275	366	322	803
peak3107	151	0	312	250	235	341	222	556
peak3108	344	19	1355	885	822	987	964	2393
peak3109	290	53	664	343	341	450	588	1351
peak3110	96	16	213	135	285	346	293	796
peak3111	122	52	756	424	679	739	811	1670
peak3112	237	82	713	829	999	1166	1109	1918
peak3113	658	66	3944	1890	1037	1386	3683	5871
peak3114	266	128	1119	551	562	924	1295	2904
peak3115	516	95	1587	712	1418	1527	2063	3843
peak3116	37	0	314	131	57	102	385	724
peak3117	3006	405	18750	7839	5983	7306	12898	24194
peak3118	520	29	1452	826	1559	1649	1232	2684
peak3119	987	210	2680	1570	1586	1909	3370	8064
peak3120	484	117	2731	1106	1408	1710	2168	4678
peak3121	17	11	406	227	38	35	153	229
peak3122	1	0	168	153	17	24	47	208
peak3123	21	18	142	42	62	50	174	293
peak3124	258	0	998	768	772	992	1154	2592
peak3125	86	0	322	92	284	301	404	657
peak3126	75	35	287	35	162	202	194	699
peak3127	374	17	1466	657	1212	1354	1607	3321
peak3128	128	18	861	298	297	291	1044	1544
peak3129	30	0	210	110	36	49	74	207
peak3130	97	34	512	353	76	134	433	726
peak3131	21	0	200	205	36	40	56	293
peak3132	5	0	107	124	30	42	117	188
peak3133	388	173	3791	2980	933	1221	3054	5928
peak3134	97	28	462	497	318	396	320	599
peak3135	48	0	157	106	22	24	25	129
peak3136	49	19	268	216	43	45	82	128
peak3137	128	7	401	159	50	86	212	353
peak3138	34	35	146	78	13	13	45	100
peak3139	486	8	2116	1346	935	1233	2870	5264
peak3140	7	43	85	100	43	66	102	173
peak3141	103	16	434	171	212	294	333	789
peak3142	170	37	381	196	231	258	379	588
peak3143	22	0	103	29	21	37	26	106
peak3144	188	43	428	451	361	549	371	744
peak3145	65	18	361	87	113	138	366	672
peak3146	43	27	237	25	59	81	145	305
peak3147	183	28	1046	511	304	528	974	2281
peak3148	68	0	174	199	33	61	139	199
peak3149	24	42	186	203	71	45	125	97
peak3150	22	48	435	212	50	45	258	335
peak3151	2277	473	3067	2045	1011	1440	2819	4372
peak3152	4	0	101	91	4	5	19	60
peak3153	455	182	1346	814	794	1066	724	1389
peak3154	284	93	649	443	726	1038	677	922
peak3155	170	45	691	292	482	558	628	1029
peak3156	974	195	2387	634	1425	1595	1498	3662
peak3157	400	19	1436	844	916	1048	1399	3130
peak3158	2	8	261	169	35	35	282	526
peak3159	939	217	4016	2031	1274	1487	3714	6239
peak3160	1426	298	10168	4900	2532	2955	10652	18619
peak3161	62	0	239	180	47	51	128	223
peak3162	135	30	1075	325	351	398	940	2257
peak3163	1	18	135	139	10	25	153	362
peak3164	77	0	149	84	171	190	236	355
peak3165	524	63	2508	1204	872	991	1996	4096
peak3166	1065	105	3327	1023	1188	1373	2316	4313
peak3167	435	33	1772	989	913	1063	966	2132
peak3168	170	60	4036	1560	513	681	3351	6025
peak3169	58	56	280	104	223	205	189	332
peak3170	117	51	430	250	175	255	322	555
peak3171	109	0	571	242	198	276	435	726
peak3172	119	35	749	433	474	535	492	1283
peak3173	50	24	446	258	166	164	303	641
peak3174	55	71	207	81	164	176	209	336
peak3175	1110	182	4548	2968	1480	1850	4457	8406
peak3176	167	52	961	901	73	110	301	485
peak3177	57	40	300	296	60	84	88	159
peak3178	4	0	54	124	1	6	0	0
peak3179	33	48	435	165	42	58	96	229
peak3180	166	194	2540	1104	238	226	634	1123
peak3181	320	77	837	402	402	516	654	1086
peak3182	1570	246	6586	3548	2723	2992	3945	8587
peak3183	41	9	262	53	152	158	505	657
peak3184	37	3	317	239	69	59	302	517
peak3185	116	26	771	504	221	300	769	1844
peak3186	217	22	1301	622	309	419	932	1369
peak3187	73	54	678	900	266	337	825	1796
peak3188	76	1	328	57	182	229	226	403
peak3189	60	1	389	309	161	209	610	1374
peak3190	232	56	537	246	425	431	580	1226
peak3191	231	20	561	352	353	381	252	607
peak3192	146	16	492	380	313	401	352	766
peak3193	669	93	3073	1560	1703	2010	3523	6669
peak3194	59	37	411	271	95	111	212	323
peak3195	67	20	255	213	79	69	130	283
peak3196	146	104	776	446	296	329	610	1243
peak3197	33	1	165	186	83	74	203	441
peak3198	5	0	201	136	25	29	134	215
peak3199	1293	372	5523	2668	1558	2048	3436	7330
peak3200	121	53	682	316	234	282	359	648
peak3201	59	10	498	263	136	183	219	521
peak3202	45	0	308	247	100	144	263	346
peak3203	82	31	507	513	80	110	369	864
peak3204	273	90	2083	1330	1028	1096	1130	3354
peak3205	235	16	737	604	300	372	348	808
peak3206	450	164	2141	1024	1094	1457	2106	4081
peak3207	505	70	1892	1351	746	997	1465	3075
peak3208	197	140	1292	789	222	290	885	1578
peak3209	46	67	510	341	110	147	314	835
peak3210	42	15	800	660	113	141	520	826
peak3211	227	36	963	650	516	703	698	1451
peak3212	278	102	1649	1431	468	615	1474	2788
peak3213	1953	382	13985	7255	4232	4941	12571	24437
peak3214	1747	326	5255	3101	10278	12368	13479	26170
peak3215	308	11	568	412	172	223	146	291
peak3216	177	56	1151	763	159	191	285	741
peak3217	784	200	1852	1192	3032	3968	4752	10047
peak3218	116	22	264	45	382	489	773	1608
peak3219	397	58	776	493	1272	1708	1749	3210
peak3220	158	8	381	100	375	596	876	1480
peak3221	22	55	129	154	152	181	285	536
peak3222	313	11	957	455	815	1028	734	1185
peak3223	75	30	242	102	168	218	312	522
peak3224	56	0	832	524	365	361	1055	1658
peak3225	70	0	259	247	167	201	284	798
peak3226	9	9	245	92	141	113	253	606
peak3227	462	56	1043	957	705	870	943	2399
peak3228	698	325	7224	3925	1219	1553	3795	8578
peak3229	20	15	461	254	56	61	110	200
peak3230	19	1	798	530	57	67	248	539
peak3231	494	39	663	283	290	399	505	1284
peak3232	536	96	3437	1769	1320	1544	3108	6063
peak3233	210	8	2174	1100	379	491	926	1554
peak3234	670	54	988	674	527	743	907	1983
peak3235	210	66	395	366	515	711	617	1295
peak3236	136	127	877	285	824	832	855	1816
peak3237	160	81	678	375	729	949	606	1438
peak3238	225	11	638	279	408	526	528	1278
peak3239	166	32	709	504	529	610	779	1572
peak3240	426	192	1609	818	708	957	1201	2464
peak3241	268	58	641	725	858	992	907	2178
peak3242	667	288	3960	2960	1609	2099	2687	6083
peak3243	94	66	351	209	217	378	312	613
peak3244	42	0	270	106	21	23	80	225
peak3245	0	0	162	112	21	17	40	162
peak3246	32	0	132	94	25	18	43	98
peak3247	11	0	130	1	15	19	59	73
peak3248	51	24	233	233	80	83	227	556
peak3249	88	32	620	500	202	188	376	917
peak3250	177	96	737	338	426	530	726	1514
peak3251	97	24	351	219	237	252	329	707
peak3252	88	24	878	369	251	300	795	1297
peak3253	71	0	124	181	114	120	124	259
peak3254	107	10	628	270	293	264	370	1226
peak3255	158	14	1699	734	270	325	666	1201
peak3256	3	0	67	47	25	14	86	132
peak3257	97802	14858	640548	318693	113132	151526	237321	489067
peak3258	39	32	282	325	96	155	196	449
peak3259	48	33	591	292	113	155	344	649
peak3260	242	80	2800	2460	555	672	3215	5877
peak3261	234	72	3888	2587	772	975	3338	6966
peak3262	379	63	2404	1514	495	649	3074	5122
peak3263	64	49	1720	993	171	209	1262	2389
peak3264	5245	1300	26329	15937	13133	15219	20741	43955
peak3265	5977	1146	19987	9977	11468	14518	19054	34291
peak3266	1526	450	3162	2558	2075	2782	2346	5072
peak3267	19	0	135	75	68	71	187	505
peak3268	1183	182	1878	1431	1223	1476	1386	2767
peak3269	1009	251	3661	2154	1840	2483	3514	7478
peak3270	113	0	347	206	261	357	504	827
peak3271	109	0	1212	370	349	470	1370	2667
peak3272	50	0	153	87	60	91	115	158
peak3273	33	0	465	179	88	101	219	417
peak3274	117	14	387	255	189	247	270	468
peak3275	66	16	226	129	65	62	57	184
peak3276	0	0	134	52	17	17	140	252
peak3277	15	0	273	78	128	187	219	489
peak3278	33	0	368	148	137	192	199	306
peak3279	8	0	94	34	77	108	227	387
peak3280	97	0	412	166	186	213	231	427
peak3281	15	29	108	3	14	19	39	141
peak3282	300	74	562	556	716	779	898	1678
peak3283	251	101	583	325	617	696	915	1598
peak3284	117	60	198	86	295	367	424	819
peak3285	55	0	722	263	57	100	244	584
peak3286	427	29	655	517	545	632	658	1325
peak3287	109	31	285	256	147	179	225	551
peak3288	43	0	354	298	70	83	331	482
peak3289	23	0	109	62	41	56	131	211
peak3290	54	1	161	152	114	135	179	467
peak3291	80	64	1081	728	182	254	1206	1925
peak3292	169	54	435	426	459	594	971	1877
peak3293	676	115	916	434	2727	2876	1923	3485
peak3294	157	22	657	247	537	730	571	1209
peak3295	109	12	704	355	436	497	677	988
peak3296	373	26	1116	915	820	1011	991	2491
peak3297	91	0	359	228	89	149	196	447
peak3298	5	0	277	32	39	75	116	257
peak3299	4022	569	11552	6678	7048	9154	9192	20703
peak3300	7	0	431	371	73	66	455	933
peak3301	141	28	992	488	276	476	922	2213
peak3302	56	8	195	158	235	242	322	592
peak3303	155	61	1739	683	286	380	1476	3111
peak3304	63	0	175	199	29	61	137	197
peak3305	802	247	3131	1309	1148	1513	1848	3757
peak3306	20	0	178	259	23	25	79	244
peak3307	22	48	427	212	50	45	258	335
peak3308	554	76	1416	1101	679	905	1332	2919
peak3309	174	12	743	414	408	506	616	1524
peak3310	144	52	587	468	296	412	793	1483
peak3311	28	0	291	410	92	141	318	617
peak3312	29	19	135	117	51	73	62	100
peak3313	81	0	897	423	120	154	775	1612
peak3314	61	40	290	76	79	84	119	260
peak3315	34	24	329	74	111	155	299	674
peak3316	137	16	497	403	415	499	577	1099
peak3317	3461	409	13770	6728	4112	4629	9563	18942
peak3318	596	346	5997	5757	618	757	3143	7174
peak3319	570	81	4582	2157	756	1036	2640	5071
peak3320	103	18	1077	372	130	159	811	1416
peak3321	91	68	2538	1439	351	421	3459	5470
peak3322	1384	264	5676	1532	1989	2157	4952	6752
peak3323	2555	209	5812	2718	2987	3612	3500	6341
peak3324	172	38	462	423	365	376	488	1143
peak3325	135	66	556	353	228	262	202	386
peak3326	174	108	1655	762	830	984	2025	3181
peak3327	527	41	1190	398	620	718	554	994
peak3328	438	46	3673	1212	333	431	1840	3286
peak3329	719	87	4664	2494	1695	1915	3083	6998
peak3330	933	295	4504	2237	1785	2068	4105	7119
peak3331	275	33	739	398	256	309	1143	1740
peak3332	72	38	373	307	144	233	441	828
peak3333	45	11	253	233	193	268	189	471
peak3334	651	219	1796	932	1988	2857	1865	4348
peak3335	256	123	1879	927	1909	2542	1908	4705
peak3336	37	31	434	339	1064	1180	961	1926
peak3337	1582	862	12252	4993	12053	14131	12508	26456
peak3338	48	0	228	61	49	46	84	150
peak3339	173	0	439	39	33	38	125	220
peak3340	134	38	900	575	69	63	313	534
peak3341	29	0	351	314	98	117	240	314
peak3342	56	0	153	158	182	186	203	377
peak3343	135	16	174	28	170	215	237	491
peak3344	1472	804	7915	4128	4956	5102	6134	10035
peak3345	1310	221	2245	1118	1463	1800	2164	3632
peak3346	81	35	463	223	75	99	199	408
peak3347	1379	332	5587	2161	1421	1761	2908	5453
peak3348	91	0	361	211	137	151	312	574
peak3349	236	0	360	170	168	187	354	591
peak3350	272	31	978	369	690	809	771	1305
peak3351	94	32	439	194	370	476	409	1376
peak3352	45	0	186	82	38	42	74	170
peak3353	46	24	228	36	40	62	81	187
peak3354	41	28	162	253	128	171	195	377
peak3355	6121	1569	13948	8585	9805	12059	13342	23448
peak3356	259	55	592	355	618	816	587	1549
peak3357	162	24	301	215	253	335	381	693
peak3358	75	1	394	113	139	189	175	343
peak3359	274	26	754	252	427	488	703	1061
peak3360	93	0	296	210	236	219	337	377
peak3361	1738	252	8644	3711	944	1201	2043	3272
peak3362	274	12	450	241	174	233	390	679
peak3363	1940	233	5461	3264	3827	4823	6107	13166
peak3364	430	89	1850	860	1007	1337	1178	2448
peak3365	545	249	3077	1467	1572	1845	2073	4371
peak3366	1431	257	1958	1471	2885	3581	2461	4206
peak3367	140	33	998	827	585	619	815	1393
peak3368	300	59	457	102	440	458	463	786
peak3369	528	35	1145	545	351	458	1604	2344
peak3370	170	15	1573	640	271	318	938	1790
peak3371	52	23	249	253	117	157	306	577
peak3372	653	81	1238	1050	871	1029	955	2183
peak3373	44	0	144	166	31	42	115	122
peak3374	4	0	127	29	24	25	131	234
peak3375	91	17	271	216	167	224	219	609
peak3376	58	25	370	413	170	246	296	628
peak3377	47	21	203	81	109	133	164	501
peak3378	23	15	158	29	57	64	88	312
peak3379	30	0	142	119	40	75	83	168
peak3380	3	0	69	78	3	17	80	175
peak3381	941	34	1165	420	702	866	1461	2506
peak3382	462	106	1688	828	839	1041	1759	3374
peak3383	2404	884	14825	8736	5421	6553	16619	31748
peak3384	986	327	6369	3769	3628	4528	8563	16113
peak3385	12	0	45	70	36	47	68	217
peak3386	54	0	212	197	101	87	233	369
peak3387	162	62	503	305	233	305	258	676
peak3388	3	0	70	34	36	51	137	219
peak3389	740	97	2206	1647	1311	1547	2793	5316
peak3390	50	0	358	240	71	120	260	481
peak3391	110	30	441	130	308	407	571	907
peak3392	610	236	7821	3901	1299	1576	7272	14101
peak3393	231	0	634	340	404	503	671	1629
peak3394	1027	505	25149	10209	3520	4434	21620	41024
peak3395	58	39	335	335	133	205	232	366
peak3396	1467	709	13615	7005	3909	4680	7207	14806
peak3397	21	0	136	32	56	102	141	408
peak3398	95	0	592	401	340	482	556	1216
peak3399	65	0	349	307	103	74	273	713
peak3400	17	18	215	121	10	5	127	103
peak3401	189	80	1069	471	717	836	641	1437
peak3402	114	47	560	126	163	205	466	720
peak3403	213	41	1246	759	369	480	798	1763
peak3404	130	46	441	244	337	425	442	799
peak3405	205	15	1252	561	282	341	883	1586
peak3406	264	44	1005	697	368	521	847	1754
peak3407	67	21	238	137	57	112	81	281
peak3408	74	13	131	16	61	42	138	282
peak3409	188	46	606	291	291	407	398	853
peak3410	48	17	248	94	107	187	278	596
peak3411	117	0	243	133	190	198	314	631
peak3412	172	47	453	203	183	200	374	785
peak3413	28	0	470	402	143	156	451	970
peak3414	123	95	800	350	187	258	627	1354
peak3415	4	0	176	114	61	65	151	159
peak3416	85	1	482	233	206	249	429	752
peak3417	58	0	649	297	172	193	468	944
peak3418	13	1	200	132	41	59	154	438
peak3419	37	20	521	420	147	186	403	842
peak3420	69	0	800	339	130	169	580	1175
peak3421	102	9	336	225	159	210	271	634
peak3422	4	0	20	60	12	17	21	145
peak3423	13	0	182	80	15	37	147	192
peak3424	143	55	985	340	316	418	476	1246
peak3425	135	15	422	161	316	362	370	619
peak3426	353	36	1023	697	499	545	745	1544
peak3427	95	14	399	247	117	166	360	373
peak3428	32	24	176	58	166	205	214	556
peak3429	53	0	234	76	89	97	161	312
peak3430	216	12	650	329	342	404	387	1048
peak3431	139	15	441	302	339	426	317	943
peak3432	26	0	268	405	242	270	327	725
peak3433	71	13	288	93	89	133	114	452
peak3434	159	22	426	245	404	432	406	823
peak3435	316	46	2945	1288	519	644	2772	5127
peak3436	10	0	30	56	97	85	178	352
peak3437	123	0	1063	425	41	60	383	656
peak3438	48	11	178	107	134	114	175	369
peak3439	57	27	237	67	132	161	235	390
peak3440	135	0	826	634	203	226	862	1469
peak3441	57	0	553	254	116	133	370	556
peak3442	110	47	658	310	91	96	158	277
peak3443	113	0	452	167	107	119	112	183
peak3444	327	91	623	442	408	636	651	1470
peak3445	90	73	314	158	127	134	191	441
peak3446	92	96	578	279	266	322	399	874
peak3447	270	28	489	207	301	463	583	1012
peak3448	239	73	1163	659	702	763	657	1612
peak3449	843	114	2086	1295	1124	1435	2301	4694
peak3450	481	113	1336	784	833	1156	1711	3369
peak3451	4775	872	14788	8316	8109	9577	15766	30433
peak3452	14	0	126	67	21	12	14	52
peak3453	31	0	243	270	19	24	170	261
peak3454	3	47	317	19	16	16	93	128
peak3455	180	64	833	355	135	162	316	539
peak3456	152	0	370	387	107	151	149	140
peak3457	121	0	229	100	95	205	231	485
peak3458	174	0	274	266	248	409	355	613
peak3459	2450	382	7733	5418	1770	2251	8095	16141
peak3460	743	232	5332	3223	1317	1525	4973	9211
peak3461	1131	133	3877	1889	1653	1872	3534	7422
peak3462	450	105	1938	1181	1106	1438	1637	3176
peak3463	246	55	4080	1487	532	655	3589	6364
peak3464	112	0	932	317	202	312	771	1526
peak3465	34	1	157	171	54	64	111	303
peak3466	62	28	280	121	111	133	157	334
peak3467	1448	182	5793	2866	1900	2381	4519	8502
peak3468	154	1	612	602	711	873	478	1317
peak3469	10	0	198	19	73	80	108	305
peak3470	13	0	218	134	114	145	205	523
peak3471	3	30	163	94	97	80	149	369
peak3472	216	12	1883	854	371	491	1740	2833
peak3473	889	339	8726	4014	317	372	1504	2704
peak3474	115	76	704	370	759	1004	2316	3441
peak3475	74	32	370	161	601	789	862	1835
peak3476	48	0	78	127	143	185	333	776
peak3477	63	0	496	120	242	304	529	852
peak3478	93	13	406	340	90	143	366	706
peak3479	131	8	965	259	166	190	342	529
peak3480	235	42	477	350	315	374	675	1114
peak3481	135	0	399	117	144	232	475	676
peak3482	215	57	2263	827	707	655	1727	3530
peak3483	241	62	402	288	397	504	457	1049
peak3484	284	68	784	309	481	560	801	1233
peak3485	333	174	1591	997	1052	1305	1596	3301
peak3486	1044	142	6818	3636	3548	4315	7154	12287
peak3487	223	89	1430	600	193	273	1469	2520
peak3488	40	29	211	75	86	98	191	285
peak3489	19	0	621	322	81	74	453	1042
peak3490	40	0	314	337	39	54	137	414
peak3491	69	53	577	456	121	160	484	729
peak3492	665	216	2235	1592	1371	1802	3117	5780
peak3493	345	102	2613	1346	2179	2281	2453	4840
peak3494	461	56	4023	1409	1192	1433	2750	4777
peak3495	276	29	1080	720	292	430	886	1834
peak3496	521	89	2343	1218	1086	1293	1450	3416
peak3497	333	142	3046	1131	1154	1214	3394	5715
peak3498	232	24	2426	1153	376	528	1578	2786
peak3499	195	29	1392	708	457	673	1535	2818
peak3500	71	0	229	63	95	131	131	238
peak3501	24	0	626	410	80	58	447	691
peak3502	729	142	2272	872	1103	1602	2190	3329
peak3503	152	2	364	274	106	162	333	727
peak3504	246	45	653	551	305	383	532	1234
peak3505	369	93	2343	1411	565	739	1083	2439
peak3506	218	43	468	340	412	448	484	1113
peak3507	258	58	481	137	356	523	427	1233
peak3508	55	74	501	394	317	381	429	630
peak3509	344	132	1348	857	772	930	1434	2634
peak3510	143	0	254	297	253	324	197	473
peak3511	113	0	334	110	175	227	179	483
peak3512	115	29	532	268	258	349	264	530
peak3513	2019	197	6242	2069	3656	3983	6159	9937
peak3514	603	87	1457	904	691	891	1043	2285
peak3515	54	12	150	82	63	88	154	393
peak3516	39	22	219	333	80	97	160	495
peak3517	30	0	96	8	17	23	158	249
peak3518	183	39	1773	748	425	595	1656	3042
peak3519	31	53	399	116	112	117	246	444
peak3520	69	0	733	441	150	127	507	1009
peak3521	26	0	166	38	56	50	124	165
peak3522	41	0	152	32	64	88	137	263
peak3523	234	37	1464	498	358	352	1479	2368
peak3524	5	9	190	153	66	97	198	383
peak3525	221	44	1170	967	375	431	1441	2511
peak3526	143	20	1252	472	279	292	1346	2159
peak3527	322	177	1242	657	895	1030	1546	3337
peak3528	284	56	453	480	591	788	774	1661
peak3529	61	0	246	109	202	227	398	1046
peak3530	134	0	219	194	48	58	55	123
peak3531	184	43	475	184	233	273	342	743
peak3532	264	60	974	497	439	495	880	1446
peak3533	230	75	1437	575	607	679	1269	1899
peak3534	796	87	3200	1150	1111	1353	2132	3651
peak3535	257	48	659	297	173	242	387	782
peak3536	195	43	1020	413	155	192	560	815
peak3537	153	55	369	246	211	280	310	598
peak3538	251	38	641	453	322	434	565	785
peak3539	441	91	886	396	477	514	394	688
peak3540	7	0	105	44	54	74	186	168
peak3541	25	31	201	119	91	133	404	833
peak3542	0	0	99	47	11	18	56	97
peak3543	17	0	163	83	40	60	321	705
peak3544	0	0	39	0	27	26	133	106
peak3545	70	40	403	333	159	176	296	576
peak3546	3169	292	8369	3428	6165	6254	10786	19036
peak3547	76	0	837	353	580	761	1922	3360
peak3548	512	106	2061	837	1270	1397	2830	4863
peak3549	582	111	1980	669	847	932	2063	3025
peak3550	231	0	343	87	183	182	398	768
peak3551	257	4	1224	573	368	465	1748	2919
peak3552	1021	304	2384	1474	1102	1310	923	1848
peak3553	799	271	2026	1194	454	564	540	1146
peak3554	52	0	343	283	230	237	449	1102
peak3555	49	13	117	162	180	213	277	427
peak3556	597	77	3424	1921	1272	1670	4930	7660
peak3557	380	29	829	405	815	982	2035	3329
peak3558	39	0	231	146	225	263	266	581
peak3559	1043	388	4053	3241	1352	1306	4336	8584
peak3560	686	253	2117	1998	1098	1423	1666	3280
peak3561	392	40	1676	1412	413	586	1467	3035
peak3562	627	127	2504	1345	1781	1845	3057	5574
peak3563	90	11	233	210	257	316	285	548
peak3564	5	0	113	25	5	0	12	24
peak3565	15	0	110	175	5	1	25	23
peak3566	66	0	1118	593	148	153	450	1063
peak3567	364	57	3988	1361	1082	1318	3041	5593
peak3568	930	79	1707	739	844	902	1536	2604
peak3569	454	75	729	344	394	561	708	1205
peak3570	850	147	1840	929	942	1187	1669	3244
peak3571	164	119	3136	1344	244	265	1289	2345
peak3572	989	240	1721	1139	2321	2537	2472	4906
peak3573	1186	501	4632	2471	2530	3078	6452	11703
peak3574	333	213	702	294	772	1004	1072	1723
peak3575	89	68	1034	617	511	558	1090	1836
peak3576	173	33	501	136	223	322	366	941
peak3577	46	18	214	117	111	144	152	402
peak3578	121	165	797	648	185	242	739	1476
peak3579	57	6	807	206	34	46	634	1031
peak3580	98	77	1664	857	410	564	1430	2791
peak3581	63	17	482	357	166	197	300	515
peak3582	69	33	143	215	45	54	66	34
peak3583	27	1	305	213	85	85	173	307
peak3584	196	0	537	113	224	283	433	689
peak3585	186	65	683	450	510	472	622	941
peak3586	74	34	957	459	414	390	741	965
peak3587	20	1	426	165	172	225	239	364
peak3588	64	29	357	151	73	78	182	485
peak3589	1	0	73	33	18	23	80	235
peak3590	103	47	367	253	292	310	309	768
peak3591	179	26	1076	349	243	350	766	1718
peak3592	1011	199	4421	3511	1394	1792	4076	8381
peak3593	855	209	3506	2022	1473	1821	4336	7826
peak3594	130	10	444	55	404	413	435	777
peak3595	474	149	2740	1433	1365	1595	1887	4051
peak3596	55	0	370	209	724	871	1047	2234
peak3597	443	51	1122	978	692	808	875	2039
peak3598	63	0	415	194	120	125	308	435
peak3599	1	0	149	92	28	32	119	159
peak3600	282	11	1803	824	385	519	1595	2406
peak3601	67	0	549	238	65	99	315	637
peak3602	211	68	847	707	659	858	1318	2605
peak3603	88	47	197	118	141	156	195	386
peak3604	279	103	1850	1639	600	792	1278	2099
peak3605	329	194	2731	2606	844	969	3046	5203
peak3606	228	17	534	923	192	266	782	1723
peak3607	354	17	3972	2463	664	878	1893	4182
peak3608	63	1	546	333	323	490	930	2018
peak3609	29	0	188	231	147	143	181	352
peak3610	6	1	119	99	29	41	94	185
peak3611	33	0	168	1	28	40	97	171
peak3612	5	0	67	88	4	8	22	127
peak3613	132	74	780	349	239	316	947	1820
peak3614	1408	184	5965	3898	2652	3327	7871	16833
peak3615	130	73	304	289	276	350	394	817
peak3616	250	84	1860	1751	556	714	1593	3646
peak3617	36	11	177	80	122	132	139	332
peak3618	94	24	1240	1064	235	302	759	1694
peak3619	289	118	2045	1168	273	388	494	1000
peak3620	3618	851	39410	24487	9449	11660	46820	86645
peak3621	749	245	8455	4009	1496	1906	7653	15009
peak3622	22	0	258	84	86	134	229	655
peak3623	107	17	364	216	131	172	264	345
peak3624	66	0	342	265	74	119	137	378
peak3625	67	0	221	2	76	88	130	255
peak3626	251	0	710	340	561	669	769	1707
peak3627	107	29	424	283	270	347	483	1179
peak3628	269	122	1250	1238	644	816	1553	3638
peak3629	161	109	446	329	308	349	539	905
peak3630	130	130	491	389	278	313	514	1307
peak3631	113	80	1641	717	406	515	908	2081
peak3632	32	30	401	313	63	92	413	745
peak3633	106	0	453	523	248	295	484	1119
peak3634	28	0	43	118	41	53	125	232
peak3635	17	0	151	46	51	51	103	194
peak3636	17	12	226	358	44	65	381	770
peak3637	33	10	698	499	103	131	699	945
peak3638	3185	556	10878	5937	4602	5776	5574	11934
peak3639	2778	413	5362	2598	3043	3854	3436	6269
peak3640	714	165	1544	806	636	839	816	1495
peak3641	187	0	777	483	309	376	705	1705
peak3642	128	18	2381	1337	295	318	1813	2797
peak3643	25	0	157	14	27	66	112	158
peak3644	27	0	157	32	162	192	237	444
peak3645	26	68	270	235	89	122	176	388
peak3646	116	6	602	460	214	251	539	835
peak3647	185	32	587	176	270	325	212	514
peak3648	1004	144	4775	1957	867	1090	2599	5487
peak3649	45	0	179	0	28	61	70	180
peak3650	1202	150	7113	3701	1288	1757	3323	6828
