control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak7779	203	86	471	619	177	225	577	871
peak7780	25	4	84	101	2	6	13	20
peak7781	285	84	1304	752	137	75	473	344
peak7782	117	36	355	201	63	56	202	172
peak7783	9	7	7	7	4	5	13	19
peak7784	120	56	69	67	35	33	110	164
peak7785	204	105	118	137	96	92	231	246
peak7786	69	17	156	88	46	57	92	60
peak7787	21	14	44	25	9	5	47	29
peak7788	173	89	186	173	133	89	357	350
peak7789	13	6	74	50	19	21	76	73
peak7790	9	1	42	49	20	16	61	126
peak7791	2	1	5	19	9	12	36	58
peak7792	13	4	70	98	16	19	156	124
peak7793	77	24	322	209	34	19	161	74
peak7794	38	9	109	108	18	10	65	38
peak7795	81	19	15	14	35	14	59	38
peak7796	100	51	210	284	24	29	59	94
peak7797	39	11	31	35	28	19	72	126
peak7798	328	131	468	566	35	37	71	74
peak7799	113	35	142	140	48	48	149	182
peak7800	31	3	59	50	13	22	25	20
peak7801	43	9	109	43	18	12	33	18
peak7802	24	8	101	89	16	19	33	51
peak7803	76	21	71	59	33	44	140	171
peak7804	47	6	193	106	28	42	97	86
peak7805	43	19	33	36	25	22	126	259
peak7806	10	1	67	47	3	8	6	11
peak7807	6	1	42	18	4	4	4	3
peak7808	22	0	122	75	23	6	49	60
peak7809	14	6	17	10	5	7	53	56
peak7810	370	88	1329	658	200	120	850	817
peak7811	197	47	186	120	158	78	828	460
peak7812	16	8	49	46	10	9	39	65
peak7813	3	9	19	11	8	7	30	47
peak7814	36	2	34	20	17	9	53	18
peak7815	448	105	471	267	143	101	476	251
peak7816	114	44	106	171	125	82	225	267
peak7817	431	148	467	376	263	227	621	641
peak7818	214	109	145	153	136	192	476	527
peak7819	77	32	196	302	37	44	76	62
peak7820	76	45	131	110	66	63	171	199
peak7821	3	3	36	26	4	9	32	33
peak7822	41	11	25	7	12	9	42	22
peak7823	260	110	219	258	97	93	117	247
peak7824	66	14	160	168	36	33	68	103
peak7825	20	11	28	31	12	12	47	56
peak7826	85	23	55	46	63	46	146	154
peak7827	20	7	29	30	12	4	59	64
peak7828	95	24	373	466	63	63	149	275
peak7829	174	73	1847	2192	156	155	1169	2029
peak7830	84	38	527	586	47	76	308	672
peak7831	9	1	54	45	16	13	26	21
peak7832	26	7	117	106	17	14	34	47
peak7833	337	168	440	568	132	178	872	1583
peak7834	365	78	722	357	93	56	620	229
peak7835	144	36	128	74	37	31	250	170
peak7836	111	49	450	483	41	54	131	183
peak7837	54	26	45	37	21	20	85	94
peak7838	7	5	3	12	2	3	24	16
peak7839	203	81	1186	1106	40	53	170	234
peak7840	1394	449	5044	4592	671	549	1602	1749
peak7841	575	141	243	129	301	222	970	612
peak7842	342	139	261	268	242	261	746	916
peak7843	1187	439	5946	6578	591	610	2543	3535
peak7844	275	121	117	201	176	175	477	496
peak7845	167	83	674	818	149	181	324	472
peak7846	39	15	29	27	42	40	117	132
peak7847	221	90	434	557	464	519	2399	2897
peak7848	6	2	34	17	27	10	465	330
peak7849	3	0	8	14	9	7	65	85
peak7850	119	39	445	351	127	112	307	501
peak7851	14	2	182	112	6	2	21	33
peak7852	31	7	108	119	38	31	160	222
peak7853	170	104	188	280	118	154	260	302
peak7854	174	65	293	222	112	107	446	473
peak7855	684	302	3464	4430	555	599	5767	7523
peak7856	558	305	3596	5229	261	282	609	997
peak7857	317	128	606	638	134	202	272	352
peak7858	246	128	112	228	156	146	373	590
peak7859	187	76	101	160	87	95	258	345
peak7860	202	103	149	175	128	153	304	336
peak7861	142	69	138	154	117	113	340	354
peak7862	163	69	266	327	130	121	808	951
peak7863	46	31	33	43	16	21	36	63
peak7864	33	10	38	63	6	24	35	75
peak7865	45	28	241	231	46	49	134	169
peak7866	85	54	137	193	78	131	119	199
peak7867	129	51	794	1062	100	134	423	909
peak7868	26	8	52	67	37	34	54	103
peak7869	20	8	38	17	15	14	129	67
peak7870	240	106	269	393	124	121	442	656
peak7871	58	17	240	178	15	20	70	82
peak7872	64	24	394	512	31	37	124	269
peak7873	135	76	308	278	71	73	180	287
peak7874	84	31	92	104	40	55	88	103
peak7875	114	57	65	119	54	78	122	225
peak7876	68	38	41	63	44	49	111	229
peak7877	175	65	1196	1556	59	111	262	681
peak7878	34	13	42	32	12	13	34	50
peak7879	967	486	2730	3618	557	598	1771	2654
peak7880	388	198	426	430	216	252	875	1375
peak7881	172	64	196	259	123	141	521	838
peak7882	1	0	3	6	1	6	16	36
peak7883	80	31	141	319	29	54	51	120
peak7884	127	47	1007	1187	64	107	273	480
peak7885	24	21	208	293	9	13	50	74
peak7886	3527	1873	5346	8317	1370	1615	4166	6589
peak7887	748	326	636	863	320	372	1261	1508
peak7888	22	2	8	14	2	10	22	23
peak7889	431	286	281	458	185	243	481	828
peak7890	48	26	82	87	16	25	47	88
peak7891	43	28	51	125	25	36	102	227
peak7892	787	430	1498	2064	405	465	988	1242
peak7893	308	163	270	461	132	159	330	515
peak7894	13	5	15	4	2	1	15	10
peak7895	140	56	172	159	106	107	671	537
peak7896	76	34	113	69	45	25	139	105
peak7897	11	10	16	27	16	10	48	90
peak7898	177	71	108	130	95	105	254	360
peak7899	231	90	147	189	143	139	361	484
peak7900	14	10	136	130	11	4	72	40
peak7901	32	8	54	51	4	9	40	56
peak7902	93	16	308	348	37	36	25	52
peak7903	55	20	40	51	19	26	55	91
peak7904	48	11	34	47	16	16	54	77
peak7905	31	15	60	85	14	13	81	90
peak7906	262	104	995	1502	112	132	289	697
peak7907	24	1	34	9	7	5	81	54
peak7908	70	11	188	109	44	30	38	65
peak7909	23	3	16	20	11	11	24	30
peak7910	16	3	31	12	14	9	28	36
peak7911	373	141	1300	1164	245	171	782	667
peak7912	259	85	203	191	150	151	679	522
peak7913	115	43	180	159	54	43	154	236
peak7914	27	20	53	70	22	12	28	46
peak7915	9	14	12	15	8	10	28	44
peak7916	4	0	12	14	5	5	20	13
peak7917	83	52	73	63	32	46	152	170
peak7918	257	115	456	652	108	147	289	337
peak7919	363	182	366	281	178	180	756	682
peak7920	13	0	69	36	4	4	19	38
peak7921	225	39	633	406	100	82	274	215
peak7922	64	24	188	167	53	25	94	121
peak7923	34	7	147	54	20	13	58	44
peak7924	75	18	180	157	10	14	54	71
peak7925	15	2	50	64	3	3	68	65
peak7926	313	94	215	169	95	70	435	263
peak7927	239	75	125	96	57	63	193	196
peak7928	110	46	166	152	22	30	27	18
peak7929	220	63	623	414	75	33	367	192
peak7930	365	85	293	206	146	94	691	371
peak7931	374	140	293	231	163	132	702	514
peak7932	30	8	48	29	15	24	56	43
peak7933	57	24	82	55	36	20	100	69
peak7934	69	19	80	61	42	19	233	152
peak7935	58	5	40	42	31	27	173	71
peak7936	48	8	57	64	44	21	287	246
peak7937	1887	733	1349	1126	542	574	1801	2543
peak7938	174	48	144	131	67	49	375	422
peak7939	83	33	173	171	51	18	121	120
peak7940	68	6	97	81	32	29	20	37
peak7941	376	111	463	230	133	86	315	180
peak7942	622	142	439	313	290	210	979	1019
peak7943	321	118	146	103	180	159	592	472
peak7944	163	73	159	141	141	126	410	537
peak7945	38	13	80	87	19	8	26	34
peak7946	96	34	118	86	57	21	83	75
peak7947	3	2	19	17	4	5	37	32
peak7948	1	0	5	16	6	4	17	33
peak7949	0	0	12	18	4	4	36	67
peak7950	0	0	4	5	0	0	8	7
peak7951	293	136	697	1242	94	119	395	583
peak7952	0	2	11	16	1	1	7	21
peak7953	1	0	14	3	2	0	5	10
peak7954	3	0	4	14	1	3	18	34
peak7955	110	13	355	200	38	33	120	128
peak7956	52	14	143	135	33	34	89	139
peak7957	24	7	62	81	22	16	146	192
peak7958	71	13	314	123	34	18	95	46
peak7959	58	24	61	88	32	54	56	102
peak7960	69	22	55	25	30	35	208	168
peak7961	153	63	216	147	62	61	358	194
peak7962	205	60	538	412	95	73	224	197
peak7963	104	45	216	306	71	64	95	161
peak7964	21	9	20	7	12	18	65	78
peak7965	13	20	65	47	17	14	116	83
peak7966	28	16	290	357	21	19	127	244
peak7967	5	6	86	139	19	14	102	231
peak7968	144	57	911	834	179	143	1072	1428
peak7969	57	13	56	17	65	44	283	220
peak7970	173	21	329	194	47	24	186	108
peak7971	665	154	546	262	214	154	908	554
peak7972	331	106	248	176	119	123	416	415
peak7973	517	121	660	490	174	123	1409	1101
peak7974	229	81	314	286	113	85	562	736
peak7975	2484	1039	22079	27245	905	1070	9031	16221
peak7976	53	18	281	189	28	20	32	26
peak7977	9	4	100	157	4	1	9	27
peak7978	14	3	99	156	1	3	12	53
peak7979	2	2	27	45	2	0	3	10
peak7980	1	6	26	15	0	1	6	4
peak7981	62	9	112	54	24	21	29	33
peak7982	331	117	219	302	168	183	429	622
peak7983	96	28	33	32	61	47	107	138
peak7984	122	49	60	67	92	98	171	299
peak7985	37	19	71	92	25	23	62	96
peak7986	32	13	29	20	13	19	57	81
peak7987	24	5	51	48	12	21	104	160
peak7988	593	259	366	415	332	381	912	1505
peak7989	269	107	208	235	141	168	367	517
peak7990	76	39	91	63	69	76	176	227
peak7991	13	0	13	14	5	6	63	116
peak7992	40	12	151	168	15	17	56	136
peak7993	55	39	187	265	18	22	79	118
peak7994	250	143	751	1044	125	189	382	463
peak7995	26	22	90	75	27	33	106	146
peak7996	15	14	9	10	13	9	52	82
peak7997	41	19	37	48	37	40	147	162
peak7998	92	30	75	47	73	26	283	182
peak7999	137	46	167	170	63	68	126	163
peak8000	105	40	47	70	49	42	75	123
peak8001	20	1	85	46	18	6	20	39
peak8002	35	5	36	42	15	23	137	254
peak8003	186	56	292	280	159	110	861	1472
peak8004	144	37	365	274	97	84	197	173
peak8005	91	26	187	139	38	43	33	56
peak8006	1	0	0	0	15	0	18	19
peak8007	1	1	4	2	5	1	15	15
peak8008	40	13	213	164	23	19	97	86
peak8009	35	7	205	119	20	8	74	66
peak8010	40	12	395	136	23	10	91	69
peak8011	5	2	51	19	4	9	24	16
peak8012	32	15	39	47	47	34	120	122
peak8013	53	20	23	17	37	30	85	67
peak8014	125	41	924	728	143	119	700	621
peak8015	103	29	122	125	47	62	128	279
peak8016	157	40	222	135	52	38	94	25
peak8017	212	183	116	226	103	110	318	502
peak8018	44	5	29	16	18	14	62	56
peak8019	182	40	225	176	62	36	402	351
peak8020	13	3	56	43	10	5	32	8
peak8021	41	15	312	212	41	33	157	256
peak8022	51	11	30	55	43	20	70	122
peak8023	63	47	76	87	30	24	123	164
peak8024	127	83	68	96	53	73	153	258
peak8025	106	41	106	59	75	57	272	193
peak8026	161	68	662	515	40	75	152	146
peak8027	13	5	8	3	14	6	38	21
peak8028	42	8	114	101	15	8	125	218
peak8029	196	132	199	231	123	135	160	306
peak8030	101	33	103	91	66	98	485	466
peak8031	4	0	47	36	0	4	6	4
peak8032	162	66	475	840	93	138	178	410
peak8033	89	73	177	212	46	64	285	488
peak8034	145	26	75	49	71	30	159	171
peak8035	599	156	724	469	194	167	1372	1295
peak8036	375	118	3095	2936	198	184	1724	2851
peak8037	93	23	120	103	50	25	89	134
peak8038	240	99	794	832	209	210	1129	1593
peak8039	284	74	1313	979	179	171	535	707
peak8040	395	206	1363	2632	331	428	2778	7533
peak8041	2020	821	2650	3446	1370	1583	6177	9816
peak8042	915	366	1541	1980	474	472	2808	3515
peak8043	13	8	26	38	30	18	119	128
peak8044	87	44	126	97	75	70	429	429
peak8045	357	158	301	235	261	281	848	907
peak8046	735	308	3960	4441	649	601	4984	6286
peak8047	256	58	148	115	212	176	380	471
peak8048	700	234	1161	1659	544	555	1136	1895
peak8049	400	101	1085	868	261	180	935	1076
peak8050	195	69	796	688	118	57	350	220
peak8051	3	1	12	15	11	5	28	46
peak8052	22	8	199	208	13	29	72	156
peak8053	2539	1145	9090	10898	1077	1038	7926	8064
peak8054	4	2	7	12	7	6	35	62
peak8055	2	3	38	37	4	9	15	25
peak8056	25	25	15	46	16	30	75	137
peak8057	37	18	81	69	13	29	35	61
peak8058	64	23	365	466	38	38	140	196
peak8059	16	10	53	86	29	35	213	285
peak8060	377	247	487	948	177	192	379	626
peak8061	227	49	212	187	77	26	484	379
peak8062	323	94	147	113	71	44	263	211
peak8063	894	341	608	598	250	232	980	967
peak8064	407	103	1857	818	149	82	625	326
peak8065	94	20	41	21	34	8	59	54
peak8066	187	78	186	244	148	160	270	511
peak8067	2	0	5	10	8	5	21	36
peak8068	7	1	28	32	12	13	41	64
peak8069	36	16	32	40	13	9	77	107
peak8070	836	382	2381	2892	619	774	1826	2198
peak8071	19	6	37	23	4	7	28	22
peak8072	51	16	208	208	13	18	24	55
peak8073	264	66	524	429	92	55	824	1123
peak8074	28	10	22	18	9	11	61	54
peak8075	98	22	688	704	88	99	298	597
peak8076	66	17	97	69	61	27	175	142
peak8077	4	3	53	28	12	5	19	29
peak8078	23	21	141	189	52	54	298	331
peak8079	361	80	404	253	167	105	821	671
peak8080	7	4	47	43	14	5	58	70
peak8081	7	4	46	70	15	9	48	44
peak8082	56	13	44	36	39	29	78	94
peak8083	46	25	47	17	32	36	71	103
peak8084	47	16	130	123	25	36	62	80
peak8085	40	20	269	158	21	25	104	103
peak8086	30	8	39	51	39	24	107	140
peak8087	423	95	1544	1698	273	245	829	1229
peak8088	253	96	575	512	171	122	1708	1595
peak8089	470	152	782	708	259	181	2696	2228
peak8090	366	116	356	269	146	125	1115	799
peak8091	82	25	381	290	50	34	318	301
peak8092	578	280	1702	1677	368	372	1485	1938
peak8093	224	99	478	641	90	130	693	1197
peak8094	44	14	117	168	18	12	229	257
peak8095	78	25	146	95	32	26	302	297
peak8096	15	8	85	62	11	16	46	116
peak8097	90	21	176	138	35	37	264	293
peak8098	89	20	146	151	33	20	201	173
peak8099	121	55	166	180	43	50	224	248
peak8100	61	18	75	54	77	54	391	169
peak8101	73	19	21	19	48	62	126	124
peak8102	396	81	1223	770	164	188	296	313
peak8103	148	56	1149	1458	66	85	539	1230
peak8104	344	88	1741	1244	106	96	439	525
peak8105	14	6	58	59	12	5	58	73
peak8106	522	221	1036	1233	258	224	2305	3006
peak8107	1385	671	1141	1419	539	596	2285	3045
peak8108	118	44	192	238	109	123	188	476
peak8109	169	69	820	477	163	146	657	703
peak8110	685	206	575	438	256	144	845	581
peak8111	537	165	368	371	188	119	739	487
peak8112	88	29	776	693	71	56	235	420
peak8113	19	11	196	165	19	19	147	296
peak8114	3	2	16	30	2	4	8	13
peak8115	794	475	2180	3757	600	788	1972	4282
peak8116	1208	525	8668	6915	835	827	5898	6652
peak8117	25	6	40	53	8	11	34	40
peak8118	28	10	71	79	7	13	23	45
peak8119	98	39	76	52	46	30	168	111
peak8120	97	24	39	38	30	11	86	71
peak8121	37	11	42	74	23	29	85	167
peak8122	6	1	49	46	4	5	25	35
peak8123	28	8	100	107	12	9	52	51
peak8124	6	2	41	9	4	1	18	1
peak8125	3	1	16	12	2	4	13	2
peak8126	7	9	8	14	12	6	57	60
peak8127	83	39	50	60	31	42	118	101
peak8128	124	27	75	52	30	37	109	98
peak8129	428	208	338	556	148	154	695	1025
peak8130	321	149	599	694	160	197	552	803
peak8131	437	243	2316	5230	233	303	620	1574
peak8132	34	9	125	210	16	8	28	40
peak8133	16	11	120	131	9	8	30	30
peak8134	53	30	239	460	20	34	232	414
peak8135	649	383	2241	3218	238	317	726	1323
peak8136	4	0	10	5	1	3	57	93
peak8137	75	43	282	430	45	66	142	179
peak8138	19	12	53	119	14	16	48	74
peak8139	139	84	1443	2840	99	89	621	1102
peak8140	8	14	55	24	5	5	42	35
peak8141	123	30	336	308	21	15	97	107
peak8142	158	68	826	1142	26	34	123	286
peak8143	115	45	322	368	19	29	48	92
peak8144	481	194	3068	3596	96	105	434	689
peak8145	9	0	32	41	4	3	4	9
peak8146	58	42	454	729	38	40	154	343
peak8147	507	177	2527	2913	337	313	1400	2643
peak8148	41	26	165	250	16	24	112	219
peak8149	277	169	2516	3866	127	159	986	1783
peak8150	4	0	13	13	4	4	13	28
peak8151	1	4	9	20	0	1	11	46
peak8152	1	4	55	60	3	1	14	10
peak8153	7	1	96	66	1	2	10	13
peak8154	35	15	45	62	15	14	76	91
peak8155	3	0	17	43	0	0	0	3
peak8156	3	3	34	94	1	1	4	9
peak8157	429	253	623	922	433	567	1059	1532
peak8158	904	574	3162	6771	1021	1215	1599	2813
peak8159	64	28	68	102	52	42	152	189
peak8160	22	10	28	34	9	13	65	57
peak8161	1000	600	1754	2153	476	499	2886	3888
peak8162	1807	963	1913	2232	749	875	3090	4029
peak8163	3141	1594	1981	2408	1123	1316	3322	4594
peak8164	4	2	37	31	3	0	10	25
peak8165	22	13	85	134	5	19	60	65
peak8166	152	74	517	706	144	104	333	391
peak8167	321	147	1399	2462	189	175	589	1037
peak8168	78	33	80	100	33	38	121	165
peak8169	59	50	75	147	34	19	44	56
peak8170	1	1	6	16	5	7	36	76
peak8171	3	0	9	13	1	3	15	12
peak8172	131	76	130	151	84	128	520	627
peak8173	287	140	169	235	179	281	519	731
peak8174	158	81	87	150	112	118	240	420
peak8175	213	110	733	1149	186	242	260	347
peak8176	86	54	461	822	64	68	149	274
peak8177	75	29	45	62	35	25	106	132
peak8178	12	2	31	20	4	9	15	17
peak8179	18	1	10	24	6	4	30	32
peak8180	50	20	133	262	37	46	108	204
peak8181	224	156	1088	1847	218	272	557	1154
peak8182	90	40	54	55	76	81	140	177
peak8183	90	62	44	91	67	97	127	228
peak8184	59	38	37	100	35	51	142	165
peak8185	293	197	1183	1937	241	270	849	1265
peak8186	44	20	50	98	19	20	5	24
peak8187	65	43	172	294	53	69	80	139
peak8188	71	41	299	381	82	87	409	681
peak8189	55	31	345	507	75	41	201	288
peak8190	100	48	733	915	95	75	366	494
peak8191	206	85	803	1105	139	154	303	436
peak8192	273	103	152	247	105	112	183	209
peak8193	2103	906	9833	10811	991	1120	3755	5423
peak8194	372	179	523	729	229	253	1413	1828
peak8195	258	124	344	543	152	155	885	1209
peak8196	439	218	1061	1553	267	297	759	1156
peak8197	7	3	16	29	5	7	37	59
peak8198	3131	1525	2376	3482	811	1038	1434	2071
peak8199	0	4	11	20	4	2	4	10
peak8200	1965	906	1152	1430	642	687	1733	1927
peak8201	270	171	417	772	61	103	183	215
peak8202	463	209	1582	2457	141	137	305	358
peak8203	139	82	258	430	135	117	530	875
peak8204	5	0	13	12	0	0	3	9
peak8205	5	5	98	138	2	2	15	53
peak8206	1	1	7	15	0	2	0	6
peak8207	155	107	229	255	90	75	323	522
peak8208	259	133	110	161	90	104	203	404
peak8209	208	111	206	278	91	88	264	306
peak8210	623	349	2077	3501	289	334	694	1263
peak8211	205	122	332	458	85	131	535	1047
peak8212	639	338	1050	1592	335	358	569	967
peak8213	253	148	895	1298	188	193	2384	3543
peak8214	1320	801	5929	8850	830	979	6470	11482
peak8215	7	3	19	29	2	2	37	42
peak8216	9	4	9	24	4	1	10	11
peak8217	7	0	31	13	2	5	1	12
peak8218	6	7	46	34	4	7	30	35
peak8219	3	8	39	27	6	5	30	43
peak8220	11	9	26	35	1	3	21	43
peak8221	13	10	100	133	3	5	22	42
peak8222	142	74	669	739	58	70	1256	1393
peak8223	427	236	980	1211	148	218	1022	1453
peak8224	649	367	1789	3270	265	341	1168	2068
peak8225	373	252	380	718	141	191	660	1148
peak8226	659	375	436	863	253	313	760	1270
peak8227	238	114	212	278	67	99	259	356
peak8228	183	66	93	130	52	48	91	149
peak8229	2537	1059	8453	12753	452	438	2644	4599
peak8230	1089	681	2164	5133	364	575	2807	6923
peak8231	15	6	22	29	6	10	31	60
peak8232	25	10	22	26	18	14	46	78
peak8233	15	7	31	26	5	4	27	27
peak8234	28	11	69	83	3	10	37	30
peak8235	1501	1029	1210	2149	696	927	2591	4543
peak8236	1308	692	6590	11564	868	1084	4090	7320
peak8237	20	11	72	107	13	24	115	230
peak8238	75	37	144	244	39	69	159	264
peak8239	124	68	783	1294	54	53	254	508
peak8240	402	209	240	297	181	182	440	637
peak8241	360	157	451	616	132	165	742	1291
peak8242	255	118	380	338	91	115	491	572
peak8243	500	272	864	1179	194	222	1014	1193
peak8244	164	61	275	379	89	78	426	779
peak8245	543	212	991	1286	208	231	569	1071
peak8246	388	181	200	366	149	200	301	563
peak8247	293	102	377	452	65	60	357	450
peak8248	510	183	321	282	167	114	340	412
peak8249	60	23	34	34	25	25	90	52
peak8250	8	0	40	79	0	1	12	16
peak8251	292	135	2095	3411	119	183	786	1290
peak8252	183	58	1461	1710	146	157	875	1614
peak8253	91	28	95	109	37	38	113	123
peak8254	98	30	105	150	86	101	472	756
peak8255	166	63	169	205	152	161	643	929
peak8256	440	198	2980	3483	375	471	943	1737
peak8257	61	17	72	42	46	30	146	129
peak8258	156	43	87	74	45	60	138	101
peak8259	1730	1060	3061	4421	549	701	2662	5602
peak8260	1607	440	1758	1732	360	276	1282	1529
peak8261	2	2	20	19	8	7	42	64
peak8262	18	11	47	97	20	26	69	132
peak8263	13	2	27	57	4	9	15	24
peak8264	90	29	46	34	32	8	45	39
peak8265	252	53	395	214	126	61	692	418
peak8266	471	160	3520	3330	222	221	1535	2111
peak8267	65	27	438	314	31	25	88	57
peak8268	52	26	31	83	6	10	23	42
peak8269	55	16	418	413	28	34	115	145
peak8270	783	321	558	561	244	279	872	850
peak8271	191	81	335	399	79	79	101	155
peak8272	88	39	671	851	85	69	699	860
peak8273	84	29	524	431	51	46	255	190
peak8274	113	23	126	57	67	46	335	240
peak8275	121	29	240	156	49	36	363	240
peak8276	211	61	481	309	68	58	388	340
peak8277	1070	429	6477	5669	500	459	2453	3292
peak8278	438	189	517	682	247	234	989	1886
peak8279	331	129	307	318	145	148	331	419
peak8280	2989	1708	9406	13789	1246	1689	3030	4641
peak8281	228	85	202	261	144	123	511	770
peak8282	360	165	160	223	168	243	371	579
peak8283	199	101	118	146	83	78	179	207
peak8284	255	96	228	306	58	71	71	146
peak8285	19	12	39	123	11	26	96	272
peak8286	26	20	49	127	12	23	66	178
peak8287	69	15	349	363	28	40	105	137
peak8288	376	170	818	1679	229	328	2795	5009
peak8289	389	165	576	869	218	256	1633	2479
peak8290	457	203	189	235	220	261	410	695
peak8291	620	266	288	427	360	430	742	905
peak8292	2	2	5	11	1	1	24	53
peak8293	96	48	144	154	26	33	105	135
peak8294	123	31	127	104	62	41	206	300
peak8295	309	64	337	145	105	92	494	482
peak8296	636	278	539	871	214	319	513	918
peak8297	790	305	1472	1956	270	301	443	520
peak8298	133	54	746	1151	63	48	454	828
peak8299	226	168	493	724	227	245	1582	2479
peak8300	415	270	425	788	343	423	1380	2124
peak8301	74	30	84	51	59	44	166	91
peak8302	245	76	268	250	166	159	251	338
peak8303	3	1	8	18	0	1	13	14
peak8304	19	10	44	49	14	25	69	175
peak8305	50	25	96	133	22	37	103	154
peak8306	46	17	100	153	24	24	65	134
peak8307	47	24	55	101	23	14	40	84
peak8308	38	12	38	31	10	5	21	27
peak8309	25	4	83	139	6	4	19	21
peak8310	810	435	881	1166	361	396	1480	1946
peak8311	24	7	60	70	3	7	12	41
peak8312	1270	543	8734	12910	743	774	3453	4155
peak8313	1	3	18	19	1	0	4	16
peak8314	2034	869	1807	2117	494	611	2204	3319
peak8315	298	113	499	585	86	83	584	948
peak8316	237	88	1441	1984	219	244	844	1419
peak8317	130	64	168	186	152	186	686	1011
peak8318	94	40	49	43	113	128	225	293
peak8319	191	95	194	437	168	309	494	1087
peak8320	338	141	637	702	485	469	2023	3481
peak8321	1416	670	6400	9038	1236	1507	5376	10759
peak8322	1240	470	3115	2713	940	810	2137	2327
peak8323	22	10	28	49	16	16	78	121
peak8324	87	25	177	95	28	54	83	74
peak8325	109	29	736	444	31	44	172	172
peak8326	77	68	45	105	95	129	178	306
peak8327	25	4	32	43	15	18	63	96
peak8328	42	31	77	105	32	45	57	99
peak8329	22	15	40	77	13	21	50	162
peak8330	41	30	73	92	28	29	75	216
peak8331	37	28	47	72	10	33	51	116
peak8332	103	52	358	477	22	47	73	147
peak8333	45	26	76	88	33	14	45	80
peak8334	66	30	65	74	23	12	49	102
peak8335	61	38	35	82	34	39	77	120
peak8336	65	39	54	114	24	52	58	191
peak8337	74	46	87	130	34	44	112	132
peak8338	30	17	88	158	96	88	357	655
peak8339	43	20	229	401	94	149	372	583
peak8340	47	23	39	48	39	44	73	121
peak8341	31	1	76	62	7	2	90	50
peak8342	236	84	955	868	131	156	508	903
peak8343	1298	654	6536	9587	591	798	1591	2512
peak8344	26	15	53	80	7	6	14	17
peak8345	28	19	46	58	28	29	47	163
peak8346	72	32	48	53	15	45	84	126
peak8347	112	77	133	253	43	61	62	74
peak8348	150	71	626	593	65	67	105	178
peak8349	746	296	1363	1212	299	229	1876	2377
peak8350	1366	661	607	993	452	585	1078	1803
peak8351	1302	719	775	1305	525	623	1276	2211
peak8352	718	327	531	725	230	293	688	1162
peak8353	987	497	1701	2868	344	413	2103	4508
peak8354	891	525	1635	2982	328	319	2345	5048
peak8355	691	366	1588	2230	361	451	571	736
peak8356	337	218	1369	2398	197	291	449	807
peak8357	17	15	70	132	12	16	51	68
peak8358	52	30	390	648	26	31	133	301
peak8359	12	6	87	119	19	25	54	105
peak8360	18	3	20	39	5	11	16	53
peak8361	29	12	80	145	30	28	64	102
peak8362	50	36	275	447	23	39	72	111
peak8363	17	14	76	100	19	15	197	278
peak8364	238	97	170	221	145	131	394	573
peak8365	122	40	55	33	63	63	133	133
peak8366	27	10	58	33	15	8	108	88
peak8367	456	190	1541	1442	199	209	573	664
peak8368	25	3	20	22	15	14	68	64
peak8369	156	42	471	273	117	98	307	249
peak8370	133	30	92	72	75	58	219	177
peak8371	632	240	3208	2895	282	352	1516	1721
peak8372	325	68	1025	522	119	81	502	231
peak8373	811	462	7305	11439	273	393	2841	5660
peak8374	11	6	11	7	4	8	14	43
peak8375	8	1	12	22	5	7	32	73
peak8376	117	50	235	205	80	95	620	604
peak8377	18	18	101	198	16	14	71	117
peak8378	142	94	790	1323	238	347	572	930
peak8379	295	172	487	972	312	477	843	1764
peak8380	3259	1250	4643	5537	1172	1226	2356	2403
peak8381	209	89	317	376	31	40	172	197
peak8382	332	137	608	781	48	42	405	541
peak8383	741	344	945	1259	88	129	612	1018
peak8384	43	3	76	76	25	18	186	246
peak8385	228	83	211	238	115	135	442	495
peak8386	158	74	124	190	52	87	125	175
peak8387	461	257	2313	3435	205	291	536	795
peak8388	246	61	397	417	164	108	714	755
peak8389	357	142	260	200	205	161	657	560
peak8390	512	173	245	352	165	239	530	969
peak8391	821	389	1449	1980	444	446	867	1279
peak8392	45	28	289	522	16	12	44	86
peak8393	7	2	7	7	1	1	6	23
peak8394	70	33	39	44	37	36	42	138
peak8395	228	141	331	483	88	109	279	438
peak8396	309	107	515	750	109	140	1226	1695
peak8397	1019	511	1141	1439	523	570	2532	3170
peak8398	796	285	1592	1549	378	265	310	426
peak8399	2094	1106	4758	7744	705	953	823	1607
peak8400	66	46	116	207	22	37	52	86
peak8401	30	21	17	35	12	17	61	100
peak8402	38	31	117	249	8	20	33	87
peak8403	14	7	30	35	19	9	74	96
peak8404	58	30	124	172	26	44	227	325
peak8405	87	39	103	130	73	61	218	146
peak8406	163	55	919	711	160	142	767	763
peak8407	146	62	66	33	90	47	176	118
peak8408	169	49	487	491	107	116	215	232
peak8409	384	85	1733	955	190	165	881	819
peak8410	23	20	110	106	13	11	34	28
peak8411	38	15	119	187	15	17	40	73
peak8412	35	13	113	90	17	10	61	88
peak8413	15	7	69	68	3	13	4	12
peak8414	110	53	89	160	47	46	189	400
peak8415	205	69	146	112	83	66	182	233
peak8416	21	17	22	49	5	12	51	80
peak8417	17	4	49	103	1	4	4	12
peak8418	179	66	312	434	38	44	85	95
peak8419	27	13	32	51	30	20	128	176
peak8420	0	0	5	15	0	0	3	8
