control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak4789	20	10	66	60	7	24	38	20
peak4790	33	11	57	88	14	16	36	16
peak4791	20	8	165	113	35	5	56	26
peak4792	6	13	179	157	5	5	132	79
peak4793	74	81	353	517	40	104	134	252
peak4794	24	9	69	64	6	15	79	53
peak4795	14	28	83	145	19	16	46	67
peak4796	90	49	224	168	42	45	152	207
peak4797	66	43	151	380	73	89	254	556
peak4798	387	120	319	220	207	138	310	457
peak4799	25	24	124	152	23	16	42	107
peak4800	117	66	88	145	74	59	64	98
peak4801	33	14	51	231	20	11	57	88
peak4802	1	0	32	18	4	0	20	22
peak4803	4	0	23	35	9	3	42	41
peak4804	34	16	164	111	36	12	52	65
peak4805	0	0	26	11	2	0	21	10
peak4806	15	8	277	333	24	60	398	476
peak4807	324	217	3243	4100	203	220	1415	1587
peak4808	91	99	172	332	34	82	68	136
peak4809	55	25	86	204	15	32	58	113
peak4810	2	0	96	50	18	4	61	49
peak4811	7	10	29	42	15	14	44	35
peak4812	41	33	457	448	72	73	308	377
peak4813	25	2	39	62	31	11	68	56
peak4814	25	1	90	54	0	9	19	17
peak4815	11	22	753	785	25	12	331	203
peak4816	19	22	224	343	15	12	91	82
peak4817	46	7	1329	1022	62	68	1528	1222
peak4818	73	86	69	97	47	75	51	203
peak4819	134	307	234	510	173	284	148	647
peak4820	8	14	42	185	21	23	46	151
peak4821	1104	593	13820	13943	908	836	9255	7187
peak4822	41	14	342	344	21	12	127	66
peak4823	6	8	92	94	12	11	56	28
peak4824	9	4	159	140	8	6	144	36
peak4825	0	0	11	15	0	0	17	3
peak4826	23	29	683	437	43	21	625	237
peak4827	0	1	22	33	0	0	10	10
peak4828	68	60	653	679	36	66	179	139
peak4829	76	53	47	248	26	82	39	192
peak4830	65	29	263	254	50	23	212	87
peak4831	64	10	112	43	84	55	168	111
peak4832	20	13	134	68	68	38	97	75
peak4833	55	28	130	132	93	73	131	95
peak4834	48	32	276	246	124	39	159	82
peak4835	57	29	145	103	44	53	60	119
peak4836	2	4	86	136	1	3	41	23
peak4837	292	131	740	676	247	140	632	392
peak4838	17	14	67	63	51	14	178	100
peak4839	57	69	604	1026	69	69	313	552
peak4840	87	53	2572	2608	75	114	1418	1190
peak4841	129	170	3154	4282	60	112	1018	1143
peak4842	2	9	169	179	4	8	47	52
peak4843	59	27	462	611	65	45	319	269
peak4844	12	5	33	81	8	15	31	30
peak4845	38	25	91	173	21	24	74	122
peak4846	152	75	1530	1201	111	97	557	587
peak4847	7	6	45	67	16	20	23	111
peak4848	183	62	467	510	189	125	401	335
peak4849	303	149	12955	9738	183	168	10573	4844
peak4850	47	20	161	142	52	29	142	60
peak4851	175	129	548	936	151	202	365	706
peak4852	85	80	597	695	100	116	362	301
peak4853	330	155	456	1525	363	316	1134	2402
peak4854	1069	588	3263	3586	1362	1057	4413	4656
peak4855	591	254	571	521	599	429	718	1031
peak4856	5	0	4	4	3	1	9	15
peak4857	38	33	62	330	56	53	101	343
peak4858	584	272	1736	1701	514	441	1288	2012
peak4859	479	315	3240	4711	521	558	2250	2607
peak4860	294	172	371	280	260	251	464	447
peak4861	357	247	1184	1324	429	269	725	680
peak4862	126	55	575	404	101	120	310	266
peak4863	42	17	233	147	48	28	158	119
peak4864	21	23	688	443	19	11	551	408
peak4865	394	308	807	1699	319	471	487	717
peak4866	668	259	1019	1171	515	352	704	1046
peak4867	12	4	24	9	17	18	60	51
peak4868	15	14	42	23	21	20	59	67
peak4869	35	15	820	642	15	26	770	436
peak4870	116	86	73	216	65	131	42	74
peak4871	376	188	683	531	267	219	428	510
peak4872	2	0	28	30	0	3	39	11
peak4873	387	202	1297	1365	381	272	1761	1257
peak4874	25	18	53	134	45	44	103	261
peak4875	76	17	104	151	82	74	104	101
peak4876	55	55	75	43	68	60	114	103
peak4877	36	20	473	605	58	54	542	387
peak4878	0	1	45	52	0	8	39	31
peak4879	18	21	138	240	23	32	127	127
peak4880	18	5	53	60	32	35	55	44
peak4881	172	224	237	622	208	205	372	445
peak4882	0	3	57	65	25	19	68	66
peak4883	19	12	176	133	76	46	309	249
peak4884	107	35	133	178	70	48	127	365
peak4885	56	25	365	324	89	58	582	526
peak4886	30	8	208	118	53	59	219	194
peak4887	14	5	108	56	43	17	145	54
peak4888	2	2	209	135	17	7	204	106
peak4889	274	152	2892	2061	255	180	1247	1630
peak4890	422	146	460	809	461	247	907	1978
peak4891	55	17	166	136	48	18	135	144
peak4892	96	58	506	376	118	82	237	324
peak4893	67	30	176	359	46	42	265	863
peak4894	23	20	57	128	16	24	50	172
peak4895	1	4	23	14	11	8	95	91
peak4896	6	0	87	99	37	17	628	430
peak4897	110	38	159	63	67	46	100	109
peak4898	149	82	1550	1118	146	145	741	494
peak4899	125	96	622	328	110	165	256	99
peak4900	22	9	22	66	14	16	34	65
peak4901	14	10	549	674	17	25	482	354
peak4902	33	30	191	208	58	64	266	177
peak4903	13	7	63	36	5	8	68	29
peak4904	0	1	37	27	0	0	32	9
peak4905	18	11	76	31	16	21	85	28
peak4906	32	17	374	285	29	8	551	507
peak4907	94	66	1104	1038	222	171	1155	964
peak4908	17	12	68	61	46	16	117	48
peak4909	31	13	507	547	117	83	1476	816
peak4910	1	9	64	33	36	30	125	58
peak4911	0	4	77	64	8	17	104	28
peak4912	11	5	126	127	92	143	497	559
peak4913	6	3	8	11	6	21	45	59
peak4914	0	0	16	4	2	21	42	29
peak4915	2	0	10	1	19	0	36	23
peak4916	129	129	482	530	103	153	192	210
peak4917	416	279	4314	2616	339	294	2685	2066
peak4918	7	10	8	16	17	15	27	39
peak4919	9	6	37	46	4	10	46	54
peak4920	0	0	33	37	2	7	326	299
peak4921	94	34	1277	920	107	75	551	287
peak4922	15	6	204	249	22	11	51	29
peak4923	10	1	58	46	4	2	27	24
peak4924	526	308	3816	2855	394	304	1999	646
peak4925	221	187	536	716	142	180	236	250
peak4926	67	26	137	131	29	20	24	45
peak4927	77	38	98	129	70	33	64	51
peak4928	149	147	295	549	137	134	148	179
peak4929	7	18	1055	1060	0	9	165	87
peak4930	45	59	261	378	43	72	193	149
peak4931	0	3	60	100	0	2	32	51
peak4932	59	25	155	331	37	26	102	122
peak4933	23	17	303	377	8	20	201	124
peak4934	34	31	273	412	19	27	127	130
peak4935	64	46	1082	1147	39	53	510	388
peak4936	2	6	73	93	2	16	46	27
peak4937	17	19	176	188	40	15	111	75
peak4938	290	119	2815	2541	343	294	2261	1982
peak4939	88	42	1447	1334	86	80	1069	665
peak4940	5	1	62	52	0	0	31	12
peak4941	77	67	861	935	147	137	572	410
peak4942	12	9	62	77	8	20	21	27
peak4943	23	7	295	261	14	17	77	115
peak4944	3	9	60	39	11	2	18	27
peak4945	70	74	1991	1988	98	95	1653	1381
peak4946	47	19	45	91	36	33	35	61
peak4947	95	47	100	140	106	91	140	224
peak4948	32	19	97	136	19	20	69	38
peak4949	21	33	468	523	63	57	349	220
peak4950	34	24	31	45	45	46	30	65
peak4951	58	30	137	224	12	36	66	83
peak4952	67	73	74	92	79	82	71	68
peak4953	164	128	433	614	88	155	246	306
peak4954	153	49	202	348	71	127	128	186
peak4955	53	49	185	260	48	47	92	148
peak4956	8	2	349	471	17	7	217	148
peak4957	7	7	57	71	5	3	71	41
peak4958	40	11	117	161	41	42	78	102
peak4959	31	50	224	368	68	42	160	153
peak4960	18	11	213	233	15	28	124	137
peak4961	10	15	135	200	24	26	231	100
peak4962	69	72	415	524	101	108	146	233
peak4963	584	225	11862	8182	353	305	5901	5205
peak4964	52	35	301	375	79	59	204	312
peak4965	239	163	4096	3877	231	205	3453	2457
peak4966	225	95	1283	1007	207	147	731	420
peak4967	466	315	1152	1298	439	500	794	540
peak4968	91	62	269	239	33	45	92	59
peak4969	37	15	118	180	10	22	34	54
peak4970	136	98	203	526	111	164	311	541
peak4971	19	19	208	240	31	37	36	36
peak4972	12	6	30	43	10	5	46	34
peak4973	7	9	41	73	17	15	74	96
peak4974	160	57	230	254	119	76	162	217
peak4975	103	87	128	254	93	107	118	124
peak4976	11	8	67	75	19	15	41	42
peak4977	6	7	60	141	1	13	36	28
peak4978	18	19	268	365	36	25	141	117
peak4979	305	58	484	446	176	129	766	1385
peak4980	280	150	8036	6183	343	289	9653	4746
peak4981	155	128	1466	1273	67	70	717	511
peak4982	23	7	239	246	8	4	70	27
peak4983	106	38	174	518	100	39	239	466
peak4984	244	131	1260	1272	189	199	504	544
peak4985	666	304	3327	4960	387	323	1638	2804
peak4986	6	7	44	66	9	9	17	18
peak4987	54	25	111	103	78	37	147	270
peak4988	101	68	140	311	102	122	212	323
peak4989	263	233	2711	2249	213	255	987	888
peak4990	134	72	2254	1550	248	149	1315	812
peak4991	313	160	1397	1133	185	203	272	295
peak4992	10	0	41	32	0	1	25	26
peak4993	137	80	469	666	84	65	438	532
peak4994	67	38	1295	1286	72	39	677	443
peak4995	61	21	671	1031	33	52	349	287
peak4996	181	153	1386	1567	102	106	1097	690
peak4997	104	116	2462	3855	198	176	2062	1715
peak4998	5	2	48	72	10	10	16	45
peak4999	1	1	35	39	3	0	137	30
peak5000	488	275	6646	4547	378	378	4054	3295
peak5001	51	51	66	140	100	42	111	108
peak5002	39	36	543	582	22	44	422	291
peak5003	64	46	289	237	37	35	76	60
peak5004	18	13	164	214	23	16	82	90
peak5005	13	6	39	28	13	10	11	16
peak5006	44	27	612	678	32	31	356	374
peak5007	57	54	644	1016	58	64	326	363
peak5008	140	102	739	967	68	135	401	495
peak5009	230	199	335	437	260	270	395	612
peak5010	589	363	15666	13057	469	495	11131	9431
peak5011	912	315	989	1394	588	468	1027	1911
peak5012	606	351	5296	6253	474	529	1743	1662
peak5013	133	83	594	720	123	91	395	297
peak5014	39	20	36	98	60	29	109	163
peak5015	178	53	207	158	180	101	325	259
peak5016	24	17	70	54	11	17	39	68
peak5017	15	10	290	361	11	10	126	83
peak5018	68	2	429	210	22	30	138	87
peak5019	67	51	248	211	65	47	89	99
peak5020	51	27	755	838	32	48	742	610
peak5021	323	273	340	788	269	280	483	1071
peak5022	51	70	178	261	84	94	159	75
peak5023	6	10	60	52	5	7	23	20
peak5024	6	8	209	166	6	5	61	43
peak5025	49	31	62	186	55	48	113	160
peak5026	399	238	3531	3542	439	431	2353	1754
peak5027	5	3	186	118	12	1	52	30
peak5028	0	0	5	14	2	2	16	9
peak5029	0	10	43	34	0	5	13	14
peak5030	230	120	196	197	81	51	117	74
peak5031	130	80	327	335	27	18	58	25
peak5032	111	95	773	758	114	165	681	541
peak5033	1489	857	13161	10476	1832	1412	11354	8790
peak5034	551	261	3423	3575	652	453	2269	1545
peak5035	30	8	186	313	51	62	173	173
peak5036	83	22	2057	906	72	32	643	210
peak5037	68	29	90	166	80	57	116	190
peak5038	493	218	3429	3046	430	302	2063	2002
peak5039	60	35	1326	951	24	44	569	317
peak5040	79	84	332	473	166	166	601	510
peak5041	1	3	107	102	3	9	112	58
peak5042	8	16	65	101	7	4	38	75
peak5043	2	0	23	72	3	7	26	61
peak5044	11	18	56	112	8	9	57	60
peak5045	726	469	5014	4655	450	564	2588	1223
peak5046	30	32	193	268	67	53	81	89
peak5047	103	47	727	633	95	67	314	270
peak5048	6	2	129	82	0	4	40	24
peak5049	391	240	684	1648	302	204	750	1398
peak5050	263	169	5331	3016	266	257	1672	720
peak5051	364	166	1454	1566	349	313	1016	826
peak5052	23	11	47	80	19	18	24	53
peak5053	15	7	27	13	20	7	29	20
peak5054	16	5	56	64	13	15	37	37
peak5055	22	20	570	604	34	64	590	293
peak5056	55	40	311	706	85	63	334	393
peak5057	18	7	90	106	15	13	94	51
peak5058	20	12	125	167	34	18	90	31
peak5059	3	5	98	201	10	20	53	77
peak5060	8	5	12	31	6	20	36	64
peak5061	15	2	31	41	7	10	46	89
peak5062	42	34	267	301	60	48	238	148
peak5063	8	6	134	107	8	25	190	58
peak5064	20	22	195	207	16	15	103	72
peak5065	370	286	1661	1723	403	458	1141	1369
peak5066	47	43	187	177	74	79	149	206
peak5067	410	288	2340	2523	356	477	1615	1734
peak5068	98	88	428	181	111	113	311	149
peak5069	552	274	12672	12534	267	279	4548	3492
peak5070	6	6	15	22	4	8	17	17
peak5071	1	0	14	11	1	1	13	14
peak5072	0	0	47	29	2	4	66	26
peak5073	16	5	49	55	7	8	41	41
peak5074	31	20	194	241	61	80	140	192
peak5075	47	22	131	97	67	57	79	108
peak5076	1279	606	2757	4418	734	878	2310	2186
peak5077	95	24	247	227	36	34	215	351
peak5078	170	111	329	246	140	111	267	293
peak5079	54	56	124	165	58	66	128	82
peak5080	87	65	1837	2088	55	98	515	448
peak5081	28	23	197	205	31	28	67	34
peak5082	5	4	50	69	0	11	29	21
peak5083	23	7	305	296	22	3	135	72
peak5084	274	149	213	355	233	179	208	349
peak5085	141	101	323	526	143	163	175	349
peak5086	0	0	41	60	3	0	13	7
peak5087	230	170	203	832	180	210	261	633
peak5088	177	136	751	1158	239	186	411	445
peak5089	211	114	153	873	159	140	493	1026
peak5090	122	88	187	341	91	115	90	221
peak5091	173	126	2065	1665	171	116	749	917
peak5092	8	6	56	78	9	7	43	27
peak5093	26	26	125	230	35	12	75	114
peak5094	243	106	741	570	184	135	469	443
peak5095	19	13	127	76	6	6	60	60
peak5096	19	8	25	36	7	7	34	69
peak5097	109	36	114	34	84	41	135	90
peak5098	4	7	39	72	0	3	25	17
peak5099	81	59	475	437	43	40	145	138
peak5100	4	9	100	127	14	8	34	26
peak5101	3	0	20	34	0	0	12	4
peak5102	2	1	24	14	1	1	29	17
peak5103	5	0	34	28	0	0	18	13
peak5104	202	108	1626	1428	130	96	756	475
peak5105	0	2	84	45	0	0	23	6
peak5106	90	140	847	1224	154	227	680	773
peak5107	150	51	1047	875	132	140	684	518
peak5108	781	430	3092	3442	824	694	2335	1834
peak5109	34	13	26	22	186	143	253	331
peak5110	838	506	1274	1644	624	572	705	977
peak5111	1424	777	2631	2953	1196	778	1572	1461
peak5112	21	20	265	493	27	13	134	104
peak5113	26	17	80	111	15	8	39	30
peak5114	57	51	187	208	47	41	90	74
peak5115	13	7	47	68	13	8	33	15
peak5116	92	53	477	515	51	42	172	156
peak5117	402	239	9469	6349	239	253	5137	2273
peak5118	2	0	43	32	4	0	5	2
peak5119	670	420	2473	3794	679	704	3398	1685
peak5120	36	35	1904	2424	34	60	1701	1165
peak5121	148	93	319	591	73	90	123	265
peak5122	274	247	1424	2328	161	295	946	904
peak5123	346	268	850	1314	227	251	347	408
peak5124	688	496	3024	3846	404	411	1323	1249
peak5125	94	36	167	258	101	52	124	176
peak5126	142	53	175	240	112	91	230	192
peak5127	1065	864	5010	5829	956	944	3534	3514
peak5128	272	129	1366	1222	154	119	716	590
peak5129	165	76	239	297	89	91	220	350
peak5130	252	100	325	569	259	273	440	807
peak5131	92	51	151	149	62	35	58	81
peak5132	7	3	52	60	4	0	14	10
peak5133	6	0	92	63	2	3	29	16
peak5134	0	0	14	5	8	3	42	15
peak5135	0	0	14	14	3	0	157	240
peak5136	36	26	342	205	35	38	110	110
peak5137	40	34	56	105	44	29	59	100
peak5138	12	8	21	24	16	41	71	73
peak5139	0	0	17	25	0	3	19	26
peak5140	21	0	112	65	0	0	44	44
peak5141	3	2	125	103	9	27	449	324
peak5142	4	0	2	5	4	7	19	33
peak5143	4	12	111	193	15	5	85	65
peak5144	91	48	87	85	55	69	103	151
peak5145	130	103	837	866	120	175	700	1039
peak5146	101	157	1281	1874	105	161	944	1405
peak5147	29	10	143	154	29	19	151	68
peak5148	43	7	239	138	50	24	107	97
peak5149	32	32	99	135	60	37	71	158
peak5150	177	97	488	428	125	133	242	172
peak5151	269	156	665	746	210	223	291	453
peak5152	721	280	822	782	303	305	656	906
peak5153	264	93	593	1074	142	139	815	1993
peak5154	1746	810	6044	8105	1415	1310	3907	8373
peak5155	6	1	20	26	9	11	72	42
peak5156	76	69	341	587	79	123	171	476
peak5157	0	6	14	27	9	2	44	73
peak5158	2	1	37	49	5	5	49	64
peak5159	17	12	141	160	34	21	311	267
peak5160	4	1	114	106	11	9	239	186
peak5161	13	9	35	49	15	16	52	74
peak5162	3	0	73	43	0	1	54	27
peak5163	73	32	676	512	78	45	221	78
peak5164	149	63	931	965	103	124	277	280
peak5165	0	0	14	21	0	0	52	10
peak5166	989	414	8572	9000	893	765	12598	19759
peak5167	151	45	1378	1342	175	130	2002	2111
peak5168	0	0	10	7	0	0	30	17
peak5169	0	0	4	15	0	1	28	11
peak5170	148	84	1563	1323	200	147	875	511
peak5171	117	12	222	278	37	32	329	540
peak5172	6	44	780	983	39	68	1338	1036
peak5173	18	12	69	73	42	33	54	42
peak5174	33	20	185	240	60	72	133	186
peak5175	3	0	50	42	0	2	29	34
peak5176	13	15	154	244	15	10	50	93
peak5177	15	8	244	279	25	14	77	55
peak5178	0	0	59	62	4	3	28	47
peak5179	2	4	116	105	2	0	34	34
peak5180	172	91	1852	1673	199	176	1840	1608
peak5181	152	67	694	495	117	97	249	123
peak5182	26	21	38	103	32	40	40	70
peak5183	9	0	281	210	12	9	193	167
peak5184	34	56	49	305	28	29	39	175
peak5185	57	31	307	365	65	49	116	77
peak5186	729	464	3944	3993	515	477	2070	1826
peak5187	172	227	248	624	214	209	378	447
peak5188	26	10	50	38	11	9	19	23
peak5189	20	3	892	747	20	32	810	786
peak5190	12	27	684	650	40	71	671	591
peak5191	422	146	460	810	461	246	908	1978
peak5192	9	6	525	439	5	8	308	266
peak5193	5	6	67	79	14	7	28	54
peak5194	26	9	42	63	8	15	25	50
peak5195	53	26	627	648	24	55	273	404
peak5196	29	54	299	507	13	44	214	337
peak5197	0	3	63	105	6	0	24	62
peak5198	37	14	41	97	24	12	30	90
peak5199	151	89	612	433	246	169	357	401
peak5200	278	102	831	599	224	119	279	152
peak5201	676	324	626	533	352	252	453	902
peak5202	85	34	320	279	61	61	265	171
peak5203	141	58	1204	997	181	115	719	546
peak5204	374	219	1410	1824	337	371	1169	1006
peak5205	43	29	307	413	37	46	119	153
peak5206	358	186	1369	897	239	174	580	383
peak5207	61	51	78	257	45	39	78	185
peak5208	67	30	177	363	46	44	265	865
peak5209	192	69	237	367	172	122	196	388
peak5210	27	20	57	129	21	29	51	174
peak5211	4	3	36	29	24	15	265	123
peak5212	1	0	42	43	18	1	156	147
peak5213	73	67	309	480	48	57	175	166
peak5214	49	31	419	563	52	77	248	183
peak5215	69	67	230	204	89	56	203	109
peak5216	81	65	98	289	67	111	85	140
peak5217	8	0	56	31	1	3	61	64
peak5218	232	102	1908	1461	133	88	591	886
peak5219	0	0	147	89	3	7	261	163
peak5220	21	11	275	230	17	6	437	426
peak5221	348	246	1850	1688	223	246	771	743
peak5222	326	170	616	1107	243	216	389	497
peak5223	11	5	126	125	92	142	496	559
peak5224	7	4	13	30	12	38	83	93
peak5225	0	4	20	10	8	24	45	48
peak5226	18	8	281	164	9	4	149	66
peak5227	81	61	332	315	92	77	157	231
peak5228	24	38	723	558	55	47	620	343
peak5229	0	9	49	39	1	0	34	22
peak5230	59	99	1471	3030	67	149	966	902
peak5231	108	134	441	741	126	189	307	401
peak5232	21	11	208	156	23	13	130	61
peak5233	38	27	218	250	32	69	168	143
peak5234	3	1	42	106	10	12	73	48
peak5235	57	36	211	275	72	47	193	116
peak5236	71	23	165	178	56	49	82	59
peak5237	139	132	1847	1785	154	135	1224	688
peak5238	195	201	1209	2059	157	194	648	641
peak5239	289	154	3014	3026	303	292	2317	1578
peak5240	7	22	171	201	12	12	79	49
peak5241	11	10	132	168	24	15	65	25
peak5242	39	28	883	851	19	23	442	324
peak5243	227	105	2171	1939	111	135	916	665
peak5244	0	3	60	99	0	2	32	51
peak5245	13	4	181	138	1	5	45	22
peak5246	23	16	406	302	17	10	122	94
peak5247	26	60	78	216	36	64	88	127
peak5248	3	0	21	28	4	12	20	14
peak5249	74	60	146	236	60	114	75	147
peak5250	26	12	75	69	17	12	63	67
peak5251	18	5	111	182	16	16	60	95
peak5252	36	63	1096	1156	52	66	1350	1094
peak5253	63	47	1274	2087	112	101	2216	1290
peak5254	10	14	173	230	17	17	125	97
peak5255	405	385	1700	2473	478	501	1389	1140
peak5256	467	135	400	500	291	239	560	1055
peak5257	13	20	80	89	13	27	5	16
peak5258	26	6	20	52	9	4	16	28
peak5259	9	2	297	297	10	14	230	164
peak5260	51	25	1018	1026	56	62	969	606
peak5261	16	29	329	530	17	24	330	312
peak5262	13	12	406	371	10	24	367	206
peak5263	170	102	2426	2940	206	187	2057	2078
peak5264	8	22	129	304	21	17	190	115
peak5265	2	11	19	58	16	10	35	26
peak5266	55	44	826	1088	69	80	634	587
peak5267	3	11	73	141	8	4	44	43
peak5268	9	6	21	46	0	3	11	12
peak5269	13	4	83	178	11	11	67	77
peak5270	84	42	790	696	99	81	1107	429
peak5271	131	153	802	1581	187	191	986	871
peak5272	130	111	843	1348	181	177	821	648
peak5273	14	32	285	629	52	49	286	209
peak5274	2479	1628	36514	49159	2776	2611	30573	30682
peak5275	0	3	25	29	1	12	28	12
peak5276	2	2	38	18	7	2	63	41
peak5277	12	4	49	47	15	17	107	108
peak5278	0	0	15	17	0	6	8	20
peak5279	14	11	87	130	10	7	38	28
peak5280	36	30	148	160	13	20	77	38
peak5281	223	95	271	840	154	123	447	684
peak5282	15	4	36	100	11	30	22	28
peak5283	67	71	391	406	53	34	242	336
peak5284	144	43	116	144	69	42	118	153
peak5285	144	120	2285	2588	218	222	2492	2123
peak5286	179	34	2867	1701	114	93	1198	677
peak5287	440	293	1319	1732	369	448	550	852
peak5288	331	136	381	576	281	203	439	392
peak5289	71	45	166	282	78	81	164	208
peak5290	172	80	763	757	158	113	239	349
peak5291	88	66	96	439	41	85	81	422
peak5292	5	6	79	119	8	10	68	22
peak5293	1	9	63	64	3	9	35	21
peak5294	83	66	351	308	78	74	204	197
peak5295	141	124	2339	2330	170	110	1295	915
peak5296	73	67	803	984	78	77	573	453
peak5297	10	4	46	71	12	6	41	43
peak5298	33	18	224	248	21	16	262	209
peak5299	48	12	372	464	55	56	400	489
peak5300	18	10	89	258	25	35	64	136
peak5301	20	13	266	179	6	16	81	87
peak5302	94	22	209	247	41	44	158	224
peak5303	94	47	147	226	28	83	58	44
peak5304	13	34	94	150	28	47	34	52
peak5305	137	85	305	691	76	97	184	514
peak5306	2	0	34	36	0	0	8	11
peak5307	985	557	1368	1756	1673	1329	2300	3338
peak5308	834	439	1057	928	1205	898	1603	2675
peak5309	4379	1804	4572	4350	5962	3667	8087	10179
peak5310	5871	2824	5976	7105	8241	5926	10905	16466
peak5311	1677	753	1622	1492	2277	1704	3172	4508
peak5312	35	30	79	252	77	56	159	348
peak5313	72	50	959	961	32	41	592	656
peak5314	700	427	1604	1512	613	630	1082	715
peak5315	75	66	1104	995	65	78	278	155
peak5316	17	6	53	53	20	14	55	41
peak5317	9	1	41	36	3	2	44	12
peak5318	50	22	172	199	31	41	91	97
peak5319	51	39	59	125	28	58	109	132
peak5320	39	74	587	814	48	61	291	275
peak5321	865	418	2466	2098	614	335	1304	995
peak5322	33	42	686	765	28	36	280	174
peak5323	1	2	96	102	2	4	60	38
peak5324	16	12	29	62	12	23	16	50
peak5325	34	19	2639	1684	16	32	1181	486
peak5326	62	45	234	237	24	60	97	67
peak5327	225	142	887	877	126	172	240	376
peak5328	310	178	1062	1220	263	287	298	421
peak5329	276	103	881	999	119	160	254	430
peak5330	13	34	114	106	31	32	54	112
peak5331	24	10	82	69	12	8	24	5
peak5332	34	12	361	340	14	37	113	64
peak5333	8	17	36	92	17	8	176	98
peak5334	41	56	122	199	81	87	77	92
peak5335	490	335	2723	3215	540	550	1768	2061
peak5336	80	107	378	461	88	92	144	154
peak5337	1922	1165	78349	65303	1505	1498	36028	26854
peak5338	350	185	1152	1533	156	240	503	599
peak5339	1137	596	1340	1657	565	630	878	1161
peak5340	347	286	528	1420	238	398	358	894
peak5341	7	12	859	816	28	40	659	392
peak5342	313	91	3888	2016	261	154	1750	1085
peak5343	5	2	44	69	9	10	13	41
peak5344	143	79	1008	1284	158	187	1160	766
peak5345	31	22	180	231	31	40	145	85
peak5346	60	69	107	153	66	105	132	216
peak5347	116	46	272	221	161	114	100	117
peak5348	874	322	707	457	462	339	934	910
peak5349	872	296	779	909	677	338	750	1132
peak5350	470	280	920	1141	453	494	652	645
peak5351	1145	353	1125	744	863	515	1144	1448
peak5352	203	119	340	681	196	247	334	658
peak5353	271	173	1747	1792	277	307	1386	1055
peak5354	13	8	35	96	9	15	55	92
peak5355	65	35	237	207	104	101	138	73
peak5356	4363	3029	2448	6131	4293	3624	3971	7586
peak5357	105	58	515	507	154	120	388	251
peak5358	79	44	409	383	59	79	86	66
peak5359	1011	525	8103	8003	943	965	3321	1872
peak5360	48	38	429	335	81	40	337	264
peak5361	70	29	191	131	84	62	148	96
peak5362	68	26	190	137	48	43	111	58
peak5363	5	1	173	161	1	1	55	25
peak5364	2	0	88	74	0	7	23	14
peak5365	234	83	273	357	123	108	278	223
peak5366	1110	622	5909	5638	834	714	3881	3541
peak5367	337	163	436	602	256	223	277	396
peak5368	1525	895	5551	6177	1259	1161	3328	3925
peak5369	1265	804	5083	5745	1090	1018	3061	3210
peak5370	807	540	7656	7858	948	1003	4795	4396
peak5371	704	363	896	1258	716	567	809	970
peak5372	111	112	160	477	104	200	169	647
peak5373	357	248	1336	1381	376	343	862	645
peak5374	5	3	183	114	12	1	55	30
peak5375	14	14	312	213	49	77	461	412
peak5376	12	11	197	304	35	31	484	457
peak5377	71	97	1035	1488	31	35	329	353
peak5378	13	2	57	88	3	6	2	41
peak5379	18	15	79	143	2	11	16	28
peak5380	24	8	66	34	28	17	30	65
peak5381	148	136	1700	1832	146	119	916	576
peak5382	60	27	53	130	78	37	80	78
peak5383	0	0	41	20	0	1	7	8
peak5384	109	88	604	563	159	158	359	242
peak5385	116	94	232	312	61	125	220	189
peak5386	51	25	217	291	65	69	109	147
peak5387	80	52	1323	1509	89	150	1183	795
peak5388	21	3	248	310	20	17	479	239
peak5389	27	36	367	696	28	51	344	393
peak5390	25	10	275	196	20	5	81	60
peak5391	13	6	23	36	19	7	26	37
peak5392	121	54	805	646	115	91	589	401
peak5393	1	6	56	107	6	9	55	61
peak5394	5	13	392	505	17	19	409	279
peak5395	37	30	1221	954	19	31	180	127
peak5396	25	10	670	603	9	19	225	201
peak5397	22	3	733	473	12	10	239	106
peak5398	24	41	846	1090	13	41	393	325
peak5399	1	5	93	92	2	1	34	34
peak5400	39	15	812	985	18	12	306	178
peak5401	490	281	495	511	386	313	437	435
peak5402	694	435	5894	4502	377	426	2196	1621
peak5403	786	409	2678	3347	564	493	1605	1761
peak5404	115	52	817	697	105	79	348	317
peak5405	43	29	64	124	34	43	66	102
peak5406	292	183	2080	2171	325	296	1449	1395
peak5407	107	101	1788	2712	127	174	1181	1280
peak5408	12	13	18	82	9	16	15	70
peak5409	15	1	30	38	21	12	32	33
peak5410	42	34	430	576	57	76	409	318
peak5411	29	29	1494	1450	50	59	1068	476
peak5412	22	16	150	181	16	29	55	54
peak5413	74	39	189	211	50	56	75	113
peak5414	57	53	120	141	56	88	117	102
peak5415	378	186	1502	1613	412	357	1074	895
peak5416	16	21	51	83	15	17	28	29
peak5417	23	9	29	38	17	3	22	20
peak5418	17	6	118	129	13	23	36	63
peak5419	8	9	33	41	14	5	7	14
peak5420	17	16	314	306	29	10	169	70
peak5421	5	4	16	14	14	13	68	73
peak5422	57	39	160	125	65	62	98	72
peak5423	76	60	1428	1452	65	91	1195	1277
peak5424	26	14	204	174	79	40	567	449
peak5425	10	7	26	39	15	21	57	61
peak5426	13	11	87	86	16	20	78	53
peak5427	15	2	31	41	7	10	46	89
peak5428	97	80	709	687	136	159	606	341
