control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak4486	146	152	470	977	150	163	633	309
peak4487	10	19	24	196	43	21	220	69
peak4488	94	67	137	74	37	51	89	97
peak4489	53	92	177	865	111	102	839	293
peak4490	77	147	314	1153	201	162	1080	383
peak4491	36	50	79	199	60	85	160	86
peak4492	6	22	18	83	10	7	20	11
peak4493	22	19	79	156	18	15	156	73
peak4494	6	7	31	69	10	9	56	26
peak4495	21	22	114	275	27	19	157	90
peak4496	70	68	420	757	34	29	249	120
peak4497	25	35	92	381	15	13	326	125
peak4498	60	44	107	150	32	31	47	25
peak4499	33	31	126	172	29	32	344	199
peak4500	81	65	477	578	129	162	589	275
peak4501	66	34	231	499	78	86	591	169
peak4502	37	29	94	148	59	48	212	90
peak4503	19	16	121	302	33	24	582	335
peak4504	3	6	35	74	6	8	57	34
peak4505	178	175	452	869	33	31	133	26
peak4506	63	45	354	130	74	66	597	440
peak4507	19	20	87	172	15	8	110	43
peak4508	21	18	135	186	11	11	148	78
peak4509	10	17	40	53	6	13	89	46
peak4510	53	42	189	64	58	35	318	239
peak4511	47	83	195	413	91	83	328	174
peak4512	153	178	754	1808	198	227	1779	1111
peak4513	4	4	47	22	8	4	85	96
peak4514	0	6	15	20	5	4	37	31
peak4515	4	2	20	33	8	16	130	37
peak4516	6	6	14	0	9	7	58	56
peak4517	148	98	655	376	120	117	486	505
peak4518	11	12	47	57	12	13	82	46
peak4519	11	9	56	117	6	9	81	72
peak4520	4	12	53	149	8	8	96	42
peak4521	6	18	53	187	19	24	213	63
peak4522	16	7	39	94	9	9	103	66
peak4523	55	36	183	218	33	27	95	62
peak4524	31	26	27	61	32	24	16	10
peak4525	105	135	621	1554	127	102	1520	559
peak4526	42	48	146	46	39	28	196	127
peak4527	15	14	98	71	28	13	217	157
peak4528	122	119	398	572	117	102	1111	842
peak4529	29	49	103	119	38	29	91	81
peak4530	14	19	42	95	18	24	64	24
peak4531	25	25	88	160	39	34	152	77
peak4532	12	7	36	13	12	12	24	15
peak4533	11	12	94	71	28	19	104	36
peak4534	20	12	90	74	32	33	111	60
peak4535	18	19	64	43	25	22	82	52
peak4536	7	8	22	8	11	21	42	54
peak4537	0	1	6	39	5	3	58	17
peak4538	7	6	16	5	6	5	39	39
peak4539	3	6	17	34	14	7	45	20
peak4540	3	8	22	67	10	7	162	61
peak4541	2	2	22	42	3	3	142	50
peak4542	3	4	21	52	3	0	34	6
peak4543	18	21	86	296	24	17	174	50
peak4544	5	8	45	59	9	12	105	23
peak4545	13	29	131	422	21	16	465	119
peak4546	17	30	77	190	26	13	186	52
peak4547	11	5	45	52	3	2	24	16
peak4548	9	3	14	10	8	8	25	39
peak4549	12	4	14	4	10	7	66	35
peak4550	45	9	133	70	12	7	31	31
peak4551	12	12	40	18	4	6	17	2
peak4552	59	67	339	575	30	35	284	148
peak4553	26	26	120	102	34	19	38	35
peak4554	8	16	38	36	8	11	39	25
peak4555	44	34	104	107	34	26	77	51
peak4556	54	49	374	508	69	62	447	224
peak4557	49	46	236	416	60	37	353	177
peak4558	29	22	106	130	39	39	114	86
peak4559	10	11	54	140	8	2	131	107
peak4560	60	70	499	669	70	47	980	448
peak4561	29	20	114	115	24	19	118	101
peak4562	31	18	169	153	35	33	197	133
peak4563	26	28	118	68	29	33	51	29
peak4564	23	38	120	68	43	23	178	62
peak4565	25	17	91	68	32	24	165	73
peak4566	63	40	263	167	60	50	253	200
peak4567	39	30	156	243	43	27	136	63
peak4568	10	11	51	54	26	16	63	56
peak4569	91	97	337	298	83	68	236	131
peak4570	32	36	76	160	31	26	320	142
peak4571	14	16	62	83	11	16	20	17
peak4572	32	18	135	116	25	26	106	53
peak4573	16	12	84	21	25	30	98	78
peak4574	19	14	45	13	18	12	23	31
peak4575	30	21	131	158	24	24	172	101
peak4576	15	9	105	8	14	12	88	91
peak4577	21	17	86	5	18	14	67	77
peak4578	35	4	111	5	7	8	57	69
peak4579	2	4	27	90	4	5	54	42
peak4580	22	21	46	10	41	25	61	54
peak4581	38	52	215	319	62	67	209	150
peak4582	19	22	49	64	8	19	16	12
peak4583	15	13	26	145	7	4	218	76
peak4584	60	32	188	198	10	13	127	74
peak4585	42	39	126	108	22	43	86	28
peak4586	35	35	89	79	25	24	88	42
peak4587	80	90	548	2348	116	69	2000	620
peak4588	36	31	43	119	33	23	145	77
peak4589	34	12	68	104	16	6	129	99
peak4590	92	50	412	100	35	45	275	310
peak4591	62	43	188	45	38	40	117	133
peak4592	9	12	81	177	13	7	181	75
peak4593	4	5	40	38	5	8	64	38
peak4594	4	11	22	50	7	8	54	50
peak4595	5	7	21	54	4	4	12	3
peak4596	4	15	53	63	9	7	45	21
peak4597	1	3	20	41	2	1	59	22
peak4598	5	5	41	57	8	5	58	25
peak4599	5	9	36	39	7	11	37	31
peak4600	4	9	48	69	4	4	66	38
peak4601	2	7	73	137	3	2	175	76
peak4602	4	4	41	62	1	3	39	10
peak4603	4	3	38	36	3	1	34	7
peak4604	4	2	35	10	2	2	5	9
peak4605	31	13	101	61	8	13	95	26
peak4606	34	26	166	113	14	15	111	52
peak4607	40	16	129	62	14	8	77	61
peak4608	35	28	222	245	15	14	96	87
peak4609	268	308	1287	1152	350	324	1536	1097
peak4610	51	40	171	354	42	43	319	128
peak4611	122	135	1057	1895	122	99	2056	1194
peak4612	14	21	59	36	27	13	15	31
peak4613	39	28	228	366	37	24	266	186
peak4614	13	8	54	128	9	16	203	62
peak4615	21	15	69	50	19	13	36	33
peak4616	15	12	55	12	11	10	25	51
peak4617	285	320	2161	6994	383	398	8394	4112
peak4618	10	8	42	129	8	21	94	29
peak4619	15	21	70	130	9	17	119	66
peak4620	15	10	61	103	19	10	69	41
peak4621	2	9	47	40	4	7	16	11
peak4622	10	12	39	50	3	3	10	9
peak4623	13	8	112	44	9	1	57	11
peak4624	5	11	51	10	5	5	21	9
peak4625	11	8	58	16	6	3	9	9
peak4626	23	5	92	27	8	4	14	6
peak4627	19	7	101	66	6	1	24	17
peak4628	16	8	51	38	10	5	26	11
peak4629	19	8	85	37	10	10	55	21
peak4630	90	59	368	178	30	26	59	88
peak4631	13	19	126	237	26	20	213	86
peak4632	14	13	60	40	15	24	39	31
peak4633	19	16	57	71	21	28	74	20
peak4634	48	40	92	129	47	33	40	37
peak4635	17	11	41	47	4	7	2	5
peak4636	31	34	85	117	38	37	75	36
peak4637	49	30	224	173	36	31	95	61
peak4638	14	11	77	73	8	9	72	39
peak4639	1	7	11	79	4	8	37	23
peak4640	15	19	57	71	13	14	87	74
peak4641	36	50	342	714	50	56	657	285
peak4642	2	3	10	13	5	3	51	28
peak4643	13	24	137	238	15	17	233	119
peak4644	9	6	75	93	6	5	101	47
peak4645	33	9	113	50	13	10	22	15
peak4646	39	24	311	184	42	22	308	163
peak4647	30	16	163	187	30	15	133	64
peak4648	77	51	200	285	99	77	326	165
peak4649	64	54	155	183	85	54	445	157
peak4650	10	7	40	69	13	6	88	23
peak4651	23	18	87	126	18	11	148	56
peak4652	12	8	54	67	16	11	56	16
peak4653	38	37	217	324	23	28	266	171
peak4654	10	14	37	43	5	5	34	25
peak4655	93	61	231	116	55	47	168	182
peak4656	119	71	247	68	103	91	308	235
peak4657	2	3	13	59	4	10	130	51
peak4658	3	4	28	45	7	9	80	36
peak4659	43	39	230	286	31	27	235	103
peak4660	3	16	34	28	6	5	54	35
peak4661	33	27	270	301	25	26	218	97
peak4662	39	33	156	246	34	36	300	89
peak4663	14	18	70	73	18	6	38	20
peak4664	1	7	23	47	3	2	23	7
peak4665	9	10	32	49	4	2	12	15
peak4666	13	14	64	55	13	10	20	17
peak4667	19	15	118	119	9	9	135	77
peak4668	2	3	25	8	4	0	28	34
peak4669	73	48	349	678	70	78	247	146
peak4670	4	14	55	50	13	27	23	47
peak4671	16	20	56	24	19	16	12	18
peak4672	16	5	13	99	17	6	41	19
peak4673	51	64	180	234	67	53	87	69
peak4674	27	28	216	308	9	5	136	42
peak4675	15	8	53	86	9	2	26	17
peak4676	3	9	49	53	2	2	23	9
peak4677	3	4	47	129	4	3	51	19
peak4678	11	8	40	52	2	5	36	15
peak4679	13	10	41	36	7	7	25	14
peak4680	12	10	45	36	7	1	42	11
peak4681	14	9	81	106	6	2	69	39
peak4682	16	16	77	114	8	4	39	26
peak4683	31	25	115	122	7	13	27	20
peak4684	71	90	408	490	81	65	504	312
peak4685	10	15	45	54	15	17	34	32
peak4686	47	49	203	103	37	38	420	315
peak4687	16	14	101	214	11	9	100	85
peak4688	3	1	28	17	0	0	6	10
peak4689	34	28	136	207	21	30	202	110
peak4690	45	43	233	187	26	30	123	109
peak4691	4	3	34	68	8	5	130	76
peak4692	5	1	32	31	4	5	29	19
peak4693	359	248	1131	541	209	164	727	487
peak4694	48	23	194	218	31	22	95	57
peak4695	14	7	34	63	11	5	77	31
peak4696	34	16	152	168	19	24	300	153
peak4697	8	5	46	93	12	15	107	45
peak4698	19	14	90	118	23	17	109	53
peak4699	22	17	67	111	38	31	153	60
peak4700	12	12	43	83	31	22	225	64
peak4701	7	3	49	68	3	2	25	19
peak4702	7	10	34	55	9	6	66	26
peak4703	11	6	57	48	9	3	63	23
peak4704	2	2	46	74	7	3	95	33
peak4705	10	14	80	116	19	14	60	35
peak4706	38	43	237	158	40	37	176	159
peak4707	54	56	396	423	78	55	473	317
peak4708	42	37	193	352	81	76	707	252
peak4709	71	81	254	422	107	97	772	411
peak4710	132	150	658	664	196	210	1070	763
peak4711	8	18	60	97	18	11	128	38
peak4712	21	12	50	85	13	12	78	20
peak4713	24	16	98	180	26	25	139	54
peak4714	18	27	93	184	18	13	175	44
peak4715	41	35	338	860	51	50	950	417
peak4716	219	495	1023	3926	577	473	3496	1632
peak4717	154	326	474	1856	419	328	1586	670
peak4718	17	27	70	100	17	37	49	37
peak4719	51	38	142	301	35	35	172	73
peak4720	19	18	77	227	23	26	105	36
peak4721	26	29	71	189	26	31	77	36
peak4722	36	40	138	214	36	30	120	63
peak4723	25	25	111	128	21	20	118	52
peak4724	4	9	29	58	12	17	65	33
peak4725	30	36	190	342	44	36	169	106
peak4726	11	15	56	99	11	8	39	17
peak4727	30	29	191	114	25	9	131	57
peak4728	43	35	165	222	27	16	139	46
peak4729	83	45	159	38	27	28	92	95
peak4730	108	75	357	111	58	53	160	114
peak4731	8	28	21	182	34	28	48	49
peak4732	12	29	29	201	40	33	106	70
peak4733	0	0	3	22	0	0	28	24
peak4734	65	59	161	191	76	80	221	130
peak4735	61	51	198	66	41	57	121	86
peak4736	86	105	248	303	99	75	181	91
peak4737	66	68	169	430	49	42	146	72
peak4738	6	4	16	77	4	1	21	4
peak4739	142	157	539	349	173	149	410	278
peak4740	620	573	2103	4885	782	609	5001	2140
peak4741	180	179	666	591	263	260	850	603
peak4742	77	81	106	86	146	134	228	119
peak4743	10	11	33	23	6	8	15	37
peak4744	8	6	30	58	9	10	64	28
peak4745	47	38	305	846	54	51	1008	497
peak4746	16	9	66	114	19	16	139	36
peak4747	23	25	71	113	12	18	62	24
peak4748	11	21	37	54	5	13	17	16
peak4749	0	0	8	30	2	0	23	15
peak4750	78	81	468	677	46	45	690	240
peak4751	5	7	47	93	13	11	197	94
peak4752	4	5	17	46	10	12	72	25
peak4753	95	136	643	1525	157	133	931	607
peak4754	19	16	40	54	16	9	19	24
peak4755	21	17	77	92	36	21	124	82
peak4756	19	15	20	71	12	26	133	53
peak4757	39	47	140	202	28	33	74	51
peak4758	4	12	32	103	12	17	53	23
peak4759	9	11	36	104	6	20	67	47
peak4760	12	5	117	213	6	6	134	57
peak4761	4	3	6	9	1	2	39	17
peak4762	4	4	32	64	6	3	27	16
peak4763	8	4	30	40	8	8	29	20
peak4764	29	23	104	145	24	17	245	105
peak4765	30	17	206	117	36	17	318	130
peak4766	50	53	355	632	57	25	864	466
peak4767	13	14	68	63	14	10	90	31
peak4768	12	9	52	31	9	2	25	20
peak4769	11	11	54	101	15	18	52	30
peak4770	6	21	82	151	26	20	310	149
peak4771	1	9	4	13	6	4	74	47
peak4772	24	13	106	14	9	19	31	59
peak4773	88	41	496	73	47	35	406	389
peak4774	75	39	543	47	42	34	289	346
peak4775	33	21	182	31	23	19	160	100
peak4776	53	30	168	31	26	16	137	107
peak4777	13	31	26	74	22	24	180	103
peak4778	75	103	637	1360	102	98	932	561
peak4779	1	5	16	66	3	1	34	29
peak4780	26	42	105	92	31	19	42	30
peak4781	19	9	52	146	14	10	105	51
peak4782	20	19	64	99	21	18	71	26
peak4783	53	48	357	544	40	34	876	428
peak4784	21	19	120	139	22	29	107	55
peak4785	18	27	127	284	66	58	479	316
peak4786	39	49	129	212	49	48	101	79
peak4787	66	90	600	1802	77	63	1642	624
peak4788	17	7	71	56	6	2	56	37
peak4789	6	9	51	7	10	3	79	26
peak4790	16	5	63	51	8	5	152	24
peak4791	20	10	111	199	14	8	142	63
peak4792	3	10	40	102	7	4	70	15
peak4793	12	8	80	135	16	8	94	23
peak4794	4	2	21	59	2	2	89	38
peak4795	50	52	255	710	64	34	487	228
peak4796	27	30	133	458	24	34	326	167
peak4797	4	7	26	61	6	6	38	9
peak4798	6	13	39	88	1	4	22	10
peak4799	8	9	58	81	18	7	99	20
peak4800	7	12	42	51	20	11	33	6
peak4801	29	35	69	173	29	37	100	37
peak4802	26	60	167	535	70	67	761	477
peak4803	1	7	20	71	3	7	67	31
peak4804	2	6	22	31	7	7	54	26
peak4805	3	3	10	26	6	2	59	11
peak4806	14	14	45	58	17	14	54	34
peak4807	20	26	75	110	17	16	77	40
peak4808	10	19	67	169	19	27	108	50
peak4809	15	21	45	67	16	14	46	37
peak4810	14	10	77	91	11	6	139	112
peak4811	35	29	77	65	45	36	269	159
peak4812	66	56	232	283	63	54	496	336
peak4813	26	19	99	170	34	27	182	70
peak4814	26	15	76	52	17	13	103	56
peak4815	21	33	100	164	28	16	180	86
peak4816	37	30	124	56	35	20	127	121
peak4817	39	33	351	199	54	43	373	220
peak4818	42	31	214	274	43	35	438	202
peak4819	32	41	117	119	52	29	184	123
peak4820	48	37	113	130	20	20	83	30
peak4821	5	1	33	78	9	9	103	33
peak4822	7	8	10	18	11	2	47	36
peak4823	4	9	41	67	9	5	73	45
peak4824	7	6	34	26	6	7	35	13
peak4825	4	7	37	15	7	2	44	9
peak4826	16	9	86	84	18	5	159	79
peak4827	17	17	61	90	11	13	45	35
peak4828	46	69	393	1014	59	57	777	320
peak4829	10	12	43	26	15	5	53	19
peak4830	16	18	100	299	26	12	615	186
peak4831	115	127	462	611	99	112	220	119
peak4832	49	38	108	188	14	3	60	7
peak4833	54	35	137	177	6	9	30	9
peak4834	37	30	193	291	39	32	380	182
peak4835	10	3	37	41	13	12	108	35
peak4836	7	9	35	50	6	7	20	11
peak4837	24	26	146	239	30	11	400	188
peak4838	21	12	76	53	13	7	82	53
peak4839	2	4	15	55	7	3	27	3
peak4840	8	8	17	61	7	7	65	20
peak4841	3	4	29	97	8	9	83	32
peak4842	8	12	55	149	10	5	137	73
peak4843	12	7	30	99	12	6	43	23
peak4844	84	89	554	1385	130	141	1611	784
peak4845	28	46	214	699	69	66	1404	550
peak4846	30	43	111	356	63	51	386	127
peak4847	15	14	106	137	17	23	295	105
peak4848	3	7	18	57	1	6	27	16
peak4849	10	18	47	190	6	5	100	44
peak4850	7	9	87	112	8	10	164	57
peak4851	18	7	46	27	8	4	43	17
peak4852	18	14	47	147	7	7	87	27
peak4853	192	152	407	756	213	211	379	237
peak4854	36	39	203	293	42	36	225	141
peak4855	27	29	172	391	29	24	178	96
peak4856	66	49	237	205	44	35	150	107
peak4857	29	27	102	17	32	31	165	116
peak4858	2	4	26	28	0	1	45	31
peak4859	7	7	86	80	8	5	37	28
peak4860	7	5	48	13	4	6	20	9
peak4861	61	33	428	346	36	28	412	249
peak4862	4	2	53	2	2	3	21	23
peak4863	6	1	28	16	0	1	11	7
peak4864	16	17	51	36	18	17	24	15
peak4865	11	15	116	107	14	12	81	80
peak4866	7	2	45	11	8	6	44	20
peak4867	44	55	230	206	62	42	105	89
peak4868	36	29	146	186	48	30	77	53
peak4869	56	63	420	654	94	74	739	249
peak4870	1	5	20	28	2	5	92	47
peak4871	3	4	20	59	13	2	93	58
peak4872	0	2	10	21	2	8	42	29
peak4873	11	7	20	41	8	10	105	47
peak4874	2	5	14	15	3	7	41	32
peak4875	5	8	59	120	15	6	359	240
peak4876	8	7	28	47	12	8	35	35
peak4877	6	11	52	64	16	17	71	31
peak4878	6	4	26	54	9	8	26	14
peak4879	9	9	56	149	18	14	225	47
peak4880	13	14	70	183	18	13	294	108
peak4881	54	26	132	116	23	21	40	24
peak4882	41	27	112	66	14	19	52	9
peak4883	7	5	37	111	14	15	135	31
peak4884	9	12	61	36	14	14	123	77
peak4885	6	4	34	48	7	11	83	37
peak4886	10	6	38	126	14	13	92	43
peak4887	3	0	24	65	4	4	42	17
peak4888	19	19	106	101	11	12	133	75
peak4889	3	3	21	61	4	3	43	21
peak4890	6	5	77	134	7	11	153	76
peak4891	5	5	39	47	6	7	47	11
peak4892	9	7	68	95	14	8	63	25
peak4893	163	210	460	757	84	86	124	71
peak4894	14	29	83	207	13	12	103	47
peak4895	81	78	510	684	67	76	333	187
peak4896	84	51	429	338	82	73	299	181
peak4897	16	10	63	103	11	17	70	27
peak4898	12	7	47	29	12	4	59	34
peak4899	23	9	67	34	9	12	64	55
peak4900	19	14	90	33	17	14	83	25
peak4901	9	5	39	28	9	7	24	23
peak4902	23	16	32	12	13	16	38	59
peak4903	16	14	46	12	11	8	4	7
peak4904	50	22	130	93	26	38	68	19
peak4905	19	12	62	52	32	21	47	13
peak4906	34	25	170	148	34	20	55	28
peak4907	15	15	52	62	40	19	80	73
peak4908	19	9	58	64	19	18	131	81
peak4909	46	40	207	444	70	53	458	231
peak4910	22	24	57	111	25	32	199	55
peak4911	9	5	27	73	13	14	54	5
peak4912	26	24	130	260	44	37	391	198
peak4913	21	30	130	327	43	42	342	135
peak4914	10	17	35	330	27	25	908	272
peak4915	47	51	216	392	53	37	410	277
peak4916	26	11	48	82	29	19	65	28
peak4917	31	29	117	127	35	23	130	75
peak4918	18	21	33	0	25	14	64	58
peak4919	63	62	249	784	70	60	464	140
peak4920	8	19	74	188	5	5	102	32
peak4921	23	25	98	98	18	17	110	55
peak4922	14	14	32	42	16	22	32	22
peak4923	2	5	39	71	4	5	44	14
peak4924	27	22	229	362	31	29	555	207
peak4925	18	11	117	109	27	19	186	96
peak4926	18	10	58	63	15	12	145	63
peak4927	18	21	107	161	20	12	152	60
peak4928	9	6	77	70	13	8	59	30
peak4929	79	74	242	281	74	67	243	136
peak4930	144	95	436	533	114	112	291	188
peak4931	103	88	273	290	104	97	296	97
peak4932	37	34	58	162	43	37	119	39
peak4933	125	102	457	304	136	101	475	348
peak4934	6	13	30	29	8	7	6	2
peak4935	35	49	265	416	28	21	313	144
peak4936	50	33	244	380	24	24	235	98
peak4937	32	24	208	160	16	18	80	30
peak4938	13	9	34	115	9	7	92	31
peak4939	8	12	41	40	14	11	22	20
peak4940	10	10	22	57	6	15	68	18
peak4941	8	8	52	67	21	19	67	53
peak4942	111	108	618	840	112	116	549	288
peak4943	2	0	36	20	2	1	42	10
peak4944	2	0	27	12	2	0	8	7
peak4945	45	63	438	1072	69	62	1486	695
peak4946	12	14	50	177	6	10	123	30
peak4947	16	14	37	34	15	10	76	54
peak4948	20	25	76	192	23	10	152	62
peak4949	8	18	82	138	15	13	72	52
peak4950	4	8	56	31	7	7	56	35
peak4951	18	28	62	80	28	18	59	19
peak4952	17	30	98	126	13	21	96	25
peak4953	19	16	152	102	18	24	337	157
peak4954	55	43	134	38	19	21	61	20
peak4955	114	115	611	520	52	53	207	122
peak4956	18	15	52	47	17	29	46	24
peak4957	68	78	528	642	114	98	917	513
peak4958	15	14	88	89	18	12	254	130
peak4959	64	35	120	57	59	48	281	251
peak4960	45	53	355	796	59	30	726	252
peak4961	3	8	34	70	8	5	103	43
peak4962	45	37	163	356	42	37	168	82
peak4963	94	100	521	575	83	85	222	153
peak4964	29	64	246	853	52	33	742	329
peak4965	21	25	71	808	20	21	410	83
peak4966	4	6	41	49	4	2	81	27
peak4967	3	3	32	40	6	5	57	39
peak4968	0	2	9	48	2	1	37	11
peak4969	4	2	14	2	4	6	22	37
peak4970	10	6	3	52	6	10	16	6
peak4971	3	4	22	48	9	7	106	66
peak4972	5	6	27	45	3	1	110	37
peak4973	15	15	34	57	6	7	13	5
peak4974	56	41	218	89	60	38	183	56
peak4975	71	55	294	407	60	36	403	115
peak4976	710	273	1188	199	314	298	633	693
peak4977	61	70	534	666	42	36	625	353
peak4978	11	10	39	60	6	10	43	12
peak4979	19	14	26	20	5	6	67	33
peak4980	13	11	98	157	6	7	101	91
peak4981	19	22	94	302	15	9	245	114
peak4982	37	27	57	143	25	27	44	12
peak4983	7	3	25	67	14	8	29	13
peak4984	12	12	89	223	9	14	228	131
peak4985	7	6	27	79	5	10	95	22
peak4986	6	7	40	24	11	10	138	98
peak4987	9	23	161	767	19	13	362	150
peak4988	13	15	43	2	11	13	53	57
peak4989	11	11	65	74	5	7	79	33
peak4990	25	28	180	474	26	17	369	147
peak4991	28	22	67	127	26	17	174	44
peak4992	28	34	146	262	32	33	92	46
peak4993	62	60	344	465	61	61	531	266
peak4994	6	13	36	38	7	10	19	11
peak4995	8	7	29	51	14	10	23	12
peak4996	7	5	14	40	6	2	8	7
peak4997	17	11	74	84	15	12	31	23
peak4998	64	68	105	234	79	80	145	67
peak4999	39	54	215	267	55	52	324	150
peak5000	16	16	81	139	29	25	182	63
peak5001	94	97	220	579	101	95	635	240
peak5002	25	27	61	17	29	22	53	59
peak5003	18	19	29	4	27	15	63	56
peak5004	54	40	77	128	56	54	156	75
peak5005	122	124	570	2149	114	102	1494	517
peak5006	90	60	182	44	42	23	162	155
peak5007	47	43	234	366	55	48	295	110
peak5008	18	14	59	54	10	11	51	24
peak5009	14	11	47	41	11	6	16	6
peak5010	64	66	504	551	76	48	736	411
peak5011	41	42	332	256	51	37	363	248
peak5012	11	10	34	68	14	9	64	28
peak5013	17	6	71	95	16	19	48	44
peak5014	21	6	19	53	5	4	12	11
peak5015	12	3	31	58	3	3	69	29
peak5016	4	2	27	40	7	1	45	21
peak5017	2	4	10	49	1	0	15	7
peak5018	1	0	17	70	0	2	31	1
peak5019	2	1	32	20	2	0	14	15
peak5020	10	4	51	59	5	8	27	19
peak5021	27	46	83	284	78	73	338	109
peak5022	22	23	81	194	66	63	179	48
peak5023	39	36	102	292	60	71	178	78
peak5024	18	31	20	102	45	49	64	31
peak5025	3	4	20	144	1	3	16	17
peak5026	2	3	14	50	1	1	41	9
peak5027	7	8	70	201	2	2	57	34
peak5028	4	1	27	78	0	0	46	5
peak5029	4	3	18	82	2	5	18	13
peak5030	2	2	13	47	1	2	56	29
peak5031	6	24	68	159	18	12	144	56
peak5032	25	33	173	439	40	23	643	267
peak5033	19	25	112	613	25	20	367	131
peak5034	60	151	198	676	356	346	1500	1117
peak5035	46	95	147	329	230	165	909	551
peak5036	52	138	211	1097	309	297	2457	1209
peak5037	29	81	97	266	140	157	514	334
peak5038	23	52	74	247	126	101	521	259
peak5039	33	82	65	321	194	133	1169	475
peak5040	20	79	53	124	130	116	584	302
peak5041	14	34	31	293	73	73	875	216
peak5042	7	12	22	77	54	48	112	33
peak5043	120	209	779	1313	715	483	4697	2884
peak5044	1	5	11	106	9	3	120	26
peak5045	9	10	46	140	14	10	56	39
peak5046	3	2	11	48	8	9	19	6
peak5047	39	54	302	692	38	52	651	282
peak5048	30	34	125	237	28	29	283	72
peak5049	6	5	26	90	10	7	57	20
peak5050	4	4	44	118	12	12	94	38
peak5051	3	6	19	56	5	3	71	16
peak5052	9	13	52	147	15	13	76	24
peak5053	15	22	132	425	13	15	180	66
peak5054	6	7	42	38	5	3	53	27
peak5055	77	79	403	847	74	84	980	408
peak5056	46	37	238	547	43	46	522	241
peak5057	2	2	18	40	0	2	63	22
peak5058	50	35	250	448	29	22	364	135
peak5059	3	1	5	44	1	1	26	18
peak5060	4	8	60	366	3	4	328	101
peak5061	8	6	34	219	8	7	170	37
peak5062	10	20	64	123	7	9	68	51
peak5063	20	24	81	261	26	15	189	63
peak5064	37	43	295	392	52	31	389	163
peak5065	18	16	90	125	17	14	50	42
peak5066	77	92	223	270	95	88	117	62
peak5067	24	16	55	101	15	11	342	99
peak5068	5	3	30	65	5	1	37	19
peak5069	7	2	15	26	3	0	42	29
peak5070	3	3	30	40	5	1	45	21
peak5071	3	4	26	36	6	1	62	20
peak5072	19	10	72	82	22	8	46	35
peak5073	2	9	42	72	6	6	36	35
peak5074	21	15	55	14	8	5	31	43
peak5075	92	88	604	453	49	37	278	185
peak5076	6	6	55	340	3	11	139	49
peak5077	3	6	32	177	9	3	49	25
peak5078	25	17	88	107	41	24	90	42
peak5079	54	67	93	229	89	73	86	25
peak5080	164	165	907	1295	193	155	1081	407
peak5081	30	46	69	20	51	53	66	25
peak5082	80	57	446	372	46	49	315	220
peak5083	61	42	199	478	34	31	230	88
peak5084	44	52	220	238	29	41	359	173
peak5085	29	38	190	239	55	68	507	216
peak5086	9	6	33	51	17	14	51	30
peak5087	7	6	30	47	18	14	84	48
peak5088	7	4	27	70	16	9	35	11
peak5089	64	73	409	713	96	102	962	573
peak5090	15	8	64	180	26	15	384	115
peak5091	58	63	238	291	99	84	363	170
peak5092	76	76	253	198	120	64	119	31
peak5093	141	97	701	540	120	87	631	449
peak5094	97	71	323	288	95	84	268	109
peak5095	128	120	479	334	137	125	408	236
peak5096	64	50	145	109	44	38	184	121
peak5097	63	82	264	386	60	52	185	90
peak5098	53	38	112	28	64	43	169	95
peak5099	8	3	27	55	0	2	50	29
peak5100	6	0	51	16	3	3	31	17
peak5101	14	12	53	95	14	7	64	41
peak5102	13	14	35	28	12	8	66	43
peak5103	14	14	79	98	25	9	44	28
peak5104	21	26	54	107	18	20	69	51
peak5105	46	47	248	671	48	34	671	371
peak5106	45	74	318	1159	65	34	1031	359
peak5107	2	1	22	55	4	0	32	21
peak5108	50	32	195	41	27	19	112	88
peak5109	281	116	1786	1314	88	48	891	556
peak5110	85	49	411	351	38	26	135	87
peak5111	15	23	105	246	52	20	365	153
peak5112	7	10	49	135	34	26	127	59
peak5113	1	1	6	18	0	2	61	26
peak5114	2	1	31	34	2	1	30	17
peak5115	7	6	27	99	6	4	62	40
peak5116	14	12	83	75	30	16	138	130
peak5117	206	159	522	413	172	159	274	294
peak5118	3	5	27	35	10	2	84	30
peak5119	279	246	1037	1822	296	362	1011	556
peak5120	34	33	98	107	37	38	71	33
peak5121	71	49	362	309	47	24	151	73
peak5122	6	3	47	4	3	3	41	44
peak5123	4	6	48	76	10	18	81	19
peak5124	7	7	63	128	4	4	66	38
peak5125	18	15	107	98	12	9	88	34
peak5126	6	14	73	85	6	11	96	59
peak5127	21	14	127	245	28	24	159	102
peak5128	6	10	40	50	5	4	95	59
peak5129	120	126	859	1665	136	119	861	375
peak5130	8	9	32	7	10	10	62	21
peak5131	12	5	38	54	12	14	54	19
peak5132	19	10	37	101	12	17	31	29
peak5133	12	13	23	93	13	8	36	10
peak5134	5	5	45	9	3	0	13	5
peak5135	4	3	28	71	5	5	47	10
peak5136	7	14	49	104	1	12	74	33
peak5137	15	14	63	83	17	8	42	56
peak5138	6	5	47	92	8	3	96	32
peak5139	0	0	7	45	1	0	50	9
peak5140	2	0	15	62	0	0	29	10
peak5141	84	40	456	390	24	21	209	118
peak5142	4	13	27	56	4	5	44	23
peak5143	6	13	87	226	12	14	178	67
peak5144	11	12	112	367	17	17	441	143
peak5145	18	21	57	286	18	16	223	59
peak5146	16	13	67	101	22	12	289	80
