control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak2021	272	239	211	376	292	175	118	114
peak2022	17	22	20	82	25	27	44	34
peak2023	12	7	30	100	18	5	45	54
peak2024	98	95	23	75	99	97	10	30
peak2025	6	7	17	45	5	3	26	15
peak2026	466	486	169	394	542	254	247	194
peak2027	2218	1965	1077	1762	2957	1374	861	1033
peak2028	200	205	136	265	238	153	53	80
peak2029	131	133	201	323	119	75	117	75
peak2030	91	64	190	417	91	52	111	151
peak2031	103	104	91	134	92	62	28	49
peak2032	7	6	24	47	15	1	10	9
peak2033	3	8	59	99	19	4	85	69
peak2034	13	18	34	42	24	10	61	37
peak2035	18	12	33	84	26	17	20	13
peak2036	33	28	23	56	7	7	7	5
peak2037	15	13	28	58	15	22	30	20
peak2038	178	170	394	774	225	110	381	232
peak2039	39	41	61	99	53	41	50	69
peak2040	47	48	97	222	37	26	56	56
peak2041	576	533	388	857	851	484	244	246
peak2042	21	26	65	141	31	15	186	90
peak2043	38	31	89	176	42	27	29	63
peak2044	2	3	20	48	4	1	32	16
peak2045	127	143	95	164	130	78	29	36
peak2046	231	209	426	835	273	114	224	259
peak2047	18	35	44	57	30	34	39	63
peak2048	128	133	133	312	137	90	97	101
peak2049	52	36	130	142	65	37	76	113
peak2050	58	62	20	81	49	44	43	69
peak2051	256	275	167	587	306	216	168	170
peak2052	117	148	51	137	153	87	108	63
peak2053	49	44	68	131	55	42	43	58
peak2054	22	33	60	107	22	17	27	52
peak2055	49	59	53	161	61	37	72	39
peak2056	132	105	138	319	189	81	107	122
peak2057	804	782	719	1236	852	444	217	248
peak2058	92	86	56	108	103	45	76	113
peak2059	28	32	43	100	29	8	45	33
peak2060	9	12	85	160	15	12	166	80
peak2061	7	7	20	70	11	1	23	25
peak2062	4	3	42	43	4	11	5	8
peak2063	12	6	30	35	12	8	31	28
peak2064	69	81	74	140	99	59	34	54
peak2065	249	272	399	884	287	161	287	256
peak2066	336	291	137	407	301	203	142	135
peak2067	345	337	495	1255	378	236	631	450
peak2068	438	449	543	1200	432	273	375	433
peak2069	1167	1253	179	386	1385	798	276	300
peak2070	2588	2429	608	1486	3057	1602	819	920
peak2071	3233	3111	147	546	3773	2591	370	301
peak2072	15246	13746	3225	5773	16888	9863	3161	2972
peak2073	139	139	83	237	260	105	45	91
peak2074	53	54	262	524	81	25	272	376
peak2075	169	211	628	1282	256	146	646	530
peak2076	86	82	42	100	119	52	37	77
peak2077	70	59	247	439	83	57	189	188
peak2078	166	171	112	301	192	103	101	92
peak2079	310	226	324	626	374	190	237	315
peak2080	125	112	217	378	93	76	188	197
peak2081	33	36	59	174	30	23	39	63
peak2082	119	92	173	375	105	57	103	107
peak2083	37	37	52	105	58	30	60	52
peak2084	58	43	40	99	58	48	56	35
peak2085	52	33	44	118	67	39	37	39
peak2086	33	33	58	96	46	22	14	23
peak2087	478	417	289	648	453	264	145	162
peak2088	299	297	1125	2404	332	211	1201	1339
peak2089	63	70	52	87	75	47	15	93
peak2090	11	10	8	12	5	1	15	25
peak2091	275	304	250	263	339	305	117	335
peak2092	14	4	17	45	10	5	40	16
peak2093	11	8	39	75	7	6	9	30
peak2094	15	18	5	32	14	14	0	12
peak2095	144	127	155	243	209	101	49	62
peak2096	19	28	22	62	19	6	6	12
peak2097	71	88	117	283	54	32	39	51
peak2098	127	87	81	118	159	89	122	105
peak2099	237	202	192	498	247	133	156	183
peak2100	648	607	896	2065	656	399	738	770
peak2101	399	365	505	1038	375	147	296	443
peak2102	671	641	894	2211	662	375	608	541
peak2103	10	19	15	129	24	7	47	35
peak2104	16	25	46	83	22	11	18	42
peak2105	27	22	36	108	18	12	52	68
peak2106	51	65	53	98	77	42	24	20
peak2107	231	215	155	426	273	168	124	161
peak2108	57	53	76	151	52	44	46	39
peak2109	118	91	322	618	133	65	178	227
peak2110	85	94	89	167	81	44	29	72
peak2111	120	133	314	641	145	68	272	178
peak2112	85	64	45	87	112	40	46	15
peak2113	26	27	50	119	25	15	30	43
peak2114	45	46	60	137	71	27	67	32
peak2115	116	118	196	459	121	67	169	151
peak2116	13	33	40	80	30	21	53	62
peak2117	50	70	142	186	57	34	68	72
peak2118	654	632	1105	2273	876	596	1023	1021
peak2119	74	80	235	622	86	57	393	310
peak2120	673	796	203	449	928	418	138	280
peak2121	71	79	38	110	97	64	40	11
peak2122	164	140	86	139	165	85	63	90
peak2123	292	283	176	301	291	160	251	83
peak2124	89	85	73	88	136	57	34	79
peak2125	69	69	20	51	72	28	34	55
peak2126	246	242	187	392	312	154	160	142
peak2127	355	407	535	1001	376	183	424	453
peak2128	324	324	804	1631	336	153	408	288
peak2129	208	239	195	422	253	148	164	218
peak2130	49	32	11	45	53	30	4	6
peak2131	52	56	54	157	63	29	49	39
peak2132	134	103	95	225	154	79	59	57
peak2133	55	61	48	91	71	43	8	42
peak2134	140	119	208	368	190	122	113	153
peak2135	140	125	180	286	154	92	113	67
peak2136	178	135	419	885	212	120	368	383
peak2137	6	6	21	74	19	9	69	42
peak2138	8	5	26	54	20	10	36	32
peak2139	8	20	25	42	9	5	22	24
peak2140	13	22	22	65	8	7	14	85
peak2141	39	33	100	197	61	22	12	47
peak2142	314	362	422	809	396	234	329	348
peak2143	301	328	452	1070	381	226	708	642
peak2144	158	148	217	198	154	91	370	291
peak2145	1006	1087	2486	5314	1109	609	1377	1636
peak2146	37	47	154	294	44	38	173	192
peak2147	21	15	17	45	19	25	25	16
peak2148	37	35	32	67	55	25	35	58
peak2149	176	175	286	624	203	132	299	321
peak2150	152	182	116	226	276	145	137	137
peak2151	82	80	44	68	129	73	41	43
peak2152	155	156	174	332	223	128	87	157
peak2153	3	8	10	45	11	5	7	31
peak2154	12	14	51	86	13	8	12	62
peak2155	1672	1528	2684	8139	1687	1063	2448	2198
peak2156	461	429	222	525	516	252	109	186
peak2157	50	49	109	194	109	62	47	65
peak2158	57	59	144	233	56	59	129	111
peak2159	178	196	770	1562	262	164	891	1077
peak2160	95	106	99	255	117	57	80	138
peak2161	197	198	152	374	253	130	181	198
peak2162	82	72	61	136	83	41	30	45
peak2163	32	27	23	50	46	19	11	7
peak2164	28	33	28	72	55	32	46	35
peak2165	22	23	31	56	39	14	7	17
peak2166	18	16	110	169	32	14	129	126
peak2167	6	5	18	40	15	4	23	19
peak2168	29	33	48	95	55	23	23	51
peak2169	11	8	28	58	22	10	59	29
peak2170	21	15	31	87	21	16	24	20
peak2171	4	11	24	54	12	6	30	43
peak2172	48	18	22	54	51	31	18	27
peak2173	21	18	16	37	26	14	6	0
peak2174	154	154	121	260	244	180	849	298
peak2175	357	389	324	595	581	267	493	551
peak2176	115	109	135	300	133	59	130	76
peak2177	161	140	70	174	166	90	43	56
peak2178	126	134	109	251	185	90	150	85
peak2179	79	80	83	137	115	70	99	47
peak2180	33	34	44	120	38	20	36	55
peak2181	29	19	31	45	34	21	18	13
peak2182	41	41	43	80	51	28	15	33
peak2183	76	59	123	281	54	23	77	99
peak2184	4	13	91	131	8	7	27	26
peak2185	39	31	119	225	66	29	73	93
peak2186	140	157	114	246	208	116	76	101
peak2187	282	277	260	447	347	194	121	119
peak2188	53	48	15	108	49	32	59	42
peak2189	18	17	36	84	21	8	35	39
peak2190	82	56	185	401	105	39	121	129
peak2191	114	101	199	377	104	45	134	156
peak2192	25	22	108	230	19	9	17	49
peak2193	35	30	40	164	39	30	47	28
peak2194	392	398	257	568	500	294	94	125
peak2195	35	36	25	98	106	77	161	50
peak2196	64	41	58	88	63	25	15	22
peak2197	59	41	62	172	76	32	10	32
peak2198	120	122	165	344	156	85	97	97
peak2199	221	240	186	362	253	181	67	74
peak2200	103	79	41	92	97	60	19	8
peak2201	9	18	45	98	9	10	35	24
peak2202	120	150	705	1436	196	88	645	697
peak2203	48	58	44	123	76	36	34	16
peak2204	77	58	166	339	67	29	161	170
peak2205	54	41	33	108	39	21	12	18
peak2206	49	38	31	77	44	26	29	54
peak2207	34	22	27	56	63	40	11	21
peak2208	43	64	40	99	84	33	26	61
peak2209	44	44	39	60	60	28	46	26
peak2210	119	114	112	231	122	66	14	46
peak2211	59	50	42	86	61	40	77	10
peak2212	92	98	66	339	84	52	123	38
peak2213	34	46	55	101	34	15	19	19
peak2214	37	44	99	192	36	21	43	75
peak2215	34	35	17	58	37	34	6	7
peak2216	44	46	174	367	37	43	100	155
peak2217	52	40	68	141	72	31	38	54
peak2218	354	371	1836	4064	409	235	1570	1464
peak2219	1651	1669	1902	2622	2209	1253	887	1515
peak2220	437	433	1680	3433	614	362	1759	1913
peak2221	514	547	813	1753	604	319	668	607
peak2222	200	201	88	270	221	115	101	82
peak2223	37	33	68	119	46	16	1	32
peak2224	139	166	346	701	205	96	232	303
peak2225	77	84	144	236	107	67	154	165
peak2226	71	77	61	165	85	66	86	60
peak2227	190	177	476	782	193	131	592	312
peak2228	21	31	52	92	28	25	8	21
peak2229	70	75	235	471	82	36	185	192
peak2230	77	62	76	182	95	50	74	48
peak2231	208	183	139	247	267	178	93	126
peak2232	16	17	40	72	43	8	30	48
peak2233	237	221	69	159	270	91	116	95
peak2234	556	542	323	555	642	259	125	125
peak2235	3442	3242	769	2088	3616	2191	997	709
peak2236	35	31	53	134	27	18	48	18
peak2237	230	225	205	390	322	154	106	160
peak2238	156	163	172	325	155	111	91	92
peak2239	185	188	257	707	214	95	247	197
peak2240	134	123	160	280	153	69	72	93
peak2241	336	348	764	1601	299	168	707	723
peak2242	610	630	378	712	563	261	98	134
peak2243	567	562	161	480	436	224	116	120
peak2244	362	295	97	257	276	167	44	42
peak2245	103	136	98	157	84	56	26	34
peak2246	6	5	27	43	8	2	16	14
peak2247	134	116	80	162	136	78	69	77
peak2248	109	103	88	198	105	63	26	58
peak2249	120	108	104	282	150	68	161	159
peak2250	11	7	15	47	11	4	3	12
peak2251	220	242	909	2061	210	125	734	617
peak2252	88	87	287	619	56	42	115	169
peak2253	19	23	23	70	30	10	9	20
peak2254	94	80	47	116	97	69	34	44
peak2255	164	149	119	377	161	107	84	101
peak2256	178	160	48	142	204	124	37	36
peak2257	939	1004	84	209	1195	640	103	86
peak2258	753	683	137	302	1084	679	244	279
peak2259	592	512	90	151	782	536	177	113
peak2260	64	52	102	161	62	33	48	32
peak2261	393	391	639	1281	277	154	308	279
peak2262	250	235	346	501	169	98	136	87
peak2263	55	47	171	318	64	45	137	191
peak2264	25	23	33	69	57	29	54	26
peak2265	737	638	457	1150	734	533	286	338
peak2266	225	222	114	201	273	160	156	153
peak2267	446	484	591	854	499	265	502	705
peak2268	154	179	387	727	241	119	300	367
peak2269	73	60	373	796	77	39	316	257
peak2270	507	461	197	290	591	314	137	124
peak2271	177	214	353	719	205	136	246	302
peak2272	94	117	130	273	134	79	74	81
peak2273	108	132	406	787	128	73	313	342
peak2274	45	29	226	409	33	23	111	232
peak2275	43	25	47	123	38	17	19	22
peak2276	120	94	81	114	185	138	97	97
peak2277	142	148	412	844	250	118	299	297
peak2278	120	119	104	195	247	132	108	142
peak2279	21	21	36	62	44	21	44	14
peak2280	126	149	594	1531	154	73	711	661
peak2281	110	103	54	149	88	52	111	76
peak2282	65	60	39	79	67	28	58	41
peak2283	45	35	126	210	29	12	72	26
peak2284	44	49	36	57	25	19	20	1
peak2285	40	39	155	326	22	13	42	81
peak2286	26	29	85	74	13	18	34	39
peak2287	217	190	411	728	217	129	556	674
peak2288	295	284	110	170	275	156	25	71
peak2289	211	171	274	564	164	67	119	123
peak2290	320	262	452	870	207	111	205	258
peak2291	38	43	46	105	42	20	17	29
peak2292	47	39	46	115	32	18	28	44
peak2293	57	56	144	212	47	33	115	68
peak2294	12	11	46	110	6	4	22	27
peak2295	171	172	410	923	184	86	312	318
peak2296	25	27	64	92	29	15	38	16
peak2297	26	22	36	62	32	20	34	14
peak2298	15	15	80	96	21	7	36	65
peak2299	307	296	347	515	369	206	216	330
peak2300	192	177	164	352	197	96	34	79
peak2301	101	74	111	178	71	50	110	155
peak2302	24	14	15	37	10	10	6	1
peak2303	20	24	17	56	22	8	43	16
peak2304	30	34	29	61	15	9	22	8
peak2305	16	14	63	84	8	3	16	52
peak2306	16	24	142	299	12	5	46	69
peak2307	7	14	9	56	8	0	14	37
peak2308	546	562	231	634	665	323	361	457
peak2309	424	458	196	463	605	344	205	170
peak2310	526	534	389	833	718	466	301	291
peak2311	607	525	795	1168	797	488	766	792
peak2312	642	622	2546	5905	577	381	3116	3012
peak2313	224	242	209	395	250	149	149	202
peak2314	227	222	104	208	293	149	76	79
peak2315	319	309	356	545	333	166	204	260
peak2316	120	94	83	210	109	75	86	63
peak2317	268	282	1162	1987	254	149	1335	1191
peak2318	22	19	54	75	14	14	35	14
peak2319	37	24	85	226	31	17	95	97
peak2320	82	66	59	132	70	56	21	47
peak2321	240	156	101	157	208	133	56	52
peak2322	84	79	132	231	102	65	173	57
peak2323	33	26	21	43	36	21	13	25
peak2324	3	4	33	94	10	1	15	45
peak2325	612	525	516	1051	869	515	283	368
peak2326	727	700	216	463	927	450	199	183
peak2327	669	677	434	989	826	403	133	220
peak2328	106	123	26	66	100	73	74	101
peak2329	10	21	34	64	31	15	27	19
peak2330	454	432	196	435	487	262	157	96
peak2331	378	395	2121	3403	530	287	1268	1963
peak2332	156	131	50	140	198	108	24	28
peak2333	11	23	61	103	33	16	34	56
peak2334	45	31	132	186	49	24	98	78
peak2335	125	110	400	767	138	92	249	304
peak2336	2257	2119	4873	11349	1603	917	4109	3536
peak2337	178	161	63	94	120	80	29	59
peak2338	343	297	639	838	388	186	219	182
peak2339	174	179	536	995	157	93	300	380
peak2340	124	116	161	360	135	65	199	201
peak2341	47	72	50	103	60	40	61	46
peak2342	76	89	32	102	85	45	70	33
peak2343	67	63	54	135	97	35	42	28
peak2344	45	44	17	44	62	31	17	12
peak2345	110	101	233	555	97	61	326	215
peak2346	5009	4812	194	545	6020	2720	200	185
peak2347	29	13	32	57	34	10	26	18
peak2348	29	35	76	153	37	22	26	67
peak2349	57	48	48	112	54	13	9	4
peak2350	28	45	31	57	43	16	19	22
peak2351	71	61	69	150	69	45	72	72
peak2352	44	42	44	63	45	23	92	41
peak2353	70	60	136	241	81	39	117	81
peak2354	28	25	27	58	17	13	7	1
peak2355	21	34	39	29	44	18	6	18
peak2356	26	30	18	54	45	13	43	27
peak2357	11	14	19	39	18	3	6	27
peak2358	17	21	34	79	18	13	11	24
peak2359	71	103	109	317	117	81	142	114
peak2360	195	196	368	795	260	121	298	333
peak2361	89	85	238	550	123	87	209	234
peak2362	60	51	51	136	109	36	32	75
peak2363	61	78	171	337	78	28	63	109
peak2364	20	28	92	115	25	19	27	45
peak2365	20	22	85	126	37	4	80	49
peak2366	167	117	69	124	135	54	54	42
peak2367	336	316	146	437	356	158	198	87
peak2368	12	17	28	39	15	10	9	21
peak2369	20	23	45	59	34	18	33	19
peak2370	122	89	377	751	138	90	352	364
peak2371	38	45	70	158	68	24	35	81
peak2372	65	87	46	84	85	54	28	38
peak2373	98	78	156	374	108	47	157	95
peak2374	102	74	96	185	102	49	60	45
peak2375	11	13	101	225	6	10	114	64
peak2376	35	29	71	152	40	36	29	30
peak2377	56	70	44	80	66	33	25	22
peak2378	249	201	219	584	288	149	164	185
peak2379	45	38	65	130	22	20	57	38
peak2380	63	64	49	93	59	28	68	34
peak2381	230	210	617	1155	251	114	383	435
peak2382	2045	2041	552	1321	2194	1146	281	355
peak2383	386	363	43	148	446	162	56	58
peak2384	84	86	53	142	124	81	23	51
peak2385	95	106	75	148	164	60	93	89
peak2386	69	97	90	94	104	54	43	102
peak2387	539	524	90	78	561	243	32	72
peak2388	157	152	212	289	182	117	182	147
peak2389	89	106	70	170	112	55	50	48
peak2390	80	97	107	269	59	34	96	161
peak2391	44	52	55	130	49	27	8	37
peak2392	138	140	330	884	129	110	354	370
peak2393	52	38	28	68	44	37	13	36
peak2394	230	211	57	146	200	130	35	60
peak2395	526	501	1027	1697	658	330	740	716
peak2396	56	48	19	26	57	38	77	67
peak2397	20	13	42	65	15	9	52	32
peak2398	80	83	41	117	153	97	59	71
peak2399	110	109	395	847	108	65	249	320
peak2400	163	146	168	337	221	106	110	57
peak2401	5	7	22	49	4	1	0	14
peak2402	355	312	380	735	490	255	317	585
peak2403	8	15	40	74	10	5	13	34
peak2404	373	364	219	528	426	311	99	106
peak2405	27	15	46	73	23	13	28	58
peak2406	75	60	78	138	67	48	35	20
peak2407	103	90	215	474	101	59	112	185
peak2408	111	109	155	328	100	69	141	123
peak2409	69	64	31	123	56	40	10	50
peak2410	119	115	166	349	93	67	95	174
peak2411	186	186	156	321	233	129	170	129
peak2412	298	273	372	758	292	155	106	205
peak2413	53	61	187	500	37	17	82	112
peak2414	34	28	29	50	22	16	37	8
peak2415	121	141	254	533	142	76	163	169
peak2416	333	294	1001	1915	365	146	669	544
peak2417	38	28	188	478	37	29	214	182
peak2418	352	271	350	187	384	324	401	273
peak2419	38	27	26	41	66	44	24	26
peak2420	54	30	37	62	44	33	32	15
peak2421	118	93	169	346	116	57	134	142
peak2422	75	89	59	115	107	52	64	73
peak2423	43	41	45	61	69	34	32	36
peak2424	128	116	127	168	154	69	105	30
peak2425	21	34	20	50	35	17	14	30
peak2426	336	340	1103	2328	354	204	789	804
peak2427	81	76	131	105	84	70	475	30
peak2428	734	721	2273	4593	704	383	2553	1770
peak2429	382	419	160	297	357	179	156	182
peak2430	139	163	101	176	171	70	44	23
peak2431	6	9	30	43	10	6	55	40
peak2432	107	70	71	129	105	73	34	65
peak2433	32	44	39	72	49	20	12	31
peak2434	43	43	64	129	66	31	28	41
peak2435	8	7	28	74	17	8	11	78
peak2436	49	33	48	110	46	25	57	26
peak2437	43	58	78	138	66	41	37	21
peak2438	299	301	309	837	313	159	191	214
peak2439	778	737	1783	3779	1104	531	1904	1696
peak2440	373	335	663	992	510	263	435	465
peak2441	199	205	48	125	220	128	58	75
peak2442	195	151	152	215	222	100	88	145
peak2443	47	48	125	135	77	47	98	141
peak2444	689	694	657	961	946	499	524	424
peak2445	560	501	352	681	594	349	300	270
peak2446	68	89	98	169	69	48	65	70
peak2447	47	52	40	116	61	35	40	37
peak2448	95	109	191	351	71	41	177	172
peak2449	173	202	296	582	179	99	190	204
peak2450	76	67	96	132	55	24	143	48
peak2451	62	76	73	99	64	43	20	30
peak2452	380	366	1554	3596	314	173	1362	1131
peak2453	3	10	21	50	14	6	21	32
peak2454	5	2	22	41	7	6	16	0
peak2455	7	8	13	34	13	0	1	9
peak2456	58	54	62	134	64	47	6	64
peak2457	133	120	125	264	158	99	152	145
peak2458	27	43	36	49	54	21	22	17
peak2459	62	61	89	191	94	57	37	122
peak2460	73	96	72	144	104	47	14	64
peak2461	76	70	148	183	46	31	7	67
peak2462	20	22	92	119	12	5	89	45
peak2463	34	23	30	89	16	2	11	3
peak2464	21	19	23	36	18	4	0	1
peak2465	107	109	113	241	103	41	63	55
peak2466	376	356	541	1084	353	222	446	401
peak2467	147	164	172	350	154	93	98	115
peak2468	157	223	591	1352	202	110	413	513
peak2469	23	16	21	46	19	8	14	12
peak2470	106	109	233	437	155	80	282	155
peak2471	181	173	214	448	183	141	133	135
peak2472	186	230	407	934	205	111	207	261
peak2473	4	3	7	43	8	0	30	18
peak2474	207	150	137	300	163	98	55	46
peak2475	53	61	102	192	62	30	46	96
peak2476	50	68	107	141	66	26	35	40
peak2477	94	93	412	807	85	56	118	370
peak2478	100	95	200	422	109	56	82	153
peak2479	499	475	1036	2170	641	294	756	825
peak2480	985	975	1847	4004	1171	602	1569	1757
peak2481	298	286	110	179	343	155	96	113
peak2482	10	26	39	88	15	6	16	15
peak2483	29	31	74	250	27	23	27	102
peak2484	80	101	105	197	94	44	96	56
peak2485	112	133	89	213	135	67	61	36
peak2486	138	146	97	259	207	76	84	87
peak2487	255	245	489	755	349	188	646	584
peak2488	75	65	58	88	99	63	18	24
peak2489	114	101	84	189	140	76	88	94
peak2490	120	136	128	205	168	87	59	82
peak2491	92	104	89	266	101	58	72	89
peak2492	80	98	60	100	103	48	16	20
peak2493	36	40	37	63	67	41	62	56
peak2494	44	59	33	81	60	34	20	29
peak2495	73	64	55	94	71	43	15	35
peak2496	66	46	31	78	59	26	23	39
peak2497	109	96	94	193	127	84	87	60
peak2498	65	67	25	71	64	56	48	19
peak2499	6	10	78	172	9	8	67	112
peak2500	289	302	180	293	321	183	84	68
peak2501	67	48	32	75	75	24	11	22
peak2502	119	122	74	247	88	62	205	62
peak2503	199	179	909	1389	159	106	649	415
peak2504	22	22	28	39	15	9	3	18
peak2505	915	974	479	834	1258	750	192	321
peak2506	209	181	220	376	218	111	194	203
peak2507	56	55	22	50	78	41	22	16
peak2508	104	166	220	127	138	126	96	160
peak2509	5	14	19	48	6	6	22	10
peak2510	13	26	99	231	21	13	111	45
peak2511	57210	77691	1440	5606	65462	35294	2374	2574
peak2512	283	355	888	2287	295	184	668	841
peak2513	83	84	80	212	85	48	94	37
peak2514	13	15	45	51	31	26	30	21
peak2515	19	15	38	102	17	13	22	18
peak2516	14	14	54	146	22	8	23	27
peak2517	294	218	90	173	279	153	39	73
peak2518	27	26	67	128	20	9	21	15
peak2519	36	52	73	143	58	13	48	45
peak2520	32	39	45	89	29	26	9	51
peak2521	36	33	35	103	53	12	48	26
peak2522	258	233	150	411	246	215	160	101
peak2523	7	15	22	75	13	2	72	17
peak2524	73	70	77	177	109	50	50	57
peak2525	111	102	319	524	150	92	165	382
peak2526	120	89	190	324	248	129	233	281
peak2527	113	96	170	290	133	86	230	197
peak2528	144	131	164	420	138	105	63	163
peak2529	82	89	343	610	114	42	997	712
peak2530	994	1225	76	141	1282	925	100	175
peak2531	35	31	42	88	39	12	10	15
peak2532	34	45	44	68	31	6	3	12
peak2533	2	13	42	93	14	6	40	36
peak2534	244	209	191	410	298	160	102	136
peak2535	197	182	167	281	218	107	29	78
peak2536	21	17	45	46	29	20	20	10
peak2537	68	60	120	288	68	30	88	100
peak2538	21	17	36	35	23	17	32	35
peak2539	29	18	75	103	45	12	63	69
peak2540	20	26	36	57	33	16	19	27
peak2541	39	45	17	55	58	36	50	50
peak2542	117	127	185	319	226	107	101	92
peak2543	71	88	94	261	110	45	76	55
peak2544	76	105	217	334	138	80	121	101
peak2545	97	89	199	461	130	67	67	123
peak2546	362	359	168	455	362	222	269	106
peak2547	15	12	8	25	7	23	27	12
peak2548	90	87	74	128	108	64	34	29
peak2549	78	88	55	129	95	54	20	28
peak2550	339	368	465	978	495	260	546	429
peak2551	50	37	67	147	41	11	17	75
peak2552	437	361	907	1625	432	208	574	703
peak2553	61	57	29	89	57	22	8	60
peak2554	79	93	110	242	60	41	54	34
peak2555	180	153	164	397	186	93	146	96
peak2556	12	17	44	67	14	8	24	14
peak2557	24	16	74	138	14	13	46	79
peak2558	10	21	24	93	15	10	44	23
peak2559	68	43	36	82	67	60	64	36
peak2560	61	90	48	85	81	41	16	16
peak2561	87	81	107	183	108	69	53	111
peak2562	21	30	42	74	32	13	24	27
peak2563	171	178	453	1027	255	143	543	484
peak2564	216	198	156	286	338	220	37	101
peak2565	39	42	56	116	36	35	27	27
peak2566	12	12	24	52	21	6	9	33
peak2567	10	3	32	43	4	1	13	22
peak2568	31	33	24	57	28	18	11	2
peak2569	58	61	38	111	71	41	50	89
peak2570	7	4	33	40	10	6	51	31
peak2571	13	13	56	92	9	4	29	33
peak2572	148	142	87	145	182	85	48	61
peak2573	186	199	195	331	204	160	257	164
peak2574	121	112	159	382	112	62	162	130
peak2575	91	65	72	151	95	40	34	26
peak2576	192	220	570	917	201	103	359	400
peak2577	87	84	131	228	101	37	69	94
peak2578	164	182	287	461	199	96	89	169
peak2579	6	16	43	98	10	7	24	11
peak2580	43	39	73	145	56	24	23	51
peak2581	168	168	108	217	206	127	105	77
peak2582	996	1132	156	258	1211	710	179	202
peak2583	243	249	370	731	223	135	151	217
peak2584	428	325	223	303	428	241	152	70
peak2585	129	124	222	446	148	89	134	120
peak2586	49	76	528	1110	66	47	536	562
peak2587	37	45	59	92	36	29	82	56
peak2588	43	63	54	126	54	22	65	40
peak2589	236	288	693	1458	254	136	435	534
peak2590	135	122	149	344	101	59	41	54
peak2591	124	113	299	571	97	44	324	180
peak2592	62	50	16	79	44	20	4	40
peak2593	144	129	283	396	155	82	119	108
peak2594	338	360	671	1192	380	191	352	473
peak2595	919	931	910	2096	857	550	691	723
peak2596	359	310	137	304	414	263	130	101
peak2597	799	872	1574	3131	879	483	1340	1708
peak2598	130	147	99	140	183	109	37	69
peak2599	75	93	55	111	105	66	31	26
peak2600	70	65	57	108	104	56	18	13
peak2601	69	53	88	201	109	57	110	119
peak2602	131	98	483	710	142	85	440	391
peak2603	122	107	242	353	132	55	129	152
peak2604	77	55	54	149	96	28	28	52
peak2605	119	132	189	369	137	91	116	108
peak2606	57	59	147	350	76	49	63	129
peak2607	35	35	67	104	39	8	22	40
peak2608	13	32	18	44	26	8	17	24
peak2609	12	7	37	71	8	7	32	39
peak2610	67	48	93	219	53	28	65	58
peak2611	65	51	116	276	45	25	103	125
peak2612	36	29	54	155	46	34	51	44
peak2613	19	30	46	98	21	12	24	23
peak2614	24	20	45	75	26	11	33	55
peak2615	42	40	51	63	43	30	20	32
peak2616	2	9	24	41	8	7	7	38
peak2617	12	9	25	60	13	14	50	33
peak2618	45	49	144	287	80	31	318	277
peak2619	5	8	26	59	12	9	36	28
peak2620	20	44	31	72	32	11	0	5
peak2621	69	75	73	155	97	63	36	14
peak2622	39	42	104	244	60	34	50	100
peak2623	100	130	111	326	167	75	127	78
peak2624	16	14	95	172	23	8	91	73
peak2625	24	40	65	147	35	22	17	10
peak2626	76	51	98	217	69	32	79	86
peak2627	23	34	19	86	37	30	31	24
peak2628	104	107	68	100	147	84	33	52
peak2629	285	288	225	405	378	184	160	178
peak2630	99	121	87	189	121	75	32	76
peak2631	91	121	85	147	136	61	34	67
peak2632	85	104	84	146	109	45	51	64
peak2633	115	102	100	184	125	48	42	81
peak2634	54	35	68	125	29	26	66	48
peak2635	2	11	24	28	3	2	13	14
peak2636	10	26	36	67	15	9	46	32
peak2637	39	45	138	239	28	9	42	43
peak2638	37	45	104	211	31	21	28	36
peak2639	36	26	117	229	47	23	55	115
peak2640	51	32	43	116	32	17	47	54
peak2641	8	17	25	91	36	17	50	67
peak2642	19	17	46	94	19	17	29	26
peak2643	858	764	2015	3810	1025	626	1343	1402
peak2644	12	15	40	50	7	4	17	13
peak2645	977	920	374	897	904	562	210	179
peak2646	570	594	323	445	600	439	130	185
peak2647	889	813	1476	2835	1197	695	804	1031
peak2648	446	408	77	231	569	373	39	57
peak2649	31	34	218	361	26	21	124	181
peak2650	55	56	124	308	78	30	63	134
peak2651	25	24	22	50	24	30	22	24
peak2652	24	15	26	39	20	11	11	38
peak2653	17	14	22	62	20	10	6	8
peak2654	169	116	50	70	186	78	11	104
peak2655	12	18	43	98	12	7	62	13
peak2656	2	2	18	38	4	2	19	11
peak2657	61	54	163	305	56	24	38	87
peak2658	13	16	29	54	20	10	4	9
peak2659	194	190	89	228	253	99	31	212
peak2660	478	447	297	606	551	251	190	183
peak2661	85	87	161	406	127	66	137	197
peak2662	81	73	86	132	135	87	87	58
peak2663	225	195	449	787	306	163	376	416
peak2664	164	164	104	215	190	92	164	108
peak2665	119	137	73	106	118	73	37	30
peak2666	104	100	60	109	134	75	26	29
peak2667	61	47	51	120	52	27	83	43
peak2668	43	45	85	149	54	29	61	44
peak2669	29	44	72	149	59	27	29	84
peak2670	24	34	12	57	37	17	28	8
peak2671	264	238	542	1220	275	148	434	521
peak2672	23	17	40	103	23	10	22	25
peak2673	15	5	35	85	12	8	11	27
peak2674	32	33	133	273	39	21	118	87
peak2675	113	85	65	156	74	40	55	43
